time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
5.635000000000000142e+01,4.772001626545667285e+00,1.957136587718497855e+00,-2.814865038827169208e+00
5.640000000000000568e+01,4.774669713707410779e+00,1.957246117482649650e+00,-2.817423596224760907e+00
5.645000000000000284e+01,4.777337800869155160e+00,1.957355647246801222e+00,-2.819982153622353938e+00
5.650000000000000000e+01,4.780005888030898653e+00,1.957465177010953017e+00,-2.822540711019945636e+00
5.655000000000000426e+01,4.782673975192643034e+00,1.957574706775104589e+00,-2.825099268417538667e+00
5.660000000000000142e+01,4.785342062354387416e+00,1.957684236539256384e+00,-2.827657825815131254e+00
5.665000000000000568e+01,4.788010149516131797e+00,1.957793766303407956e+00,-2.830216383212723841e+00
5.670000000000000284e+01,4.790678236677875290e+00,1.957903296067559751e+00,-2.832774940610315539e+00
5.675000000000000000e+01,4.793346323839619672e+00,1.958012825831711323e+00,-2.835333498007908126e+00
5.680000000000000426e+01,4.796014411001364053e+00,1.958122355595863118e+00,-2.837892055405500713e+00
5.685000000000000142e+01,4.798682498163107546e+00,1.958231885360014690e+00,-2.840450612803092856e+00
5.690000000000000568e+01,4.801350585324851927e+00,1.958341415124166485e+00,-2.843009170200685443e+00
5.695000000000000284e+01,4.804018672486595420e+00,1.958450944888318057e+00,-2.845567727598277585e+00
5.700000000000000000e+01,4.806686759648339802e+00,1.958560474652469852e+00,-2.848126284995870172e+00
5.705000000000000426e+01,4.809354846810084183e+00,1.958670004416621646e+00,-2.850684842393462759e+00
5.710000000000000142e+01,4.812022933971827676e+00,1.958779534180773219e+00,-2.853243399791054458e+00
5.715000000000000568e+01,4.814691021133572058e+00,1.958889063944925013e+00,-2.855801957188647044e+00
5.720000000000000284e+01,4.817359108295316439e+00,1.958998593709076586e+00,-2.858360514586239631e+00
5.725000000000000000e+01,4.820027195457059932e+00,1.959108123473228380e+00,-2.860919071983831330e+00
5.730000000000000426e+01,4.822695282618804313e+00,1.959217653237379952e+00,-2.863477629381424361e+00
5.735000000000000142e+01,4.825363369780547806e+00,1.959327183001531747e+00,-2.866036186779016059e+00
5.740000000000000568e+01,4.828031456942292188e+00,1.959436712765683319e+00,-2.868594744176609090e+00
5.745000000000000284e+01,4.830699544104036569e+00,1.959546242529835114e+00,-2.871153301574201677e+00
5.750000000000000000e+01,4.833367631265780062e+00,1.959655772293986686e+00,-2.873711858971793376e+00
5.755000000000000426e+01,4.836035718427524444e+00,1.959765302058138481e+00,-2.876270416369385963e+00
5.760000000000000142e+01,4.838703805589268825e+00,1.959874831822290053e+00,-2.878828973766978550e+00
5.765000000000000568e+01,4.841371892751013206e+00,1.959984361586441848e+00,-2.881387531164571136e+00
5.770000000000000284e+01,4.844039979912756699e+00,1.960093891350593642e+00,-2.883946088562162835e+00
5.775000000000000000e+01,4.846708067074500192e+00,1.960203421114745215e+00,-2.886504645959754978e+00
5.780000000000000426e+01,4.849376154236244574e+00,1.960312950878897009e+00,-2.889063203357347565e+00
5.785000000000000142e+01,4.852044241397988955e+00,1.960422480643048582e+00,-2.891621760754940595e+00
5.790000000000000568e+01,4.854712328559733336e+00,1.960532010407200376e+00,-2.894180318152533182e+00
5.795000000000000284e+01,4.857380415721476830e+00,1.960641540171351949e+00,-2.896738875550124881e+00
5.800000000000000000e+01,4.860048502883221211e+00,1.960751069935503743e+00,-2.899297432947717468e+00
5.805000000000000426e+01,4.862716590044965592e+00,1.960860599699655316e+00,-2.901855990345310055e+00
5.810000000000000142e+01,4.865384677206709085e+00,1.960970129463807110e+00,-2.904414547742901753e+00
5.815000000000000568e+01,4.868052764368453467e+00,1.961079659227958683e+00,-2.906973105140494784e+00
5.820000000000000284e+01,4.870720851530196960e+00,1.961189188992110477e+00,-2.909531662538086483e+00
5.825000000000000000e+01,4.873388938691941341e+00,1.961298718756262049e+00,-2.912090219935679514e+00
5.830000000000000426e+01,4.876057025853685722e+00,1.961408248520413844e+00,-2.914648777333272101e+00
5.835000000000000142e+01,4.878725113015429216e+00,1.961517778284565638e+00,-2.917207334730863799e+00
5.840000000000000568e+01,4.881393200177173597e+00,1.961627308048717211e+00,-2.919765892128456386e+00
5.845000000000000284e+01,4.884061287338917978e+00,1.961736837812869005e+00,-2.922324449526048973e+00
5.850000000000000000e+01,4.886729374500661471e+00,1.961846367577020578e+00,-2.924883006923640671e+00
5.855000000000000426e+01,4.889397461662405853e+00,1.961955897341172372e+00,-2.927441564321233258e+00
5.860000000000000142e+01,4.892065548824149346e+00,1.962065427105323945e+00,-2.930000121718825401e+00
5.865000000000000568e+01,4.894733635985893727e+00,1.962174956869475739e+00,-2.932558679116417988e+00
5.870000000000000284e+01,4.897401723147638108e+00,1.962284486633627312e+00,-2.935117236514011019e+00
5.875000000000000000e+01,4.900069810309381602e+00,1.962394016397779106e+00,-2.937675793911602717e+00
5.880000000000000426e+01,4.902737897471125983e+00,1.962503546161930679e+00,-2.940234351309195304e+00
5.885000000000000142e+01,4.905405984632870364e+00,1.962613075926082473e+00,-2.942792908706787891e+00
5.890000000000000568e+01,4.908074071794614746e+00,1.962722605690234268e+00,-2.945351466104380478e+00
5.895000000000000284e+01,4.910742158956358239e+00,1.962832135454385840e+00,-2.947910023501972177e+00
5.900000000000000000e+01,4.913410246118102620e+00,1.962941665218537635e+00,-2.950468580899564763e+00
5.905000000000000426e+01,4.916078333279846113e+00,1.963051194982689207e+00,-2.953027138297156906e+00
5.910000000000000142e+01,4.918746420441590494e+00,1.963160724746841002e+00,-2.955585695694749493e+00
5.915000000000000568e+01,4.921414507603334876e+00,1.963270254510992574e+00,-2.958144253092342524e+00
5.920000000000000284e+01,4.924082594765078369e+00,1.963379784275144369e+00,-2.960702810489934222e+00
5.925000000000000000e+01,4.926750681926822750e+00,1.963489314039295941e+00,-2.963261367887526809e+00
5.930000000000000426e+01,4.929418769088567132e+00,1.963598843803447735e+00,-2.965819925285119396e+00
5.935000000000000142e+01,4.932086856250310625e+00,1.963708373567599308e+00,-2.968378482682711095e+00
5.940000000000000568e+01,4.934754943412055006e+00,1.963817903331751102e+00,-2.970937040080303682e+00
5.945000000000000284e+01,4.937423030573798499e+00,1.963927433095902675e+00,-2.973495597477895824e+00
5.950000000000000000e+01,4.940091117735542880e+00,1.964036962860054469e+00,-2.976054154875488411e+00
5.955000000000000426e+01,4.942759204897287262e+00,1.964146492624206264e+00,-2.978612712273080998e+00
5.960000000000000142e+01,4.945427292059030755e+00,1.964256022388357836e+00,-2.981171269670673141e+00
5.965000000000000568e+01,4.948095379220775136e+00,1.964365552152509631e+00,-2.983729827068265728e+00
5.970000000000000284e+01,4.950763466382519518e+00,1.964475081916661203e+00,-2.986288384465858314e+00
5.975000000000000000e+01,4.953431553544263011e+00,1.964584611680812998e+00,-2.988846941863450013e+00
5.980000000000000426e+01,4.956099640706007392e+00,1.964694141444964570e+00,-2.991405499261042600e+00
5.985000000000000142e+01,4.958767727867751773e+00,1.964803671209116365e+00,-2.993964056658635187e+00
5.990000000000000568e+01,4.961435815029495267e+00,1.964913200973267937e+00,-2.996522614056227329e+00
5.995000000000000284e+01,4.964103902191239648e+00,1.965022730737419732e+00,-2.999081171453819916e+00
6.000000000000000000e+01,4.966771989352983141e+00,1.965132260501571304e+00,-3.001639728851412059e+00
6.005000000000000426e+01,4.969050209390424300e+00,1.965128786569687369e+00,-3.003921422820736709e+00
6.010000000000000142e+01,4.971320472955768288e+00,1.965123006439875031e+00,-3.006197466515893257e+00
6.015000000000000568e+01,4.973590736521111388e+00,1.965117226310062692e+00,-3.008473510211048918e+00
6.020000000000000284e+01,4.975861000086455377e+00,1.965111446180250354e+00,-3.010749553906205023e+00
6.025000000000000000e+01,4.978131263651798477e+00,1.965105666050438016e+00,-3.013025597601360239e+00
6.030000000000000426e+01,4.980401527217142466e+00,1.965099885920625677e+00,-3.015301641296516788e+00
6.035000000000000142e+01,4.982671790782485566e+00,1.965094105790813339e+00,-3.017577684991672449e+00
6.040000000000000568e+01,4.984942054347829554e+00,1.965088325661001001e+00,-3.019853728686828553e+00
6.045000000000000284e+01,4.987212317913172654e+00,1.965082545531188440e+00,-3.022129772381984214e+00
6.050000000000000000e+01,4.989482581478515755e+00,1.965076765401376102e+00,-3.024405816077139875e+00
6.055000000000000426e+01,4.991752845043859743e+00,1.965070985271563764e+00,-3.026681859772295979e+00
6.060000000000000142e+01,4.994023108609202843e+00,1.965065205141751425e+00,-3.028957903467451196e+00
6.065000000000000568e+01,4.996293372174546832e+00,1.965059425011939087e+00,-3.031233947162607745e+00
6.070000000000000284e+01,4.998563635739889932e+00,1.965053644882126749e+00,-3.033509990857763405e+00
6.075000000000000000e+01,5.000833899305233032e+00,1.965047864752314410e+00,-3.035786034552918622e+00
6.080000000000000426e+01,5.003104162870577021e+00,1.965042084622502072e+00,-3.038062078248074727e+00
6.085000000000000142e+01,5.005374426435920121e+00,1.965036304492689512e+00,-3.040338121943230831e+00
6.090000000000000568e+01,5.007644690001264109e+00,1.965030524362877173e+00,-3.042614165638386936e+00
6.095000000000000284e+01,5.009914953566607210e+00,1.965024744233064835e+00,-3.044890209333542153e+00
6.100000000000000000e+01,5.012185217131950310e+00,1.965018964103252497e+00,-3.047166253028697813e+00
6.105000000000000426e+01,5.014455480697294298e+00,1.965013183973440158e+00,-3.049442296723854362e+00
6.110000000000000142e+01,5.016725744262637399e+00,1.965007403843627820e+00,-3.051718340419009579e+00
6.115000000000000568e+01,5.018996007827981387e+00,1.965001623713815482e+00,-3.053994384114165683e+00
6.120000000000000284e+01,5.021266271393324487e+00,1.964995843584003143e+00,-3.056270427809321344e+00
6.125000000000000000e+01,5.023536534958667588e+00,1.964990063454190583e+00,-3.058546471504477005e+00
6.130000000000000426e+01,5.025806798524011576e+00,1.964984283324378245e+00,-3.060822515199633109e+00
6.135000000000000142e+01,5.028077062089354676e+00,1.964978503194565906e+00,-3.063098558894788770e+00
6.140000000000000568e+01,5.030347325654698665e+00,1.964972723064753568e+00,-3.065374602589945319e+00
6.145000000000000284e+01,5.032617589220041765e+00,1.964966942934941230e+00,-3.067650646285100535e+00
6.150000000000000000e+01,5.034887852785385753e+00,1.964961162805128891e+00,-3.069926689980256640e+00
6.155000000000000426e+01,5.037158116350728854e+00,1.964955382675316553e+00,-3.072202733675412301e+00
6.160000000000000142e+01,5.039428379916071954e+00,1.964949602545504215e+00,-3.074478777370567961e+00
6.165000000000000568e+01,5.041698643481415942e+00,1.964943822415691654e+00,-3.076754821065724066e+00
6.170000000000000284e+01,5.043968907046759043e+00,1.964938042285879316e+00,-3.079030864760879727e+00
6.175000000000000000e+01,5.046239170612103031e+00,1.964932262156066978e+00,-3.081306908456036275e+00
6.180000000000000426e+01,5.048509434177446131e+00,1.964926482026254639e+00,-3.083582952151191492e+00
6.185000000000000142e+01,5.050779697742790120e+00,1.964920701896442301e+00,-3.085858995846347597e+00
6.190000000000000568e+01,5.053049961308133220e+00,1.964914921766629963e+00,-3.088135039541503257e+00
6.195000000000000284e+01,5.055320224873476320e+00,1.964909141636817624e+00,-3.090411083236658918e+00
6.200000000000000000e+01,5.057590488438820309e+00,1.964903361507005286e+00,-3.092687126931815023e+00
6.205000000000000426e+01,5.059860752004163409e+00,1.964897581377192948e+00,-3.094963170626970239e+00
6.210000000000000142e+01,5.062131015569507397e+00,1.964891801247380387e+00,-3.097239214322127232e+00
6.215000000000000568e+01,5.064401279134850498e+00,1.964886021117568049e+00,-3.099515258017282449e+00
6.220000000000000284e+01,5.066671542700194486e+00,1.964880240987755711e+00,-3.101791301712438553e+00
6.225000000000000000e+01,5.068941806265537586e+00,1.964874460857943372e+00,-3.104067345407594214e+00
6.230000000000000426e+01,5.071212069830881575e+00,1.964868680728131034e+00,-3.106343389102750763e+00
6.235000000000000142e+01,5.073482333396224675e+00,1.964862900598318696e+00,-3.108619432797905979e+00
6.240000000000000568e+01,5.075752596961567775e+00,1.964857120468506357e+00,-3.110895476493061196e+00
6.245000000000000284e+01,5.078022860526911764e+00,1.964851340338694019e+00,-3.113171520188217745e+00
6.250000000000000000e+01,5.080293124092254864e+00,1.964845560208881459e+00,-3.115447563883373405e+00
6.255000000000000426e+01,5.082563387657598852e+00,1.964839780079069120e+00,-3.117723607578529510e+00
6.260000000000000142e+01,5.084833651222941953e+00,1.964833999949256782e+00,-3.119999651273685171e+00
6.265000000000000568e+01,5.087103914788285941e+00,1.964828219819444444e+00,-3.122275694968841719e+00
6.270000000000000284e+01,5.089374178353629041e+00,1.964822439689632105e+00,-3.124551738663996936e+00
6.275000000000000000e+01,5.091644441918972142e+00,1.964816659559819767e+00,-3.126827782359152152e+00
6.280000000000000426e+01,5.093914705484316130e+00,1.964810879430007429e+00,-3.129103826054308701e+00
6.285000000000000142e+01,5.096184969049659230e+00,1.964805099300195090e+00,-3.131379869749464362e+00
6.290000000000000568e+01,5.098455232615003219e+00,1.964799319170382530e+00,-3.133655913444620467e+00
6.295000000000000284e+01,5.100725496180346319e+00,1.964793539040570192e+00,-3.135931957139776127e+00
6.300000000000000000e+01,5.102995759745689419e+00,1.964787758910757853e+00,-3.138208000834931788e+00
6.305000000000000426e+01,5.105266023311033408e+00,1.964781978780945515e+00,-3.140484044530087893e+00
6.310000000000000142e+01,5.107536286876376508e+00,1.964776198651133177e+00,-3.142760088225243109e+00
6.315000000000000568e+01,5.109806550441720496e+00,1.964770418521320838e+00,-3.145036131920399658e+00
6.320000000000000284e+01,5.112076814007063597e+00,1.964764638391508500e+00,-3.147312175615555319e+00
6.325000000000000000e+01,5.114347077572406697e+00,1.964758858261696162e+00,-3.149588219310710535e+00
6.330000000000000426e+01,5.116617341137750685e+00,1.964753078131883601e+00,-3.151864263005867084e+00
6.335000000000000142e+01,5.118887604703093785e+00,1.964747298002071263e+00,-3.154140306701022745e+00
6.340000000000000568e+01,5.121157868268437774e+00,1.964741517872258925e+00,-3.156416350396178849e+00
6.345000000000000284e+01,5.123428131833780874e+00,1.964735737742446586e+00,-3.158692394091334066e+00
6.350000000000000000e+01,5.125698395399123974e+00,1.964729957612634248e+00,-3.160968437786489726e+00
6.355000000000000426e+01,5.127968658964467963e+00,1.964724177482821910e+00,-3.163244481481646275e+00
6.360000000000000142e+01,5.130238922529811063e+00,1.964718397353009571e+00,-3.165520525176801492e+00
6.365000000000000568e+01,5.132509186095155052e+00,1.964712617223197233e+00,-3.167796568871957597e+00
6.370000000000000284e+01,5.134779449660498152e+00,1.964706837093384895e+00,-3.170072612567113257e+00
6.375000000000000000e+01,5.137049713225842140e+00,1.964701056963572334e+00,-3.172348656262269806e+00
6.380000000000000426e+01,5.139319976791185240e+00,1.964695276833759996e+00,-3.174624699957425022e+00
6.385000000000000142e+01,5.141590240356528341e+00,1.964689496703947658e+00,-3.176900743652580683e+00
6.390000000000000568e+01,5.143860503921872329e+00,1.964683716574135319e+00,-3.179176787347737232e+00
6.395000000000000284e+01,5.146130767487215429e+00,1.964677936444322981e+00,-3.181452831042892448e+00
6.400000000000000000e+01,5.148401031052559418e+00,1.964672156314510643e+00,-3.183728874738048553e+00
6.404999999999999716e+01,5.150671294617902518e+00,1.964666376184698304e+00,-3.186004918433204214e+00
6.410000000000000853e+01,5.152941558183246507e+00,1.964660596054885966e+00,-3.188280962128360763e+00
6.415000000000000568e+01,5.155211821748589607e+00,1.964654815925073406e+00,-3.190557005823515979e+00
6.420000000000000284e+01,5.157482085313933595e+00,1.964649035795261067e+00,-3.192833049518672528e+00
6.425000000000000000e+01,5.159752348879276695e+00,1.964643255665448729e+00,-3.195109093213828189e+00
6.429999999999999716e+01,5.162022612444619796e+00,1.964637475535636391e+00,-3.197385136908983405e+00
6.435000000000000853e+01,5.164292876009963784e+00,1.964631695405824052e+00,-3.199661180604139510e+00
6.440000000000000568e+01,5.166563139575306884e+00,1.964625915276011714e+00,-3.201937224299295170e+00
6.445000000000000284e+01,5.168833403140650873e+00,1.964620135146199376e+00,-3.204213267994451719e+00
6.450000000000000000e+01,5.171103666705993973e+00,1.964614355016387037e+00,-3.206489311689606936e+00
6.454999999999999716e+01,5.173373930271337073e+00,1.964608574886574477e+00,-3.208765355384762596e+00
6.460000000000000853e+01,5.175644193836681062e+00,1.964602794756762139e+00,-3.211041399079919145e+00
6.465000000000000568e+01,5.177914457402025050e+00,1.964597014626949800e+00,-3.213317442775075250e+00
6.470000000000000284e+01,5.180184720967368150e+00,1.964591234497137462e+00,-3.215593486470230467e+00
6.475000000000000000e+01,5.182454984532711251e+00,1.964585454367325124e+00,-3.217869530165386127e+00
6.479999999999999716e+01,5.184725248098054351e+00,1.964579674237512785e+00,-3.220145573860541788e+00
6.485000000000000853e+01,5.186995511663398339e+00,1.964573894107700447e+00,-3.222421617555697892e+00
6.490000000000000568e+01,5.189265775228742328e+00,1.964568113977888109e+00,-3.224697661250853997e+00
6.495000000000000284e+01,5.191536038794085428e+00,1.964562333848075548e+00,-3.226973704946010102e+00
6.500000000000000000e+01,5.193806302359428528e+00,1.964556553718263210e+00,-3.229249748641165318e+00
6.504999999999999716e+01,5.196076565924771629e+00,1.964550773588450872e+00,-3.231525792336320535e+00
6.510000000000000853e+01,5.198346829490115617e+00,1.964544993458638533e+00,-3.233801836031477084e+00
6.515000000000000568e+01,5.200617093055459605e+00,1.964539213328826195e+00,-3.236077879726633633e+00
6.520000000000000284e+01,5.202887356620802706e+00,1.964533433199013857e+00,-3.238353923421788849e+00
6.525000000000000000e+01,5.205157620186145806e+00,1.964527653069201518e+00,-3.240629967116944066e+00
6.529999999999999716e+01,5.207427883751489794e+00,1.964521872939389180e+00,-3.242906010812100615e+00
6.535000000000000853e+01,5.209698147316833783e+00,1.964516092809576842e+00,-3.245182054507257163e+00
6.540000000000000568e+01,5.211968410882176883e+00,1.964510312679764281e+00,-3.247458098202412380e+00
6.545000000000000284e+01,5.214238674447519983e+00,1.964504532549951943e+00,-3.249734141897568040e+00
6.550000000000000000e+01,5.216508938012863084e+00,1.964498752420139605e+00,-3.252010185592723701e+00
6.554999999999999716e+01,5.218779201578207072e+00,1.964492972290327266e+00,-3.254286229287879806e+00
6.560000000000000853e+01,5.221049465143551060e+00,1.964487192160514928e+00,-3.256562272983035911e+00
6.565000000000000568e+01,5.223319728708894161e+00,1.964481412030702590e+00,-3.258838316678191571e+00
6.570000000000000284e+01,5.225589992274237261e+00,1.964475631900890251e+00,-3.261114360373347232e+00
6.575000000000000000e+01,5.227860255839580361e+00,1.964469851771077913e+00,-3.263390404068502448e+00
6.579999999999999716e+01,5.230130519404924350e+00,1.964464071641265352e+00,-3.265666447763658997e+00
6.585000000000000853e+01,5.232400782970268338e+00,1.964458291511453014e+00,-3.267942491458815546e+00
6.590000000000000568e+01,5.234671046535611438e+00,1.964452511381640676e+00,-3.270218535153970763e+00
6.595000000000000284e+01,5.236941310100954539e+00,1.964446731251828338e+00,-3.272494578849125979e+00
6.600000000000000000e+01,5.239211573666298527e+00,1.964440951122015999e+00,-3.274770622544282528e+00
6.604999999999999716e+01,5.241481837231641627e+00,1.964435170992203661e+00,-3.277046666239438188e+00
6.610000000000000853e+01,5.243752100796985616e+00,1.964429390862391323e+00,-3.279322709934594293e+00
6.615000000000000568e+01,5.246022364362328716e+00,1.964423610732578984e+00,-3.281598753629749510e+00
6.620000000000000284e+01,5.248292627927671816e+00,1.964417830602766424e+00,-3.283874797324905614e+00
6.625000000000000000e+01,5.250562891493015805e+00,1.964412050472954085e+00,-3.286150841020061719e+00
6.629999999999999716e+01,5.252833155058358905e+00,1.964406270343141747e+00,-3.288426884715216936e+00
6.635000000000000853e+01,5.255103418623702893e+00,1.964400490213329409e+00,-3.290702928410373485e+00
6.640000000000000568e+01,5.257373682189045994e+00,1.964394710083517070e+00,-3.292978972105529145e+00
6.645000000000000284e+01,5.259643945754389982e+00,1.964388929953704732e+00,-3.295255015800685250e+00
6.650000000000000000e+01,5.261914209319733082e+00,1.964383149823892394e+00,-3.297531059495840466e+00
6.654999999999999716e+01,5.264184472885076183e+00,1.964377369694080055e+00,-3.299807103190996127e+00
6.660000000000000853e+01,5.266454736450420171e+00,1.964371589564267495e+00,-3.302083146886152676e+00
6.665000000000000568e+01,5.268725000015763271e+00,1.964365809434455157e+00,-3.304359190581307892e+00
6.670000000000000284e+01,5.270995263581107260e+00,1.964360029304642818e+00,-3.306635234276464441e+00
6.675000000000000000e+01,5.273265527146450360e+00,1.964354249174830480e+00,-3.308911277971620102e+00
