time_from_pulse_us,comsol_current_drop_uA,mpi_current_drop_uA,mpi_minus_comsol_uA
36.25,0.4955003639114008,3.01184045193184,2.516340088020439
36.5,0.5071593937738632,3.0231932112599016,2.516033817486038
36.75,0.5189229030997664,3.0335459321518266,2.51462302905206
37.0,0.5307902875198843,3.0433595181756696,2.512569230655785
37.25,0.5427609426649904,3.0530948728994827,2.5103339302344923
37.5,0.5548342641658583,3.0632128998913215,2.508378635725463
37.75,0.5670096476532617,3.0741745027192393,2.5071648550659775
38.0,0.5792864887579742,3.0864405849512897,2.5071540961933154
38.25,0.591669546683553,3.1007910024780783,2.509121455794525
38.5,0.6041635220601212,3.117195888627915,2.513032366567794
38.75,0.6167677226583016,3.13490156312532,2.5181338404670184
39.0,0.6294814562487165,3.153154345694811,2.523672889446094
39.25,0.6423040306019889,3.1712005560609073,2.5288965254589186
39.5,0.6552347534887408,3.1882865139481273,2.5330517604593865
39.75,0.6682729326795953,3.203658539080991,2.5353856064013955
40.0,0.6814178759451744,3.2165629511840153,2.535145075238841
40.25,0.6946554407306972,3.227459626739705,2.532804186009008
40.5,0.7079711281099417,3.2373986380064896,2.529427509896548
40.75,0.7213637112963711,3.2465115983726105,2.5251478870762396
41.0,0.7348319635034479,3.2549301212263138,2.520098157722866
41.25,0.7483746579446348,3.262785819955842,2.514411162011207
41.5,0.7619905678333945,3.2702103079494407,2.508219740116046
41.75,0.7756784663831896,3.2773351985953534,2.501656732212164
42.0,0.7894371268074829,3.284292105281824,2.494854978474341
42.25,0.803265322319737,3.291212641397097,2.48794731907736
42.5,0.8171618261334147,3.2982284203294157,2.481066594196001
42.75,0.8311254114619784,3.3054710554670255,2.474345644005047
43.0,0.8451548515188911,3.31307216019817,2.4679173086792785
43.25,0.8592489195176152,3.3211633479110927,2.4619144283934773
43.5,0.8734063886716135,3.3298762319940383,2.4564698433224246
43.75,0.8876260321943487,3.3393424258352504,2.451716393640902
44.0,0.9019066232992835,3.3496935428229744,2.4477869195236908
44.25,0.9162646493915907,3.3611174122743086,2.444852762882718
44.5,0.9307143257897729,3.373636068371476,2.442921742581703
44.75,0.9452510175772876,3.3871324318003833,2.441881414223096
45.0,0.9598700898375923,3.401489423246938,2.4416193334093457
45.25,0.974566907654144,3.4165899633970476,2.4420230557429035
45.5,0.9893368361104007,3.43231697293662,2.442980136826219
45.75,1.0041752402898194,3.448553372551562,2.4443781322617424
46.0,1.0190774852758573,3.465182082927782,2.4461045976519245
46.25,1.0340389361519726,3.4820860247511876,2.448047088599215
46.5,1.0490549580016217,3.4991481187076854,2.4500931607060634
46.75,1.0641209159082625,3.5162512854831838,2.4521303695749213
47.0,1.0792321749553526,3.5332784457635897,2.454046270808237
47.25,1.094384100226349,3.550112520234811,2.4557284200084624
47.5,1.109572056804709,3.5666364295827555,2.4570643727780466
47.75,1.124791409773891,3.5827330944933298,2.457941684719439
48.0,1.1400375242173508,3.598285435652442,2.458247911435091
48.25,1.155329675157662,3.613516724482295,2.458187049324633
48.5,1.1706876762052638,3.6287261692727983,2.4580384930675345
48.75,1.1861077003254104,3.643910596011376,2.4578028956859654
49.0,1.2015859204833577,3.6590668306854517,2.457480910202094
49.25,1.2171185096443609,3.674191699282451,2.4570731896380904
49.5,1.2327016407736753,3.689282027789798,2.456580387016123
49.75,1.2483314868365565,3.7043346421949175,2.456003155358361
50.0,1.2640042207982598,3.7193463684852346,2.4553421476869746
50.25,1.2797160156240401,3.734314032648173,2.454598017024133
50.5,1.2954630442791533,3.7492344606711576,2.453771416392004
50.75,1.3112414797288545,3.764104478541613,2.4528629988127584
51.0,1.3270474949383992,3.778920912246964,2.4518734173085646
51.25,1.3428772628730423,3.7936805877746353,2.4508033249015932
51.5,1.3587269564980398,3.808380331112051,2.4496533746140114
51.75,1.3745927487786465,3.823016968246636,2.4484242194679897
52.0,1.390470812680118,3.837587325165815,2.447116512485697
52.25,1.4063748475502134,3.851794248422182,2.4454194008719687
52.5,1.4223194371132655,3.8654238760164796,2.443104438903214
52.75,1.438302080899388,3.8785979711083804,2.4402958902089926
53.0,1.4543202784386962,3.891438296857555,2.437118018418859
53.25,1.4703715292613047,3.904066616423674,2.4336950871623695
53.5,1.4864533328973277,3.916604692966409,2.4301513600690816
53.75,1.5025631888768798,3.929174289645431,2.426611100768551
54.0,1.5186985967300761,3.941897169620411,2.423198572890335
54.25,1.5348570559870311,3.954895096051021,2.42003804006399
54.5,1.551036066177859,3.9682898320969313,2.4172537659190723
54.75,1.567233126832675,3.982203140917813,2.4149700140851382
55.0,1.5834457374815931,3.996756785673338,2.413311048191745
