time_from_pulse_us,comsol_current_drop_uA,mpi_current_drop_uA,mpi_minus_comsol_uA
159620.0,-0.0008446736907086648,0.0009045080123624727,0.0017491817030711376
159640.0,-0.0008446835484984307,0.0008873392410061135,0.0017320227895045444
159660.0,-0.0008446933831700587,0.0008694890021474986,0.0017141823853175572
159680.0,-0.0008447031947235015,0.0008553419904031984,0.0017000451851266998
159700.0,-0.0008447129831587122,0.0008492829003897831,0.0016939958835484952
159720.0,-0.0008447227484756436,0.0008488651702337185,0.001693587918709362
159740.0,-0.000844732490674249,0.0008486374689056483,0.0016933699595798974
159760.0,-0.0008447422097544815,0.0008484773372819875,0.001693219547036469
159780.0,-0.0008447519057162939,0.0008482623162391507,0.0016930142219554445
159800.0,-0.0008447615785596394,0.0008478699466535528,0.0016926315252131922
159820.0,-0.0008447712282844709,0.000845765638903884,0.0016905368671883548
159840.0,-0.0008447808548907413,0.0008415023692724264,0.0016862832241631676
159860.0,-0.0008447904583784039,0.0008365890274891896,0.0016813794858675935
159880.0,-0.0008448000387474116,0.0008325345032841826,0.001677334542031594
159900.0,-0.0008448095959977174,0.0008308476863874148,0.0016756572823851323
159920.0,-0.0008448191301292743,0.0008370320445041249,0.0016818511746333992
159940.0,-0.0008448286411420355,0.0008518640808751013,0.0016966927220171367
159960.0,-0.0008448381290359538,0.0008697622385391914,0.0017146003675751452
159980.0,-0.0008448475938109823,0.0008851449605352425,0.0017299925543462248
160000.0,-0.000844857039854559,0.0008924306899021019,0.0017372877297566608
160020.0,-0.0008448664715541404,0.0008934692674554011,0.0017383357390095414
160040.0,-0.0008448758889097073,0.0008940401868207641,0.0017389160757304714
160060.0,-0.0008448852919212407,0.0008944563702588964,0.0017393416621801373
160080.0,-0.0008448946805887215,0.0008950307400305041,0.0017399254206192255
160100.0,-0.0008449040549121306,0.0008960762183962928,0.0017409802733084232
160120.0,-0.0008449134148914486,0.0009041704850944038,0.0017490838999858526
160140.0,-0.000844922760526657,0.0009214687830965118,0.0017663915436231688
160160.0,-0.0008449320918177361,0.0009416503795214742,0.0017865824713392104
160180.0,-0.000844941408764667,0.0009583945414881478,0.001803335950252815
160200.0,-0.0008449507113674307,0.00096538053611539,0.0018103312474828208
160220.0,-0.0008449599996260079,0.0009637803523200935,0.0018087403519461013
160240.0,-0.0008449692735403798,0.0009599401979890783,0.0018049094715294582
160260.0,-0.0008449785331105269,0.0009553006687026959,0.001800279201813223
160280.0,-0.0008449877783364302,0.0009513023600412978,0.001796290138377728
160300.0,-0.0008449970092180709,0.0009493858675852354,0.0017943828768033064
160320.0,-0.0008450062257554295,0.0009490874237054862,0.0017940936494609157
160340.0,-0.000845015427948487,0.000948922855933881,0.001793938283882368
160360.0,-0.0008450246157972245,0.0009488021525902798,0.0017938267683875043
160380.0,-0.0008450337893016226,0.000948635301994543,0.0017936690912961654
160400.0,-0.0008450429484616623,0.0009483322924665302,0.0017933752409281926
160420.0,-0.0008450520932773246,0.0009466745971220144,0.0017917266903993388
160440.0,-0.0008450612237485903,0.0009430093664757931,0.0017880705902243834
160460.0,-0.0008450703398754402,0.0009380951049448906,0.001783165444820331
160480.0,-0.0008450794416578554,0.0009326903169463303,0.0017777697586041858
160500.0,-0.0008450885290958166,0.0009275535068971364,0.001772642035992953
160520.0,-0.0008450976021893048,0.0009223407539089343,0.001767438356098239
160540.0,-0.0008451066609383008,0.0009165067303033889,0.0017616133912416896
160560.0,-0.0008451157053427857,0.0009105078303114435,0.0017556235356542293
160580.0,-0.0008451247354027401,0.0009048004481640411,0.0017499251835667812
160600.0,-0.000845133751118145,0.0008998409780921251,0.0017449747292102701
160620.0,-0.0008451427524889815,0.0008950826603846617,0.0017402254128736432
160640.0,-0.0008451517395152301,0.0008901472561080965,0.0017352989956233265
160660.0,-0.000845160712196872,0.0008857439406584594,0.0017309046528553313
160680.0,-0.000845169670533888,0.0008825818894317804,0.0017277515599656685
160700.0,-0.0008451786145262589,0.0008813702778240895,0.0017265488923503484
160720.0,-0.0008451875441739657,0.0008900121619216593,0.0017351997060956249
160740.0,-0.0008451964594769893,0.0009106197316873598,0.001755816191164349
160760.0,-0.0008452053604353106,0.0009352158633414737,0.0017804212237767843
160780.0,-0.0008452142470489105,0.0009558234331042838,0.0018010376801531943
160800.0,-0.0008452231193177698,0.0009644653171960726,0.0018096884365138425
160820.0,-0.0008452319772418693,0.0009632405898889013,0.0018084725671307705
160840.0,-0.0008452408208211902,0.0009598942132643537,0.001805135034085544
160860.0,-0.0008452496500557131,0.0009549178952664532,0.0018001675453221664
160880.0,-0.0008452584649454191,0.0009488033438392232,0.0017940618087846421
160900.0,-0.0008452672654902888,0.0009420422669266872,0.001787309532416976
160920.0,-0.0008452760516903036,0.0009297361016104624,0.001775012153300766
160940.0,-0.0008452848235454438,0.0009103986470702578,0.0017556834706157016
160960.0,-0.0008452935810556906,0.0008896401543903665,0.001734933735446057
160980.0,-0.0008453023242210251,0.0008730708746550807,0.0017183731988761057
161000.0,-0.0008453110530414278,0.000866301058948693,0.0017116121119901207
161020.0,-0.0008453197675168797,0.0008693361119668494,0.0017146558794837292
161040.0,-0.0008453284676473616,0.0008765735460851323,0.0017219020137324939
161060.0,-0.0008453371534328547,0.0008852117739031149,0.0017305489273359695
161080.0,-0.0008453458248733397,0.0008924492080203705,0.0017377950328937102
161100.0,-0.0008453544819687975,0.0008954842610364722,0.0017408387430052697
