time_from_pulse_us,comsol_current_drop_uA,mpi_current_drop_uA,mpi_minus_comsol_uA
0.01,-1.0541246918518391e-06,nan,nan
0.010041862529367578,-1.0541277063160387e-06,nan,nan
0.01008390030587166,-1.0541307333549381e-06,nan,nan
0.010126114063141086,-1.0541337731405615e-06,nan,nan
0.01016850453787586,-1.0541368258481646e-06,nan,nan
0.010211072469859977,-1.0541398916562893e-06,nan,nan
0.010253818601974374,-1.0541429707468173e-06,nan,nan
0.01029674368020987,-1.054146063305026e-06,nan,nan
0.01033984845368019,-1.054149169519644e-06,nan,nan
0.010383133674635038,-1.054152289491408e-06,nan,nan
0.010426600098473232,-1.0541554231540414e-06,nan,nan
0.010470248483755865,-1.0541585704601048e-06,nan,nan
0.01051407959221957,-1.0541617313597908e-06,nan,nan
0.010558094188789804,-1.0541649058007818e-06,nan,nan
0.01060229304159419,-1.0541680937282042e-06,nan,nan
0.010646676921975929,-1.0541712950845777e-06,nan,nan
0.010691246604507262,-1.0541745098097685e-06,nan,nan
0.010736002867002986,-1.0541777378409386e-06,nan,nan
0.010780946490534018,-1.0541809791125048e-06,nan,nan
0.010826078259441043,-1.0541842337779941e-06,nan,nan
0.010871398961348196,-1.054187502068334e-06,nan,nan
0.010916909387176805,-1.0541907840405632e-06,nan,nan
0.010962610331159191,-1.054194079751958e-06,nan,nan
0.011008502590852537,-1.054197389260035e-06,nan,nan
0.011054586967152804,-1.0542007126225513e-06,nan,nan
0.011100864264308691,-1.0542040498975066e-06,nan,nan
0.011147335289935702,-1.0542074011431419e-06,nan,nan
0.01119400085503022,-1.054210766417944e-06,nan,nan
0.011240861773983658,-1.0542141457806427e-06,nan,nan
0.011287918864596683,-1.054217539290216e-06,nan,nan
0.011335172948093485,-1.054220947005885e-06,nan,nan
0.011382624849136103,-1.0542243689871177e-06,nan,nan
0.01143027539583881,-1.0542278052936318e-06,nan,nan
0.01147812541978259,-1.0542312559853945e-06,nan,nan
0.011526175756029627,-1.0542347211226242e-06,nan,nan
0.011574427243137893,-1.0542382007657911e-06,nan,nan
0.011622880723175768,-1.0542416949756187e-06,nan,nan
0.011671537041736752,-1.0542452038130847e-06,nan,nan
0.0117203970479542,-1.054248727339425e-06,nan,nan
0.011769461594516164,-1.0542522656161328e-06,nan,nan
0.011818731537680264,-1.0542558187049578e-06,nan,nan
0.01186820773728863,-1.0542593866679086e-06,nan,nan
0.011917891056782905,-1.0542629695672525e-06,nan,nan
0.01196778236321932,-1.054266567465519e-06,nan,nan
0.01201788252728383,-1.054270180425498e-06,nan,nan
0.012068192423307282,-1.0542738085102428e-06,nan,nan
0.012118712929280708,-1.0542774517830702e-06,nan,nan
0.012169444926870634,-1.0542811103075571e-06,nan,nan
0.012220389301434457,-1.0542847841475513e-06,nan,nan
0.01227154694203591,-1.0542884733671685e-06,nan,nan
0.012322918741460574,-1.0542921780307928e-06,nan,nan
0.01237450559623144,-1.0542958982030778e-06,nan,nan
0.012426308406624589,-1.054299633948948e-06,nan,nan
0.012478328076684878,-1.0543033853336002e-06,nan,nan
0.012530565514241726,-1.054307152422503e-06,nan,nan
0.012583021630924956,-1.0543109354223077e-06,nan,nan
0.012635697342180702,-1.0543147345350636e-06,nan,nan
0.012688593567287394,-1.0543185496852493e-06,nan,nan
0.012741711229371774,-1.0543223807909995e-06,nan,nan
0.012795051255425051,-1.0543262277669648e-06,nan,nan
0.01284861457631904,-1.0543300905242434e-06,nan,nan
0.012902402126822423,-1.0543339689703175e-06,nan,nan
0.012956414845617062,-1.0543378630089856e-06,nan,nan
0.013010653675314378,-1.0543417724724647e-06,nan,nan
0.013065119562471807,-1.0543456972326148e-06,nan,nan
0.013119813457609295,-1.0543496376400551e-06,nan,nan
0.013174736315225926,-1.0543535940853244e-06,nan,nan
0.013229889093816548,-1.0543575669675052e-06,nan,nan
0.013285272755888517,-1.0543615566943704e-06,nan,nan
0.013340888267978484,-1.0543655636825319e-06,nan,nan
0.013396736600669264,-1.0543695883575917e-06,nan,nan
0.013452818728606793,-1.0543736310211368e-06,nan,nan
0.013509135630517092,-1.0543776914422083e-06,nan,nan
0.013565688289223402,-1.054381769499437e-06,nan,nan
0.013622477691663304,-1.0543858650885542e-06,nan,nan
0.013679504828905946,-1.0543899781010469e-06,nan,nan
0.013736770696169343,-1.054394108424079e-06,nan,nan
0.013794276292837757,-1.0543982559404106e-06,nan,nan
0.013852022622479096,-1.0544024205283179e-06,nan,nan
0.013910010692862483,-1.0544066025250133e-06,nan,nan
0.01396824151597581,-1.054410802335726e-06,nan,nan
0.014026716108043406,-1.0544150198378966e-06,nan,nan
0.014085435489543769,-1.0544192549037147e-06,nan,nan
0.01414440068522739,-1.0544235074005837e-06,nan,nan
0.0142036127241346,-1.0544277771910335e-06,nan,nan
0.014263072639613579,-1.0544320641326298e-06,nan,nan
0.01432278146933835,-1.0544363680259559e-06,nan,nan
0.014382740255326907,-1.0544406886457824e-06,nan,nan
0.014442950043959391,-1.0544450264077755e-06,nan,nan
0.014503411885996362,-1.0544493818181528e-06,nan,nan
0.014564126836597129,-1.0544537553944752e-06,nan,nan
0.014625095955338145,-1.0544581476658424e-06,nan,nan
0.014686320306231543,-1.0544625591730904e-06,nan,nan
0.01474780095774367,-1.0544669904487777e-06,nan,nan
0.01480953898281374,-1.0544714414424562e-06,nan,nan
0.014871535458872574,-1.0544759119007945e-06,nan,nan
0.014933791467861375,-1.0544804016705597e-06,nan,nan
0.014996308096250644,-1.0544849105928614e-06,nan,nan
0.015059086435059097,-1.0544894385030444e-06,nan,nan
0.015122127579872751,-1.054493985230586e-06,nan,nan
0.015185432630864018,-1.0544985506146379e-06,nan,nan
0.015249002692810909,-1.0545031349527295e-06,nan,nan
0.015312838875116315,-1.054507738482012e-06,nan,nan
0.015376942291827369,-1.0545123612828271e-06,nan,nan
0.015441314061654892,-1.0545170034358526e-06,nan,nan
0.015505955307992893,-1.0545216650221035e-06,nan,nan
0.015570867158938212,-1.0545263461229357e-06,nan,nan
0.01563605074731018,-1.0545310468666193e-06,nan,nan
0.0157015072106704,-1.0545357676829818e-06,nan,nan
0.015767237691342594,-1.0545405085004338e-06,nan,nan
0.01583324333643253,-1.0545452691166663e-06,nan,nan
0.01589952529784808,-1.05455004932249e-06,nan,nan
0.015966084732319252,-1.0545548489017116e-06,nan,nan
0.016032922801418447,-1.0545596676310058e-06,nan,nan
0.016100040671580693,-1.0545645051558216e-06,nan,nan
0.016167439514124016,-1.0545693614143306e-06,nan,nan
0.01623512050526988,-1.054574237070826e-06,nan,nan
0.01630308482616368,-1.0545791328270346e-06,nan,nan
0.016371333662895417,-1.0545840494007521e-06,nan,nan
0.016439868206520356,-1.0545889875261188e-06,nan,nan
0.01650868965307981,-1.0545939479188349e-06,nan,nan
0.016577799203622037,-1.0545989305000005e-06,nan,nan
0.01664719806422318,-1.0546039349231004e-06,nan,nan
