time_from_pulse_us,comsol_current_drop_uA,mpi_current_drop_uA,mpi_minus_comsol_uA
-20000.0,nan,nan,nan
-19999.75,nan,nan,nan
-19999.5,nan,nan,nan
-19999.25,nan,nan,nan
-19999.0,nan,nan,nan
-19998.75,nan,nan,nan
-19998.5,nan,nan,nan
-19998.25,nan,nan,nan
-19998.0,nan,nan,nan
-19997.75,nan,nan,nan
-19997.5,nan,nan,nan
-19997.25,nan,nan,nan
-19997.0,nan,nan,nan
-19996.75,nan,nan,nan
-19996.5,nan,nan,nan
-19996.25,nan,nan,nan
-19996.0,nan,nan,nan
-19995.75,nan,nan,nan
-19995.5,nan,nan,nan
-19995.25,nan,nan,nan
-19995.0,nan,nan,nan
-19994.75,nan,nan,nan
-19994.5,nan,nan,nan
-19994.25,nan,nan,nan
-19994.0,nan,nan,nan
-19993.75,nan,nan,nan
-19993.5,nan,nan,nan
-19993.25,nan,nan,nan
-19993.0,nan,nan,nan
-19992.75,nan,nan,nan
-19992.5,nan,nan,nan
-19992.25,nan,nan,nan
-19992.0,nan,nan,nan
-19991.75,nan,nan,nan
-19991.5,nan,nan,nan
-19991.25,nan,nan,nan
-19991.0,nan,nan,nan
-19990.75,nan,nan,nan
-19990.5,nan,nan,nan
-19990.25,nan,nan,nan
-19990.0,nan,nan,nan
-19989.75,nan,nan,nan
-19989.5,nan,nan,nan
-19989.25,nan,nan,nan
-19989.0,nan,nan,nan
-19988.75,nan,nan,nan
-19988.5,nan,nan,nan
-19988.25,nan,nan,nan
-19988.0,nan,nan,nan
-19987.75,nan,nan,nan
-19987.5,nan,nan,nan
-19987.25,nan,nan,nan
-19987.0,nan,nan,nan
-19986.75,nan,nan,nan
-19986.5,nan,nan,nan
-19986.25,nan,nan,nan
-19986.0,nan,nan,nan
-19985.75,nan,nan,nan
-19985.5,nan,nan,nan
-19985.25,nan,nan,nan
-19985.0,0.009036495529434837,-0.12156230045381054,-0.1305987959832454
-19984.75,0.009019339574291843,-0.12146606430595346,-0.1304854038802453
-19984.5,0.009002215653506354,-0.12136998831640025,-0.13037220396990662
-19984.25,0.008985124010740024,-0.1212740805081539,-0.13025920451889392
-19984.0,0.008968064889654502,-0.1211783489042173,-0.13014641379387182
-19983.75,0.008951038533911436,-0.12108280152759347,-0.1300338400615049
-19983.5,0.008934045187172475,-0.1209874464012853,-0.12992149158845778
-19983.25,0.008917085093099275,-0.12089229154829571,-0.129809376641395
-19983.0,0.008900158495353477,-0.12079734499162771,-0.1296975034869812
-19982.75,0.008883265637596735,-0.12070261475428423,-0.12958588039188096
-19982.5,0.008866406763490702,-0.12060810885926818,-0.12947451562275888
-19982.25,0.008849582116697024,-0.12051383532958253,-0.12936341744627955
-19982.0,0.008832791940877348,-0.12041980218823023,-0.12925259412910758
-19981.75,0.00881603647969333,-0.12032601745821421,-0.12914205393790754
-19981.5,0.008799315976806615,-0.1202324891625374,-0.129031805139344
-19981.25,0.008782630675878854,-0.12013922532420279,-0.12892185600008166
-19981.0,0.008765980820571697,-0.12004623396621328,-0.12881221478678498
-19980.75,0.008749366654546797,-0.11995352311157184,-0.12870288976611863
-19980.5,0.008732788421465798,-0.11986110078328142,-0.12859388920474724
-19980.25,0.008716246364990353,-0.11976897500434494,-0.1284852213693353
-19980.0,0.00869974072878211,-0.11967715379776536,-0.12837689452654746
-19979.75,0.008683271756502721,-0.11958564518654562,-0.12826891694304834
-19979.5,0.008666839691813834,-0.11949445719368867,-0.1281612968855025
-19979.25,0.0086504447783771,-0.11940359784219745,-0.12805404262057454
-19979.0,0.00863408725985417,-0.1193130751550749,-0.12794716241492907
-19978.75,0.00861776737990669,-0.11922289715532398,-0.12784066453523069
-19978.5,0.008601485382196312,-0.11913307186594763,-0.12773455724814395
-19978.25,0.008585241510384683,-0.11904360730994877,-0.12762884882033346
-19978.0,0.008569036008133458,-0.11895451151033039,-0.12752354751846384
-19977.75,0.008552869119104283,-0.1188657924900954,-0.12741866160919968
-19977.5,0.008536741086958809,-0.11877745827224677,-0.12731419935920557
-19977.25,0.008520652155358684,-0.11868951687978739,-0.12721016903514606
-19977.0,0.00850460256796556,-0.11860197633572028,-0.12710657890368585
-19976.75,0.008488592568441086,-0.11851484466304833,-0.1270034372314894
-19976.5,0.00847262240044691,-0.1184281298847745,-0.1269007522852214
-19976.25,0.008456692307644686,-0.11834184002390175,-0.12679853233154642
-19976.0,0.008440802533696062,-0.11825598310343301,-0.12669678563712908
-19975.75,0.008424953322262684,-0.11817056714637122,-0.1265955204686339
