time_after_pulse_ms,reference_left_normalized,simulation_left_normalized,reference_right_normalized,simulation_right_normalized,left_residual,right_residual,region
0,0.156705213629,0.000271879475063,0.176704758825,0.164112497093,-0.156433334154,-0.0125922617317,rise
0.01,0.157808811514,0.000295697818679,0.179289598413,0.183347294328,-0.157513113695,0.00405769591462,rise
0.02,0.158887459189,0.000320940250948,0.18191301232,0.204006182033,-0.158566518938,0.0220931697131,rise
0.03,0.159941545361,0.000347518622374,0.184568143065,0.226070697097,-0.159594026738,0.0415025540321,rise
0.04,0.160973810323,0.000375320704724,0.187247924663,0.249492971348,-0.160598489618,0.0622450466842,rise
0.05,0.161989209027,0.000404225573332,0.189945158384,0.274189509405,-0.161584983453,0.0842443510206,rise
0.06,0.162994449274,0.000434108998506,0.19265274904,0.300035498793,-0.162560340275,0.107382749752,rise
0.07,0.16399752334,0.000464841599325,0.195363578346,0.326862801736,-0.163532681741,0.131499223389,rise
0.08,0.165007196502,0.00049629183118,0.198069705594,0.354464445835,-0.164510904671,0.156394740241,rise
0.09,0.166032395681,0.000528333708959,0.200761194376,0.382604944775,-0.165504061972,0.181843750398,rise
0.1,0.167081571516,0.000560852836034,0.203425201655,0.411032491746,-0.16652071868,0.20760729009,rise
0.11,0.168161944645,0.000593747672296,0.206045756298,0.439488928896,-0.167568196972,0.233443172598,rise
0.12,0.169278605707,0.000626928217768,0.208604339356,0.467717122416,-0.16865167749,0.25911278306,rise
0.13,0.170433823844,0.000660316342837,0.211081200481,0.49546824148,-0.169773507501,0.284387040999,rise
0.14,0.17162689208,0.000693849154232,0.213457160133,0.522509308615,-0.170933042926,0.309052148481,rise
0.15,0.172854462636,0.000727484230165,0.215715531408,0.5486293238,-0.172126978406,0.332913792392,rise
0.16,0.174111256789,0.000761205705697,0.217843842053,0.573643293012,-0.173350051084,0.355799450959,rise
0.17,0.175391081667,0.000795030643092,0.219835117911,0.597394442296,-0.174596051024,0.377559324385,rise
0.18,0.176687839001,0.000829014970873,0.221688593583,0.619754965184,-0.17585882403,0.398066371602,rise
0.19,0.177996123084,0.000863258920037,0.223409846395,0.640625637483,-0.177132864164,0.417215791088,rise
0.2,0.179311394183,0.000897912168103,0.22501040099,0.659934592312,-0.178413482015,0.434924191322,rise
0.21,0.180629921001,0.00093317735337,0.226506796912,0.677635501397,-0.179696743648,0.451128704485,rise
0.22,0.181948481447,0.000969310838253,0.227919146592,0.693705364572,-0.180979170609,0.46578621798,rise
0.23,0.183263892096,0.00100662208761,0.229269483259,0.708142069677,-0.182257270008,0.478872586419,rise
0.24,0.184572708527,0.00104547318243,0.230580295345,0.720961849444,-0.183527235344,0.490381554099,rise
0.25,0.185871235457,0.00108627813745,0.231873320057,0.732196732513,-0.184784957319,0.500323412456,rise
