time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
5.115000000000000568e+01,1.337253738881747145e+00,1.113272102606594066e-01,-1.225926528621087641e+00
5.120000000000000284e+01,1.340384154987532161e+00,1.113395917159538118e-01,-1.229044563271578294e+00
5.125000000000000000e+01,1.343514571093317178e+00,1.113519731712482169e-01,-1.232162597922068947e+00
5.130000000000000426e+01,1.346644987199102639e+00,1.113670908161439321e-01,-1.235277896382958707e+00
5.135000000000000142e+01,1.349775403304887655e+00,1.113822643016474240e-01,-1.238393139003240329e+00
5.140000000000000568e+01,1.352905819410673116e+00,1.113974377871509158e-01,-1.241508381623522173e+00
5.145000000000000284e+01,1.356036235516458133e+00,1.114126112726544077e-01,-1.244623624243803794e+00
5.150000000000000000e+01,1.359166651622243149e+00,1.114277847581578995e-01,-1.247738866864085194e+00
5.155000000000000426e+01,1.362297067728028610e+00,1.114429582436614052e-01,-1.250854109484367260e+00
5.160000000000000142e+01,1.365427483833813405e+00,1.114581317291648971e-01,-1.253969352104648438e+00
5.165000000000000568e+01,1.368557899939598865e+00,1.114733052146683889e-01,-1.257084594724930504e+00
5.170000000000000284e+01,1.371688316045383882e+00,1.114884787001718808e-01,-1.260199837345211904e+00
5.175000000000000000e+01,1.374818732151168899e+00,1.115036521856753726e-01,-1.263315079965493526e+00
5.180000000000000426e+01,1.377949148256954359e+00,1.115188256711788783e-01,-1.266430322585775592e+00
5.185000000000000142e+01,1.381079564362739376e+00,1.115339991566823702e-01,-1.269545565206056992e+00
5.190000000000000568e+01,1.384209980468524837e+00,1.115458983398355669e-01,-1.272664082128689200e+00
5.195000000000000284e+01,1.387340396574309853e+00,1.115542503620907261e-01,-1.275786146212219085e+00
5.200000000000000000e+01,1.390470812680094870e+00,1.115626023843458853e-01,-1.278908210295748971e+00
5.205000000000000426e+01,1.393694948404351708e+00,1.115709544066010445e-01,-1.282123993997750677e+00
5.210000000000000142e+01,1.396919084128607880e+00,1.115793064288561898e-01,-1.285339777699751718e+00
5.215000000000000568e+01,1.400143219852864718e+00,1.115876584511113628e-01,-1.288555561401753424e+00
5.220000000000000284e+01,1.403367355577120890e+00,1.115960104733665081e-01,-1.291771345103754465e+00
5.225000000000000000e+01,1.406591491301377284e+00,1.116043624956216673e-01,-1.294987128805755727e+00
5.230000000000000426e+01,1.409815627025633900e+00,1.116127145178768265e-01,-1.298202912507756990e+00
5.235000000000000142e+01,1.413039762749890293e+00,1.116210665401319857e-01,-1.301418696209758252e+00
5.240000000000000568e+01,1.416263898474146909e+00,1.116294185623871449e-01,-1.304634479911759737e+00
5.245000000000000284e+01,1.419488034198403303e+00,1.116377705846423041e-01,-1.307850263613760999e+00
5.250000000000000000e+01,1.422712169922659475e+00,1.116461226068974633e-01,-1.311066047315762040e+00
5.255000000000000426e+01,1.425936305646916091e+00,1.116586055613577461e-01,-1.314277700085558331e+00
5.260000000000000142e+01,1.429160441371172485e+00,1.116711728205625753e-01,-1.317489268550609882e+00
5.265000000000000568e+01,1.432384577095429101e+00,1.116837400797674185e-01,-1.320700837015661655e+00
5.270000000000000284e+01,1.435608712819685495e+00,1.116963073389722477e-01,-1.323912405480713206e+00
5.275000000000000000e+01,1.438832848543941667e+00,1.117088745981770770e-01,-1.327123973945764535e+00
5.280000000000000426e+01,1.442056984268198505e+00,1.117214418573819062e-01,-1.330335542410816529e+00
5.285000000000000142e+01,1.445281119992454677e+00,1.117340091165867355e-01,-1.333547110875867858e+00
5.290000000000000568e+01,1.448505255716711515e+00,1.117465763757915648e-01,-1.336758679340919853e+00
5.295000000000000284e+01,1.451729391440967687e+00,1.117591436349963940e-01,-1.339970247805971404e+00
5.300000000000000000e+01,1.454953527165224081e+00,1.117717108942012233e-01,-1.343181816271022955e+00
5.305000000000000426e+01,1.458177662889480697e+00,1.117842781534060526e-01,-1.346393384736074728e+00
5.310000000000000142e+01,1.461401798613737091e+00,1.117968454126108818e-01,-1.349604953201126278e+00
5.315000000000000568e+01,1.464625934337993707e+00,1.118102042716296735e-01,-1.352815730066364130e+00
5.320000000000000284e+01,1.467850070062250101e+00,1.118244206971181487e-01,-1.356025649365131924e+00
5.325000000000000000e+01,1.471074205786506273e+00,1.118386371226066101e-01,-1.359235568663899718e+00
5.330000000000000426e+01,1.474298341510762889e+00,1.118528535480950853e-01,-1.362445487962667734e+00
5.335000000000000142e+01,1.477522477235019283e+00,1.118670699735835466e-01,-1.365655407261435750e+00
5.340000000000000568e+01,1.480746612959275899e+00,1.118812863990720219e-01,-1.368865326560203766e+00
5.345000000000000284e+01,1.483970748683532292e+00,1.118955028245604971e-01,-1.372075245858971781e+00
5.350000000000000000e+01,1.487194884407788464e+00,1.119097192500489585e-01,-1.375285165157739575e+00
5.355000000000000426e+01,1.490419020132045302e+00,1.119239356755374337e-01,-1.378495084456507813e+00
5.360000000000000142e+01,1.493643155856301474e+00,1.119381521010259090e-01,-1.381705003755275607e+00
5.365000000000000568e+01,1.496867291580558312e+00,1.119523685265143842e-01,-1.384914923054043845e+00
5.370000000000000284e+01,1.500091427304814484e+00,1.119665849520028456e-01,-1.388124842352811639e+00
5.375000000000000000e+01,1.503315563029070878e+00,1.119808013774913208e-01,-1.391334761651579655e+00
5.380000000000000426e+01,1.506539698753327494e+00,1.119898578125487210e-01,-1.394549840940778829e+00
5.385000000000000142e+01,1.509763834477583888e+00,1.119988089416717458e-01,-1.397765025535912198e+00
5.390000000000000568e+01,1.512987970201840504e+00,1.120077600707947707e-01,-1.400980210131045789e+00
5.395000000000000284e+01,1.516212105926096676e+00,1.120167111999177956e-01,-1.404195394726178936e+00
5.400000000000000000e+01,1.519436241650353070e+00,1.120256623290408204e-01,-1.407410579321312305e+00
5.405000000000000426e+01,1.522660377374609908e+00,1.120346134581638453e-01,-1.410625763916446118e+00
5.410000000000000142e+01,1.525884513098866080e+00,1.120435645872868702e-01,-1.413840948511579265e+00
5.415000000000000568e+01,1.529108648823122696e+00,1.120525157164098951e-01,-1.417056133106712856e+00
5.420000000000000284e+01,1.532332784547379090e+00,1.120614668455329199e-01,-1.420271317701846225e+00
5.425000000000000000e+01,1.535556920271635262e+00,1.120704179746559448e-01,-1.423486502296979372e+00
5.430000000000000426e+01,1.538781055995892100e+00,1.120793691037789697e-01,-1.426701686892113186e+00
5.435000000000000142e+01,1.542005191720148272e+00,1.120883202329019945e-01,-1.429916871487246333e+00
5.440000000000000568e+01,1.545229327444405110e+00,1.121030647309792933e-01,-1.433126262713425803e+00
5.445000000000000284e+01,1.548453463168661282e+00,1.121240853787911079e-01,-1.436329377789870243e+00
5.450000000000000000e+01,1.551677598892917675e+00,1.121451060266029226e-01,-1.439532492866314684e+00
