time_after_pulse_ms,comparison_channel,reference_normalized,simulation_normalized,residual,region
0,left,0.406305663654,0.219967989509,-0.186337674145,peak
0.01,left,0.439427497558,0.245881063741,-0.193546433817,peak
0.02,left,0.473023795116,0.273735844327,-0.199287950788,peak
0.03,left,0.506800149762,0.303512328317,-0.203287821446,peak
0.04,left,0.540461056101,0.335151643108,-0.205309412993,peak
0.05,left,0.573722939217,0.368547609125,-0.205175330092,peak
0.06,left,0.606324589394,0.403537414918,-0.202787174476,peak
0.07,left,0.638034392536,0.439893771737,-0.198140620799,peak
0.08,left,0.668654342935,0.477324126966,-0.191330215969,peak
0.09,left,0.698021255481,0.51548114198,-0.1825401135,peak
0.1,left,0.726006083078,0.553981972781,-0.172024110297,peak
0.11,left,0.752512215141,0.592429965072,-0.16008225007,peak
0.12,left,0.77747318712,0.630434141243,-0.147039045878,peak
0.13,left,0.800849996963,0.667624755527,-0.133225241436,peak
0.14,left,0.822628111203,0.703664194215,-0.118963916988,peak
0.15,left,0.842814061817,0.738252695577,-0.10456136624,peak
0.16,left,0.861431645255,0.771130411136,-0.0903012341183,peak
0.17,left,0.8785182093,0.802078769257,-0.0764394400435,peak
0.18,left,0.894121656574,0.830921805161,-0.0631998514122,peak
0.19,left,0.908298318764,0.857526278134,-0.0507720406303,peak
0.2,left,0.921111506729,0.881800241899,-0.0393112648305,peak
0.21,left,0.932630523906,0.903690461335,-0.0289400625714,peak
0.22,left,0.942929725335,0.923179049624,-0.0197506757115,peak
0.23,left,0.952087127593,0.940279637534,-0.0118074900596,peak
0.24,left,0.960182535036,0.955033319537,-0.00514921549905,peak
0.25,left,0.967295519229,0.967504563093,0.000209043864374,peak
0.26,left,0.973503524466,0.977777219702,0.0042736952359,peak
0.27,left,0.978880356767,0.985950737346,0.00707038057895,peak
0.28,left,0.983495349358,0.9921366414,0.00864129204145,peak
0.29,left,0.987413170156,0.99645532465,0.00904215449455,peak
0.3,left,0.990693876106,0.999033168098,0.0083392919918,peak
0.31,left,0.993393023479,1,0.00660697652094,peak
0.32,left,0.995561981636,0.999486888304,0.00392490666852,peak
0.33,left,0.997248353481,0.997624253494,0.00037590001317,peak
0.34,left,0.998496200762,0.994540284767,-0.00395591599487,peak
0.35,left,0.999346179879,0.990359638125,-0.00898654175382,peak
0.36,left,0.999835839748,0.985202391113,-0.0146334486342,peak
0.37,left,1,0.97918322741,-0.0208167725896,peak
0.38,left,0.999871127122,0.972410825229,-0.0274603018928,peak
0.39,left,0.999479764138,0.964987425659,-0.0344923384783,peak
0.4,left,0.998854842843,0.957008558352,-0.041846284491,peak
0.41,left,0.998023650416,0.948562901918,-0.0494607484982,peak
0.42,left,0.997011621162,0.939732258328,-0.0572793628338,peak
0.43,left,0.995842238691,0.930591623532,-0.0652506151591,peak
0.44,left,0.994536952905,0.921209337075,-0.0733276158294,peak
0.45,left,0.993114958149,0.911647294068,-0.0814676640815,peak
0.46,left,0.991593008096,0.90196120589,-0.0896318022056,peak
0.47,left,0.989985344375,0.892200898255,-0.0977844461203,peak
0.48,left,0.988303563916,0.882410636049,-0.105892927867,peak
0.49,left,0.986556518853,0.872629465523,-0.11392705333,peak
0.5,left,0.984750525344,0.862891566032,-0.121858959312,peak
0.51,left,0.982889847267,0.853226605295,-0.129663241972,peak
0.52,left,0.980977317489,0.843660093259,-0.13731722423,peak
0.53,left,0.979015137534,0.834213730166,-0.144801407368,peak
0.54,left,0.977005730183,0.824905745265,-0.152099984917,peak
0.55,left,0.974952309488,0.815751223117,-0.159201086371,peak
0.56,left,0.972859138788,0.806762414373,-0.166096724415,peak
0.57,left,0.970731684597,0.797949028739,-0.172782655858,peak
0.58,left,0.968576609301,0.789318509235,-0.179258100066,peak
0.59,left,0.966401431474,0.780876287425,-0.185525144048,peak
0.6,left,0.964213978388,0.77262601983,-0.191587958558,peak
0.61,left,0.962021833854,0.764569806997,-0.197452026857,peak
0.62,left,0.959831782343,0.756708396993,-0.203123385351,peak
0.63,left,0.957649388034,0.749041373094,-0.20860801494,peak
0.64,left,0.955479016372,0.741567323947,-0.213911692425,peak
0.65,left,0.953324212201,0.734283996318,-0.219040215883,peak
0.66,left,0.951188067856,0.727188432694,-0.223999635162,peak
0.67,left,0.94907346897,0.720277095227,-0.228796373744,peak
0.68,left,0.94698319774,0.713545976387,-0.233437221354,peak
0.69,left,0.944919724832,0.706990697332,-0.2379290275,peak
0.7,left,0.94288472107,0.700606595311,-0.242278125759,peak
0.71,left,0.940878640494,0.694388800244,-0.24648984025,peak
0.72,left,0.938900552052,0.688332300114,-0.250568251938,peak
