time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.0001476340246967E-02,  1.6856316400298002E-01,  1.4375639255084587E-04,  1.5484703347268938E-02,  3.2029457342901010E-10
  2.0002552680493932E-02,  1.6856316400298002E-01,  1.4377312909118778E-04,  1.5493809948466816E-02,  3.2029404382598753E-10
  2.0004705360987866E-02,  1.6856316400298002E-01,  1.4377497990322095E-04,  1.5494817002895858E-02,  3.2029435505473707E-10
  2.0009010721975730E-02,  1.6856316400298002E-01,  1.4377508514787926E-04,  1.5494874268084005E-02,  3.2029480042719005E-10
  2.0017621443951462E-02,  1.6856316400298002E-01,  1.4377508818334822E-04,  1.5494875919727924E-02,  3.2029520602902598E-10
  2.0034842887902925E-02,  1.6856316400298002E-01,  1.4377508822744066E-04,  1.5494875943719288E-02,  3.2029557113991717E-10
