time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
7.545000000000000284e+01,2.899074991043697036e+00,1.447040297823984911e-01,-2.754370961261298767e+00
7.550000000000000000e+01,2.902171486230308073e+00,1.446953684730254153e-01,-2.757476117757282630e+00
7.554999999999999716e+01,2.905267981416918666e+00,1.446867071636523117e-01,-2.760581274253266493e+00
7.560000000000000853e+01,2.908364476603530591e+00,1.446780458542792080e-01,-2.763686430749251244e+00
7.565000000000000568e+01,2.911460971790141183e+00,1.446709861622072490e-01,-2.766789985627934101e+00
7.570000000000000284e+01,2.914557466976752220e+00,1.446656615555572678e-01,-2.769891805421194952e+00
7.575000000000000000e+01,2.917653962163362813e+00,1.446603369489072866e-01,-2.772993625214455360e+00
7.579999999999999716e+01,2.920750457349973850e+00,1.446550123422573053e-01,-2.776095445007716656e+00
7.585000000000000853e+01,2.923846952536585331e+00,1.446496877356072963e-01,-2.779197264800977951e+00
7.590000000000000568e+01,2.926943447723196368e+00,1.446443631289573151e-01,-2.782299084594239247e+00
7.595000000000000284e+01,2.930039942909806960e+00,1.446390385223073338e-01,-2.785400904387499654e+00
7.600000000000000000e+01,2.933136438096417109e+00,1.446337139156573526e-01,-2.788502724180759618e+00
7.604999999999999716e+01,2.936140742038339191e+00,1.446283893090073713e-01,-2.791512352729331958e+00
7.610000000000000853e+01,2.939145045980261717e+00,1.446230647023573623e-01,-2.794521981277904299e+00
7.615000000000000568e+01,2.942149349922183799e+00,1.446177400957073811e-01,-2.797531609826476640e+00
7.620000000000000284e+01,2.945153653864105880e+00,1.446124154890573998e-01,-2.800541238375048536e+00
7.625000000000000000e+01,2.948157957806027518e+00,1.446070908824074186e-01,-2.803550866923619989e+00
7.629999999999999716e+01,2.951162261747949600e+00,1.445949068869126775e-01,-2.806567354861036812e+00
7.635000000000000853e+01,2.954166565689872570e+00,1.445825829038776822e-01,-2.809583982785994749e+00
7.640000000000000568e+01,2.957170869631794208e+00,1.445702589208426869e-01,-2.812600610710951354e+00
7.645000000000000284e+01,2.960175173573716290e+00,1.445579349378076917e-01,-2.815617238635908404e+00
7.650000000000000000e+01,2.963179477515637927e+00,1.445456109547726964e-01,-2.818633866560865009e+00
7.654999999999999716e+01,2.966183781457560009e+00,1.445332869717377011e-01,-2.821650494485822502e+00
7.660000000000000853e+01,2.969188085399482979e+00,1.445209629887027059e-01,-2.824667122410780440e+00
7.665000000000000568e+01,2.972192389341404617e+00,1.445086390056677383e-01,-2.827683750335737045e+00
7.670000000000000284e+01,2.975196693283326699e+00,1.444963150226327431e-01,-2.830700378260694094e+00
7.675000000000000000e+01,2.978200997225248781e+00,1.444839910395977478e-01,-2.833717006185651144e+00
7.680000000000001137e+01,2.981205301167171307e+00,1.444716670565627525e-01,-2.836733634110608637e+00
7.685000000000000853e+01,2.984209605109093388e+00,1.444593430735277573e-01,-2.839750262035565687e+00
7.690000000000000568e+01,2.987213909051015026e+00,1.444498965318845585e-01,-2.842764012519130468e+00
7.695000000000000284e+01,2.990218212992937108e+00,1.444435672184382902e-01,-2.845774645774498790e+00
7.700000000000000000e+01,2.993222516934859190e+00,1.444372379049920496e-01,-2.848785279029867112e+00
7.705000000000001137e+01,2.996226820876781716e+00,1.444309085915458091e-01,-2.851795912285235879e+00
7.710000000000000853e+01,2.999231124818703798e+00,1.444245792780995408e-01,-2.854806545540604201e+00
7.715000000000000568e+01,3.002235428760625879e+00,1.444182499646533002e-01,-2.857817178795972524e+00
7.720000000000000284e+01,3.005239732702547517e+00,1.444119206512070319e-01,-2.860827812051340402e+00
7.725000000000000000e+01,3.008244036644469599e+00,1.444055913377607914e-01,-2.863838445306708724e+00
7.730000000000001137e+01,3.011248340586392125e+00,1.443992620243145231e-01,-2.866849078562077491e+00
7.735000000000000853e+01,3.014252644528314207e+00,1.443929327108682825e-01,-2.869859711817445813e+00
7.740000000000000568e+01,3.017256948470236289e+00,1.443866033974220420e-01,-2.872870345072814136e+00
7.745000000000000284e+01,3.020261252412157926e+00,1.443802740839757737e-01,-2.875880978328182014e+00
7.750000000000000000e+01,3.023265556354080008e+00,1.443739447705295331e-01,-2.878891611583550336e+00
7.755000000000001137e+01,3.026269860296002534e+00,1.443654554443694060e-01,-2.881904404851633128e+00
7.760000000000000853e+01,3.029274164237924616e+00,1.443569220363130901e-01,-2.884917242201611387e+00
7.765000000000000568e+01,3.032278468179846698e+00,1.443483886282567463e-01,-2.887930079551590090e+00
7.770000000000000284e+01,3.035282772121768335e+00,1.443398552202004304e-01,-2.890942916901567905e+00
