time_after_pulse_ms,reference_left_normalized,simulation_left_normalized,reference_right_normalized,simulation_right_normalized,left_residual,right_residual,region
0,0.156705213629,0.00018728178329,0.176704758825,0.171520918558,-0.156517931846,-0.00518384026726,rise
0.01,0.157808811514,0.000223407879495,0.179289598413,0.191402928702,-0.157585403634,0.0121133302889,rise
0.02,0.158887459189,0.000265790379138,0.18191301232,0.212708360749,-0.15862166881,0.0307953484289,rise
0.03,0.159941545361,0.000315182082003,0.184568143065,0.235406869737,-0.159626363279,0.0508387266714,rise
0.04,0.160973810323,0.000372399296373,0.187247924663,0.259436074408,-0.160601411027,0.0721881497442,rise
0.05,0.161989209027,0.000438343046173,0.189945158384,0.284694849226,-0.16155086598,0.0947496908416,rise
0.06,0.162994449274,0.00051404105996,0.19265274904,0.311036119121,-0.162480408214,0.118383370081,rise
0.07,0.16399752334,0.000600690161355,0.195363578346,0.338261877499,-0.163396833179,0.142898299153,rise
0.08,0.165007196502,0.000699678043487,0.198069705594,0.366125847514,-0.164307518459,0.16805614192,rise
0.09,0.166032395681,0.00081258846264,0.200761194376,0.3943464056,-0.165219807219,0.193585211224,rise
0.1,0.167081571516,0.000941202618619,0.203425201655,0.422624839787,-0.166140368898,0.219199638132,rise
0.11,0.168161944645,0.00108749998302,0.206045756298,0.450661236046,-0.167074444662,0.244615479748,rise
0.12,0.169278605707,0.00125365676402,0.208604339356,0.478165534017,-0.168024948943,0.269561194661,rise
0.13,0.170433823844,0.00144204213685,0.211081200481,0.504866315847,-0.168991781707,0.293785115366,rise
0.14,0.17162689208,0.00165521380744,0.213457160133,0.530518734518,-0.169971678272,0.317061574384,rise
0.15,0.172854462636,0.00189591278506,0.215715531408,0.554910462947,-0.170958549851,0.339194931539,rise
0.16,0.174111256789,0.00216705508768,0.217843842053,0.57786495344,-0.171944201702,0.360021111387,rise
0.17,0.175391081667,0.00247171804765,0.219835117911,0.599242383614,-0.17291936362,0.379407265703,rise
0.18,0.176687839001,0.00281312100903,0.221688593583,0.618938879834,-0.173874717992,0.397250286251,rise
0.19,0.177996123084,0.0031946014537,0.223409846395,0.636884532158,-0.17480152163,0.413474685763,rise
0.2,0.179311394183,0.00361958684437,0.22501040099,0.653040616134,-0.175691807339,0.428030215145,rise
0.21,0.180629921001,0.00409156282896,0.226506796912,0.667396344486,-0.176538358172,0.440889547575,rise
0.22,0.181948481447,0.00461403903392,0.227919146592,0.679965393341,-0.177334442413,0.452046246749,rise
0.23,0.183263892096,0.00519051267215,0.229269483259,0.690782383868,-0.178073379424,0.461512900609,rise
0.24,0.184572708527,0.00582442965899,0.230580295345,0.699899449227,-0.178748278868,0.469319153882,rise
0.25,0.185871235457,0.00651914354048,0.231873320057,0.707382977334,-0.179352091916,0.475509657277,rise
0.26,0.18715568838,0.00727787331106,0.233168441968,0.713310589453,-0.179877815069,0.480142147485,rise
0.27,0.188422422308,0.00810366131528,0.234482690683,0.717768390076,-0.180318760993,0.483285699394,rise
0.28,0.189668155267,0.00899933237402,0.235829479969,0.720848505033,-0.180668822893,0.485019025064,rise
0.29,0.190889965776,0.00996745564361,0.237218201511,0.72264691161,-0.180922510132,0.485428710099,rise
0.3,0.192085015647,0.0110103101849,0.238654270421,0.723261554559,-0.181074705462,0.484607284138,rise
0.31,0.193250271885,0.0121298540629,0.240139660273,0.722790734773,-0.181120417823,0.4826510745,rise
0.32,0.194382397046,0.0133276972888,0.241673788395,0.721331753642,-0.181054699757,0.479657965247,rise
0.33,0.195477730172,0.0146050804916,0.243254573552,0.718979794342,-0.18087264968,0.47572522079,rise
0.34,0.196532433026,0.0159628606148,0.244879620934,0.715827018955,-0.180569572411,0.470947398021,rise
0.35,0.197542977859,0.0174015026074,0.246547486128,0.711961858415,-0.180141475251,0.465414372287,rise
0.36,0.198506790381,0.0189210757622,0.248258796616,0.707468472449,-0.179585714619,0.459209675833,rise
0.37,0.199422745845,0.0205212550977,0.250016944953,0.70242635799,-0.178901490747,0.452409413037,rise
0.38,0.200291567919,0.0222013286673,0.251828128021,0.696910086871,-0.178090239251,0.44508195885,rise
0.39,0.201116164376,0.0239602103087,0.253700585814,0.690989155039,-0.177155954067,0.437288569226,rise
0.4,0.201901687751,0.025796456381,0.25564316688,0.684727926254,-0.17610523137,0.429084759374,rise
0.41,0.202655257998,0.0277082851828,0.257663707846,0.678185655615,-0.174946972815,0.420521947769,rise
0.42,0.203385371703,0.0296935983595,0.259767688869,0.671416579272,-0.173691773344,0.411648890403,rise
0.43,0.204100940059,0.0317500041632,0.261957327544,0.664470056012,-0.172350935895,0.402512728468,rise
0.44,0.20481017172,0.0338748433018,0.264231157515,0.657390748578,-0.170935328418,0.393159591063,rise
0.45,0.205519791581,0.0360652187266,0.266584129598,0.650218835949,-0.169454572855,0.383634706351,rise
0.46,0.206234814522,0.038318028761,0.269008147349,0.642990248491,-0.167916785761,0.373982101141,rise
0.47,0.206958665618,0.0406300006611,0.271492838551,0.635736917753,-0.166328664957,0.364244079202,rise
0.48,0.207693430483,0.0429977225543,0.274026419256,0.628487034349,-0.164695707929,0.354460615093,rise
0.49,0.208440203106,0.045417673183,0.276596582203,0.621265310077,-0.163022529923,0.344668727875,rise
0.5,0.209199412569,0.0478862488837,0.279191336535,0.614093241684,-0.161313163685,0.334901905149,rise
0.51,0.209970952224,0.0503997879684,0.281799815166,0.606989372208,-0.159571164255,0.325189557042,rise
0.52,0.210754187439,0.0529545934809,0.284413189345,0.599969544944,-0.157799593958,0.315556355599,rise
0.53,0.211547965645,0.0555469542681,0.28702565694,0.593047146898,-0.156001011376,0.306021489959,rise
0.54,0.212350532866,0.058173164218,0.289635207079,0.586233340454,-0.154177368648,0.296598133375,rise
0.55,0.213159396928,0.0608295411793,0.292243887667,0.579537282076,-0.152329855749,0.287293394408,rise
0.56,0.213971423999,0.0635124469622,0.294857394768,0.572966327768,-0.150458977036,0.278108933,rise
0.57,0.214783176097,0.0662183074473,0.297483881209,0.566526226964,-0.14856486865,0.269042345755,rise
0.58,0.215591168876,0.0689436304953,0.300132127369,0.560221304985,-0.146647538381,0.260089177616,rise
0.59,0.216391972169,0.0716850202958,0.302809397832,0.554054631583,-0.144706951873,0.251245233751,rise
0.6,0.217182356289,0.0744391880742,0.305519201103,0.548028174268,-0.142743168215,0.242508973166,rise
0.61,0.217959503727,0.0772029600684,0.308259106621,0.542142937615,-0.140756543659,0.233883830995,rise
0.62,0.218721186022,0.0799732843119,0.311019078964,0.536399090273,-0.13874790171,0.225380011309,rise
0.63,0.219465966987,0.0827472368307,0.313781023969,0.530796081197,-0.136718730156,0.217015057228,rise
0.64,0.220193405838,0.0855220265138,0.316519907922,0.525332746047,-0.134671379325,0.208812838125,rise
0.65,0.220904049574,0.0882949981335,0.319206156879,0.520007403131,-0.13260905144,0.200801246252,rise
0.66,0.221599247525,0.0910636339961,0.321808502321,0.514817937752,-0.130535613529,0.193009435431,rise
0.67,0.22228101027,0.0938255548918,0.324296346224,0.509761876667,-0.128455455379,0.185465530444,rise
0.68,0.222951852637,0.0965785202351,0.32664116733,0.504836455885,-0.126373332402,0.178195288555,rise
0.69,0.223614486,0.0993204264356,0.328817082926,0.500038682346,-0.124294059564,0.17122159942,rise
0.7,0.224271538392,0.102049302927,0.330801021112,0.495365388738,-0.122222235465,0.164564367626,rise
0.71,0.224925464892,0.104763306807,0.332573013673,0.49081328151,-0.120162158085,0.158240267837,rise
0.72,0.225578528081,0.107460717871,0.334116957654,0.486378982478,-0.118117810209,0.152262024824,rise
0.73,0.226232776266,0.110139935409,0.335421845765,0.482059065,-0.116092840858,0.146637219234,rise
0.74,0.226890076221,0.112799476412,0.336483095163,0.477850085685,-0.11409059981,0.141366990522,rise
0.75,0.227552093311,0.115437972382,0.337303469286,0.473748611209,-0.112114120929,0.136445141923,rise
0.76,0.228220080924,0.118054163062,0.337893287688,0.46975123975,-0.110165917863,0.131857952063,rise
0.77,0.228894664959,0.120646889491,0.338269960218,0.465854617993,-0.108247775468,0.127584657776,rise
0.78,0.229575850367,0.123215088542,0.338457021343,0.462055454954,-0.106360761825,0.12359843361,rise
0.79,0.230263087663,0.125757788463,0.33848273504,0.458350533212,-0.1045052992,0.119867798172,rise
0.8,0.230955265853,0.128274105463,0.338378287341,0.454736717953,-0.10268116039,0.116358430612,rise
0.81,0.231650881756,0.13076324179,0.338175694151,0.451210964658,-0.100887639965,0.113035270507,rise
0.82,0.232348534222,0.133224483793,0.33790570425,0.447770325898,-0.0991240504284,0.109864621647,rise
0.83,0.233047575665,0.135657197934,0.337596039058,0.444411956286,-0.0973903777303,0.106815917228,rise
0.84,0.233748725512,0.138060824933,0.33727016439,0.441133114967,-0.095687900579,0.103862950577,rise
0.85,0.234454438457,0.140434873818,0.336946590385,0.437931166523,-0.0940195646396,0.100984576138,rise
0.86,0.235168741981,0.142778918202,0.336638727666,0.434803580781,-0.092389823779,0.0981648531153,rise
0.87,0.235896531747,0.145092596688,0.336355472905,0.431747931297,-0.0908039350589,0.0953924583927,rise
0.88,0.236642771399,0.147375615771,0.336102580293,0.428761893159,-0.089267155628,0.092659312866,rise
0.89,0.237411928994,0.149627751009,0.335884483769,0.425843240852,-0.0877841779857,0.0899587570822,rise
0.9,0.238207516328,0.151848844815,0.335706017614,0.422989846033,-0.0863586715137,0.0872838284186,rise
0.91,0.239031634886,0.154038802453,0.335573650623,0.420199674766,-0.0849928324323,0.0846260241434,rise
0.92,0.23988473184,0.156197587356,0.335496083253,0.417470783732,-0.0836871444835,0.0819747004793,rise
0.93,0.240765602946,0.158325215772,0.335484159266,0.414801315228,-0.0824403871734,0.0793171559621,rise
0.94,0.241671488427,0.160421751378,0.33555015581,0.412189491843,-0.0812497370483,0.0766393360338,rise
0.95,0.242598348836,0.162487300771,0.335706634992,0.409633612419,-0.0801110480648,0.0739269774272,rise
0.96,0.243541391841,0.164522009623,0.335965055228,0.407132049974,-0.0790193822183,0.0711669947455,rise
0.97,0.244495645031,0.166526058967,0.336334387428,0.404683249892,-0.0779695860642,0.0683488624635,rise
0.98,0.245456499835,0.168499661323,0.336820094017,0.402285726036,-0.0769568385119,0.0654656320196,rise
0.99,0.246420288571,0.17044305618,0.337423722548,0.399938054829,-0.0759772323911,0.0625143322806,rise
1,0.247384665931,0.172356505202,0.338143027354,0.397638869112,-0.0750281607293,0.0594958417585,rise
1.01,0.248348518949,0.174240288425,0.338972328103,0.395386853676,-0.0741082305244,0.0564145255722,rise
1.02,0.249311555673,0.176094701882,0.339902835737,0.393180743761,-0.0732168537914,0.0532779080236,rise
1.03,0.250273838259,0.177920055934,0.340922783509,0.391019325794,-0.0723537823243,0.0500965422854,rise
1.04,0.251235275155,0.179716672154,0.342017463087,0.388901437202,-0.0715186030013,0.0468839741156,rise
1.05,0.252195160502,0.181484876993,0.343169636352,0.386825963177,-0.0707102835092,0.0436563268256,rise
1.06,0.253152066592,0.183224993956,0.344360873352,0.384791831822,-0.0699270726368,0.0404309584699,rise
1.07,0.254104115359,0.184937337889,0.345573937522,0.38279801005,-0.0691667774702,0.0372240725281,rise
1.08,0.255049328649,0.186622213576,0.346795692021,0.380843501063,-0.0684271150731,0.0340478090415,rise
1.09,0.255985958925,0.188279918215,0.348019569984,0.378927343182,-0.0677060407105,0.030907773198,rise
1.1,0.256912770379,0.189910745234,0.349246711109,0.377048608996,-0.0670020251453,0.0278018978877,rise
1.11,0.257829003445,0.191514986573,0.350485452127,0.375206404247,-0.0663140168718,0.0247209521197,rise
1.12,0.258733951037,0.193092932046,0.351749562401,0.373399867109,-0.0656410189905,0.0216503047082,rise
1.13,0.259626414679,0.194644867036,0.353055915073,0.371628167569,-0.0649815476433,0.0185722524951,rise
1.14,0.260504224396,0.196171071649,0.354422133254,0.369890505978,-0.0643331527471,0.0154683727236,rise
1.15,0.261363944169,0.197671822914,0.355864485018,0.36818611142,-0.0636921212556,0.0123216264021,rise
1.16,0.26220100058,0.199147399,0.357396158425,0.366514240735,-0.0630536015799,0.00911808231073,rise
1.17,0.263010267722,0.200598083834,0.359025952791,0.364874177467,-0.0624121838878,0.00584822467553,rise
1.18,0.263786756221,0.202024170475,0.360757345385,0.363265229581,-0.0617625857468,0.00250788419576,rise
1.19,0.264526110914,0.203425962186,0.362587989756,0.361686726025,-0.0611001487276,-0.00090126373164,rise
1.2,0.265224975699,0.204803772039,0.364509777616,0.36013801281,-0.0604212036605,-0.00437176480561,rise
