time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.0001476340246967E-02,  1.6856326341356434E-01,  1.4375639255084587E-04,  1.5484703347268938E-02,  3.2029457342901010E-10
  2.0002552680493932E-02,  1.6856326527485177E-01,  1.4377003304918287E-04,  1.5494473678026130E-02,  3.2029404234347365E-10
  2.0004705360987866E-02,  1.6856324026850336E-01,  1.4377148033025333E-04,  1.5495305133608639E-02,  3.2029380347064255E-10
  2.0009010721975730E-02,  1.6856326461074717E-01,  1.4377240784806025E-04,  1.5495219095991122E-02,  3.2029380347064255E-10
  2.0017621443951462E-02,  1.6856322820359848E-01,  1.4377159996299360E-04,  1.5495354539717912E-02,  3.2029374391204917E-10
  2.0034842887902925E-02,  1.6857228732147903E-01,  1.4377519246297192E-04,  1.5494844036546121E-02,  3.2029396445360856E-10
  2.0069285775805853E-02,  1.6857386122541579E-01,  1.4345887797763182E-04,  1.5538413288174457E-02,  3.2009520212932201E-10
  2.0103728663708780E-02,  1.6857453202110123E-01,  1.4340328701732265E-04,  1.5545299408742823E-02,  3.1977913233990402E-10
  2.0172614439514635E-02,  1.6857558864093422E-01,  1.4337982055275152E-04,  1.5548372716178836E-02,  3.1972449415544143E-10
