time_ms,COMSOL_current_uA,Elmer_current_uA,COMSOL_drop_uA,Elmer_drop_uA,COMSOL_normalized,Elmer_normalized
20.01997775268555,143.04577097884493,148.15217989482977,-1.0254263529876212e-06,1.87053870927701e-05,-1.318350174605324e-07,2.387982508353489e-06
20.019977752685563,143.04577097884493,148.15217989482977,-1.0254263529876212e-06,1.87053870927701e-05,-1.318350174605324e-07,2.387982508353489e-06
20.019988876342772,143.04577097964568,148.15217968162992,-1.0262270905021104e-06,1.891858693900232e-05,-1.3193796512117754e-07,2.4152002024360126e-06
20.019988876342786,143.04577097964568,148.15217968162992,-1.0262270905021104e-06,1.891858693900232e-05,-1.3193796512117754e-07,2.4152002024360126e-06
20.01999165725708,143.04577097984586,148.1521796281187,-1.0264272884332598e-06,1.8972098170906213e-05,-1.3196370377873375e-07,2.42203159732526e-06
20.019991657257094,143.04577097984586,148.1521796281187,-1.0264272884332598e-06,1.8972098170906213e-05,-1.3196370377873375e-07,2.42203159732526e-06
20.019995828628538,143.04577098014613,148.15217954762045,-1.0267275582249297e-06,1.9052596414610712e-05,-1.3200230828027825e-07,2.4323082303062375e-06
20.01999582862855,143.04577098014613,148.15217954762045,-1.0267275582249297e-06,1.9052596414610712e-05,-1.3200230828027825e-07,2.4323082303062375e-06
20.019996871471402,143.0457709802212,148.15217952752923,-1.02680261212032e-06,1.907268762954377e-05,-1.3201195766326945e-07,2.4348731315078947e-06
20.019996871471413,143.0457709802212,148.15217952752923,-1.02680261212032e-06,1.907268762954377e-05,-1.3201195766326945e-07,2.4348731315078947e-06
20.0199984357357,143.0457709803338,148.15217949748936,-1.026915233620987e-06,1.9102727510716608e-05,-1.32026436964941e-07,2.438708107519778e-06
20.01999843573571,143.0457709803338,148.15217949748936,-1.026915233620987e-06,1.9102727510716608e-05,-1.32026436964941e-07,2.438708107519778e-06
20.01999882680178,143.04577098036197,148.15217949001297,-1.0269433957724172e-06,1.9110203897847525e-05,-1.3203005766155634e-07,2.4396625642014688e-06
20.019999413400885,143.0457709804042,148.15217947879842,-1.0269856254470355e-06,1.9121418451438846e-05,-1.3203548696408442e-07,2.441094245763697e-06
20.019999560050664,143.04577098041474,148.15217947599479,-1.026996169313163e-06,1.9124222089836676e-05,-1.3203684254732155e-07,2.441452166154254e-06
20.019999560050675,143.04577098041474,148.15217947599479,-1.026996169313163e-06,1.9124222089836676e-05,-1.3203684254732155e-07,2.441452166154254e-06
20.019999780025334,143.0457709804306,148.15217947179613,-1.0270120257699356e-06,1.912842074406479e-05,-1.3203888114936195e-07,2.4419881782028493e-06
20.019999835018996,143.04577098043453,148.15217947074646,-1.0270159560028108e-06,1.912947041439808e-05,-1.320393864438848e-07,2.442122182080075e-06
20.019999917509498,143.0457709804405,148.15217946917195,-1.0270219191147595e-06,1.913104491989802e-05,-1.3204015309764356e-07,2.4423231878959138e-06
20.019999938132123,143.045770980442,148.15217946877831,-1.0270234098927467e-06,1.913143853949674e-05,-1.3204034476108326e-07,2.4423734384847965e-06
20.01999996906606,143.04577098044422,148.15217946818788,-1.0270256325072002e-06,1.9132028995999875e-05,-1.320406305138479e-07,2.442448817828428e-06
20.019999976799543,143.0457709804448,148.1521794680403,-1.0270262017133408e-06,1.9132176583020605e-05,-1.3204070369443397e-07,2.4424676592040282e-06
20.01999998839977,143.0457709804456,148.15217946781885,-1.0270270419700245e-06,1.913239800420928e-05,-1.3204081172291815e-07,2.44249592645789e-06
20.019999991299827,143.04577098044584,148.15217946776352,-1.027027258810459e-06,1.9132453352730186e-05,-1.3204083960123665e-07,2.4425029924062787e-06
20.01999999564991,143.04577098044615,148.15217946768047,-1.0270275840711107e-06,1.91325364026166e-05,-1.320408814187144e-07,2.4425135947891695e-06
20.019999996737436,143.0457709804462,148.15217946765972,-1.0270276382812193e-06,1.9132557137983147e-05,-1.3204088838829404e-07,2.442516241924584e-06
20.019999998368718,143.04577098044635,148.15217946762857,-1.027027773806491e-06,1.9132588281690552e-05,-1.320409058122431e-07,2.442520217818168e-06
20.019999998776537,143.04577098044638,148.1521794676208,-1.0270278009115452e-06,1.913259606084114e-05,-1.320409092970329e-07,2.442521210926487e-06
20.01999999938827,143.0457709804464,148.15217946760913,-1.0270278280165995e-06,1.9132607743119548e-05,-1.3204091278182272e-07,2.4425227023191195e-06
20.019999999541202,143.0457709804464,148.1521794676062,-1.0270278280165995e-06,1.9132610670465414e-05,-1.3204091278182272e-07,2.4425230760323547e-06
20.019999999770604,143.04577098044643,148.15217946760183,-1.0270278551216538e-06,1.9132615034379158e-05,-1.3204091626661254e-07,2.4425236331418996e-06
20.019999999885304,143.04577098044643,148.15217946759964,-1.0270278551216538e-06,1.9132617229888557e-05,-1.3204091626661254e-07,2.442523913426826e-06
20.02,143.04577098044643,148.15217946759745,-1.0270278551216538e-06,1.9132619425397956e-05,-1.3204091626661254e-07,2.442524193711752e-06
20.020000000103227,143.04577098044643,148.15217946759546,-1.0270278551216538e-06,1.913262140406692e-05,-1.3204091626661254e-07,2.4425244463142165e-06
20.02000000020645,143.04577098044643,148.1521794675935,-1.0270278551216538e-06,1.9132623355630832e-05,-1.3204091626661254e-07,2.442524695456373e-06
20.02000000030968,143.04577098044643,148.15217946759154,-1.0270278551216538e-06,1.9132625334299797e-05,-1.3204091626661254e-07,2.4425249480588376e-06
20.020000000412907,143.04577098044643,148.15217946758955,-1.0270278551216538e-06,1.913262731296876e-05,-1.3204091626661254e-07,2.442525200661302e-06
20.02000000061936,143.04577098044643,148.15217946758563,-1.0270278551216538e-06,1.9132631243201637e-05,-1.3204091626661254e-07,2.4425257024059234e-06
20.020000001032265,143.04577098044646,148.15217946757772,-1.0270278822267082e-06,1.913263913077244e-05,-1.3204091975140235e-07,2.442526709355473e-06
20.02000000185808,143.04577098044655,148.15217946756198,-1.027027963541871e-06,1.9132654878808997e-05,-1.320409302057718e-07,2.4425287197942653e-06
20.020000002683894,143.0457709804466,148.1521794675462,-1.0270280177519797e-06,1.9132670653950606e-05,-1.320409371753514e-07,2.4425307336933654e-06
20.020000004335525,143.04577098044672,148.15217946751469,-1.0270281532772513e-06,1.913270217712877e-05,-1.3204095459930048e-07,2.4425347580312576e-06
20.02000000582199,143.0457709804468,148.15217946748632,-1.0270282345924142e-06,1.9132730556120636e-05,-1.320409650536699e-07,2.442538380973453e-06
20.020000007308457,143.04577098044692,148.15217946745796,-1.0270283430126315e-06,1.9132758908007447e-05,-1.3204097899282917e-07,2.4425420004553406e-06
20.020000008794927,143.045770980447,148.1521794674296,-1.0270284243277944e-06,1.913278728699931e-05,-1.320409894471986e-07,2.4425456233975358e-06
20.020000011767856,143.04577098044723,148.15217946737283,-1.027028641168229e-06,1.913284404498304e-05,-1.320410173255171e-07,2.442552869281926e-06
20.020000014740788,143.04577098044746,148.1521794673161,-1.0270288851137177e-06,1.9132900775861716e-05,-1.3204104868862542e-07,2.442560111706009e-06
20.02000001771372,143.04577098044768,148.15217946725934,-1.0270291019541522e-06,1.9132957533845446e-05,-1.3204107656694392e-07,2.4425673575904e-06
20.020000023659584,143.04577098044808,148.15217946714586,-1.0270295085299669e-06,1.913307102270785e-05,-1.320411288387911e-07,2.4425818458988733e-06
20.020000029010863,143.04577098044845,148.1521794670437,-1.0270298880007273e-06,1.91331731545525e-05,-1.320411776258485e-07,2.4425948843384072e-06
20.02000003436214,143.04577098044885,148.1521794669416,-1.0270302674714876e-06,1.9133275286397147e-05,-1.3204122641290586e-07,2.442607922777941e-06
20.02000003971342,143.04577098044922,148.1521794668394,-1.027030646942248e-06,1.913337744534685e-05,-1.3204127519996325e-07,2.4426209646777826e-06
20.020000045064698,143.04577098044962,148.1521794667373,-1.0270310264130084e-06,1.9133479577191498e-05,-1.3204132398702062e-07,2.4426340031173165e-06
20.020000050415977,143.04577098045,148.15217946663515,-1.0270314058837687e-06,1.9133581709036146e-05,-1.3204137277407798e-07,2.44264704155685e-06
20.020000055767255,143.04577098045036,148.152179466533,-1.027031785354529e-06,1.913368386798585e-05,-1.3204142156113538e-07,2.442660083456692e-06
20.020000061118534,143.04577098045075,148.15217946643088,-1.0270321648252895e-06,1.9133785999830497e-05,-1.3204147034819274e-07,2.4426731218962254e-06
20.020000066469812,143.04577098045115,148.15217946632873,-1.0270325714011042e-06,1.9133888131675145e-05,-1.3204152262003995e-07,2.4426861603357593e-06
20.020000077172366,143.04577098045192,148.15217946612444,-1.027033330342625e-06,1.9134092422469495e-05,-1.3204162019415468e-07,2.4427122406751347e-06
20.02000008787492,143.04577098045266,148.15217946592017,-1.0270340892841456e-06,1.913429668615879e-05,-1.3204171776826944e-07,2.442738317554202e-06
20.020000098577473,143.04577098045343,148.15217946571588,-1.0270348482256664e-06,1.9134500976953142e-05,-1.320418153423842e-07,2.4427643978935775e-06
20.020000109280026,143.0457709804542,148.1521794655116,-1.0270356071671871e-06,1.9134705267747493e-05,-1.3204191291649895e-07,2.442790478232953e-06
20.02000011998258,143.04577098045493,148.15217946530734,-1.0270363661087079e-06,1.913490953143679e-05,-1.320420104906137e-07,2.4428165551120207e-06
20.020000130685133,143.0457709804557,148.15217946510305,-1.0270371250502286e-06,1.913511382223114e-05,-1.3204210806472846e-07,2.442842635451396e-06
20.020000141387687,143.04577098045647,148.15217946489878,-1.0270378839917493e-06,1.9135318085920436e-05,-1.3204220563884322e-07,2.4428687123304635e-06
20.02000015209024,143.04577098045723,148.15217946469448,-1.02703864293327e-06,1.9135522376714786e-05,-1.3204230321295798e-07,2.442894792669839e-06
20.020000162792794,143.045770980458,148.1521794644902,-1.0270394289798451e-06,1.9135726667509137e-05,-1.3204240427186253e-07,2.442920873009214e-06
20.020000173495347,143.04577098045877,148.15217946428592,-1.0270401879213659e-06,1.9135930931198433e-05,-1.3204250184597728e-07,2.442946949888282e-06
20.020000194900454,143.0457709804603,148.1521794638774,-1.0270417329094617e-06,1.913633948568208e-05,-1.320427004789966e-07,2.442999107106725e-06
20.020000214165055,143.04577098046173,148.15217946350967,-1.0270431423722859e-06,1.913670719284888e-05,-1.3204288168806686e-07,2.443046049641416e-06
20.020000233429656,143.0457709804631,148.15217946314198,-1.0270445247300558e-06,1.9137074900015677e-05,-1.3204305941234733e-07,2.443092992176107e-06
20.020000252694256,143.0457709804645,148.15217946277426,-1.02704593419288e-06,1.9137442607182475e-05,-1.3204324062141758e-07,2.443139934710798e-06
20.020000271958857,143.0457709804659,148.15217946240656,-1.02704731655065e-06,1.9137810314349274e-05,-1.3204341834569802e-07,2.443186877245489e-06
20.020000291223457,143.04577098046732,148.15217946203884,-1.0270487531185285e-06,1.9138178021516072e-05,-1.3204360303955808e-07,2.4432338197801797e-06
20.020000310488058,143.0457709804687,148.15217946167112,-1.0270501083712441e-06,1.913854572868287e-05,-1.3204377727904873e-07,2.443280762314871e-06
20.02000032975266,143.0457709804701,148.15217946130343,-1.0270515178340683e-06,1.913891343584967e-05,-1.3204395848811898e-07,2.443327704849562e-06
20.02000034901726,143.04577098047147,148.1521794609357,-1.0270529001918383e-06,1.9139281143016468e-05,-1.3204413621239942e-07,2.443374647384253e-06
20.02000036828186,143.0457709804729,148.15217946056805,-1.0270543096546625e-06,1.9139648823078212e-05,-1.3204431742146967e-07,2.443421586458636e-06
20.02000038754646,143.04577098047426,148.15217946020033,-1.0270556920124324e-06,1.914001653024501e-05,-1.3204449514575013e-07,2.443468528993327e-06
20.02000040681106,143.04577098047568,148.15217945983264,-1.0270571014752566e-06,1.914038423741181e-05,-1.3204467635482039e-07,2.443515471528018e-06
20.02000044534026,143.0457709804784,148.15217945909723,-1.0270598390857422e-06,1.9141119651745406e-05,-1.3204502831859147e-07,2.4436093565974003e-06
20.020000480016535,143.04577098048094,148.15217945843534,-1.0270623598557932e-06,1.9141781530066654e-05,-1.3204535240404403e-07,2.4436938538519055e-06
20.020000514692814,143.04577098048347,148.15217945777349,-1.0270648806258442e-06,1.9142443381282848e-05,-1.3204567648949661e-07,2.4437783476461033e-06
20.020000549369094,143.04577098048597,148.1521794571116,-1.0270674013958953e-06,1.9143105259604096e-05,-1.320460005749492e-07,2.4438628449006085e-06
20.020000583219574,143.0457709804884,148.1521794564655,-1.0270698408507833e-06,1.9143751362783734e-05,-1.3204631420603234e-07,2.4439453282560137e-06
20.020000584045373,143.04577098048847,148.15217945644704,-1.027069895060892e-06,1.914376982132572e-05,-1.3204632117561194e-07,2.443947684725579e-06
20.020000618721653,143.045770980491,148.15217945567215,-1.027072415830943e-06,1.9144544700618396e-05,-1.3204664526106453e-07,2.4440466080030187e-06
20.020000653397933,143.0457709804935,148.1521794548973,-1.0270749094959397e-06,1.914531957991107e-05,-1.320469658617273e-07,2.4441455312804587e-06
20.020000688074212,143.045770980496,148.15217945412238,-1.0270774302659907e-06,1.91460944863088e-05,-1.3204728994717986e-07,2.444244458018206e-06
20.020000722750492,143.0457709804985,148.15217945334751,-1.0270799239309875e-06,1.9146869365601477e-05,-1.3204761054784263e-07,2.4443433812956456e-06
20.02000075742677,143.04577098050103,148.15217945257262,-1.0270824447010385e-06,1.9147644244894152e-05,-1.320479346332952e-07,2.444442304573085e-06
20.020000792103048,143.0457709805035,148.15217945179774,-1.0270849383660352e-06,1.9148419124186827e-05,-1.3204825523395796e-07,2.444541227850525e-06
20.020000826779327,143.04577098050603,148.15217945102285,-1.0270874591360862e-06,1.9149194030584557e-05,-1.3204857931941054e-07,2.4446401545882725e-06
20.020000861455607,143.04577098050854,148.15217945024796,-1.027089952801083e-06,1.9149968909877232e-05,-1.320488999200733e-07,2.444739077865712e-06
20.020000896131886,143.04577098051107,148.15217944947307,-1.027092473571134e-06,1.9150743789169908e-05,-1.320492240055259e-07,2.4448380011431515e-06
20.020000930808166,143.04577098051357,148.1521794486982,-1.027094994341185e-06,1.9151518668462583e-05,-1.3204954809097846e-07,2.4449369244205914e-06
20.020000948146304,143.0457709805148,148.15217944831073,-1.027096214068629e-06,1.9151906135213975e-05,-1.3204970490652002e-07,2.4449863895196187e-06
20.020000982822584,143.04577098051732,148.15217944753584,-1.02709873483868e-06,1.915268101450665e-05,-1.320500289919726e-07,2.4450853127970586e-06
20.020000991491653,143.04577098051794,148.15217944734212,-1.0270993582549293e-06,1.915287473432982e-05,-1.320501091421383e-07,2.4451100436164183e-06
20.020000995826187,143.04577098051826,148.1521794472453,-1.027099683515581e-06,1.9152971580688877e-05,-1.3205015095961605e-07,2.4451224072959446e-06
20.020000997993453,143.04577098051843,148.15217944719686,-1.0270998461459069e-06,1.9153020017420933e-05,-1.3205017186835492e-07,2.4451285908658615e-06
20.02000099930472,143.0457709805185,148.15217944716755,-1.0270999274610698e-06,1.9153049317984644e-05,-1.3205018232272436e-07,2.4451323314585194e-06
20.02000100021992,143.0457709805186,148.1521794471471,-1.0271000087762328e-06,1.915306978230065e-05,-1.320501927770938e-07,2.445134943990857e-06
20.0200010010112,143.04577098051865,148.1521794471294,-1.0271000629863414e-06,1.915308745479606e-05,-1.3205019974667341e-07,2.4451372001114983e-06
20.02000100180248,143.04577098051868,148.1521794471117,-1.02710011719645e-06,1.9153105154396527e-05,-1.3205020671625305e-07,2.445139459692447e-06
20.020001002593762,143.04577098051877,148.15217944709403,-1.027100198511613e-06,1.915312282689194e-05,-1.320502171706225e-07,2.4451417158130884e-06
20.02000100338504,143.04577098051882,148.15217944707638,-1.0271002527217216e-06,1.915314049938735e-05,-1.3205022414020212e-07,2.4451439719337298e-06
20.0200010049676,143.04577098051897,148.152179447041,-1.0271003882469931e-06,1.9153175871483227e-05,-1.3205024156415118e-07,2.44514848763532e-06
20.02000100655016,143.04577098051908,148.15217944700564,-1.0271004966672104e-06,1.9153211243579105e-05,-1.3205025550331044e-07,2.44515300333691e-06
20.020001008132724,143.04577098051922,148.15217944697028,-1.027100632192482e-06,1.9153246588569928e-05,-1.320502729272595e-07,2.4451575155781924e-06
20.020001011297847,143.04577098051942,148.15217944689954,-1.0271008490329164e-06,1.9153317332761682e-05,-1.32050300805578e-07,2.4451665469813727e-06
20.02000101446297,143.04577098051965,148.15217944682882,-1.027101065873351e-06,1.9153388049848383e-05,-1.3205032868389649e-07,2.445175574924245e-06
20.02000102079322,143.0457709805201,148.15217944668734,-1.0271015266592742e-06,1.9153529511126838e-05,-1.320503879253233e-07,2.445193634270298e-06
20.02000102712347,143.04577098052053,148.1521794465459,-1.0271019603401432e-06,1.9153670972405293e-05,-1.3205044368196032e-07,2.4452116936163506e-06
20.020001033453717,143.045770980521,148.15217944640443,-1.0271024211260665e-06,1.9153812433683748e-05,-1.3205050292338713e-07,2.4452297529624037e-06
20.020001039783967,143.04577098052144,148.15217944626298,-1.0271028548069355e-06,1.9153953894962203e-05,-1.3205055868002413e-07,2.4452478123084565e-06
20.020001046114213,143.04577098052187,148.15217944612152,-1.0271032884878045e-06,1.9154095356240658e-05,-1.3205061443666113e-07,2.4452658716545092e-06
20.020001052444464,143.0457709805223,148.15217944598007,-1.0271037221686735e-06,1.915423679041406e-05,-1.3205067019329812e-07,2.445283927540254e-06
20.020001058774714,143.04577098052278,148.1521794458386,-1.0271041829545968e-06,1.9154378251692514e-05,-1.3205072943472494e-07,2.4453019868863072e-06
20.020001071435207,143.04577098052368,148.1521794455557,-1.0271051045264434e-06,1.9154661174249424e-05,-1.3205084791757859e-07,2.4453381055784127e-06
20.02000108282965,143.0457709805245,148.15217944530107,-1.0271059447831271e-06,1.9154915799129632e-05,-1.3205095594606276e-07,2.4453706117092462e-06
20.020001094224096,143.04577098052533,148.15217944504644,-1.0271067579347565e-06,1.915517042400984e-05,-1.3205106048975715e-07,2.4454031178400798e-06
20.02000110561854,143.04577098052619,148.1521794447918,-1.0271075981914402e-06,1.915542504889005e-05,-1.3205116851824133e-07,2.4454356239709133e-06
20.020001117012985,143.045770980527,148.15217944453718,-1.0271084384481238e-06,1.9155679673770257e-05,-1.3205127654672553e-07,2.445468130101747e-06
20.02000112840743,143.0457709805278,148.15217944428258,-1.0271092244946989e-06,1.9155934298650465e-05,-1.320513776056301e-07,2.4455006362325803e-06
20.020001139801874,143.04577098052863,148.15217944402795,-1.0271100647513826e-06,1.9156188923530673e-05,-1.3205148563411428e-07,2.445533142363414e-06
20.020001162590766,143.0457709805303,148.1521794435187,-1.0271117181596956e-06,1.915669817329109e-05,-1.3205169820629285e-07,2.4455981546250805e-06
20.02000118537966,143.04577098053196,148.15217944300943,-1.0271133715680086e-06,1.9157207423051506e-05,-1.3205191077847144e-07,2.4456631668867475e-06
20.02000120816855,143.0457709805336,148.1521794425002,-1.0271150249763217e-06,1.9157716672811922e-05,-1.3205212335065e-07,2.4457281791484146e-06
20.020001230957444,143.04577098053525,148.15217944199097,-1.0271166783846347e-06,1.9158225895467285e-05,-1.3205233592282857e-07,2.4457931879497737e-06
20.020001253746337,143.04577098053687,148.1521794414817,-1.0271183046878934e-06,1.91587351452277e-05,-1.3205254501021732e-07,2.4458582002114408e-06
20.02000127653523,143.04577098053855,148.15217944097247,-1.0271199580962065e-06,1.9159244394988117e-05,-1.3205275758239592e-07,2.445923212473108e-06
20.020001299324118,143.0457709805402,148.15217944046321,-1.0271216115045195e-06,1.9159753644748534e-05,-1.3205297015457448e-07,2.445988224734775e-06
20.02000132211301,143.04577098054185,148.15217943995398,-1.0271232649128326e-06,1.916026289450895e-05,-1.3205318272675305e-07,2.446053236996442e-06
20.020001344901903,143.0457709805435,148.15217943944472,-1.0271249183211456e-06,1.9160772144269367e-05,-1.3205339529893161e-07,2.446118249258109e-06
20.020001367690796,143.04577098054514,148.15217943893546,-1.0271265717294586e-06,1.9161281394029783e-05,-1.3205360787111018e-07,2.446183261519776e-06
20.02000139047969,143.0457709805468,148.15217943842623,-1.0271282251377717e-06,1.91617906437902e-05,-1.3205382044328877e-07,2.446248273781443e-06
20.020001436057473,143.0457709805501,148.1521794374077,-1.0271315048493435e-06,1.9162809143311033e-05,-1.320542421028561e-07,2.4463782983047767e-06
20.02000147707748,143.04577098055304,148.15217943649108,-1.0271344593002635e-06,1.916372578203776e-05,-1.3205462194494567e-07,2.4464953189916545e-06
20.020001518097487,143.045770980556,148.15217943557445,-1.0271374137511835e-06,1.916464242076449e-05,-1.3205500178703525e-07,2.446612339678532e-06
20.020001559117492,143.04577098055893,148.1521794346578,-1.0271403410970492e-06,1.9165559059491216e-05,-1.3205537814433502e-07,2.4467293603654096e-06
20.0200016001375,143.04577098056188,148.15217943374114,-1.0271432955479692e-06,1.9166475725323e-05,-1.320557579864246e-07,2.446846384512595e-06
20.02000160551614,143.04577098056225,148.15217943362094,-1.0271436750187296e-06,1.916659590913382e-05,-1.3205580677348197e-07,2.446861727517078e-06
20.020001641157506,143.04577098056484,148.1521794324984,-1.0271462499988893e-06,1.9167718464958156e-05,-1.3205613782851418e-07,2.447005036161795e-06
20.020001682177515,143.0457709805678,148.15217943120646,-1.0271492044498093e-06,1.916901040026689e-05,-1.3205651767060374e-07,2.447169968269528e-06
20.02000172319752,143.04577098057075,148.15217942991453,-1.0271521589007293e-06,1.9170302335575623e-05,-1.3205689751269332e-07,2.4473349003772615e-06
20.02000176421753,143.04577098057368,148.15217942862256,-1.0271551133516493e-06,1.917159429798941e-05,-1.320572773547829e-07,2.4474998359453025e-06
20.020001805237534,143.04577098057663,148.15217942733062,-1.0271580678025694e-06,1.9172886233298145e-05,-1.3205765719687248e-07,2.447664768053036e-06
20.020001846257543,143.0457709805796,148.15217942603866,-1.0271610222534894e-06,1.9174178195711933e-05,-1.3205803703896207e-07,2.447829703621077e-06
20.020001887277548,143.04577098058255,148.15217942474675,-1.0271639767044094e-06,1.9175470131020667e-05,-1.3205841688105165e-07,2.4479946357288107e-06
20.020001928297557,143.04577098058547,148.15217942345478,-1.0271669040502751e-06,1.9176762093434455e-05,-1.3205879323835141e-07,2.448159571296852e-06
20.020001969317562,143.04577098058846,148.15217942216285,-1.0271698856062494e-06,1.917805402874319e-05,-1.320591765652308e-07,2.4483245034045853e-06
20.020002051357572,143.04577098059437,148.15217941957894,-1.0271757945080895e-06,1.918063792646571e-05,-1.3205993624940995e-07,2.44865437108036e-06
20.02000212519358,143.04577098059966,148.15217941725342,-1.0271810799936804e-06,1.9182963431705474e-05,-1.3206061578342343e-07,2.4489512516425262e-06
20.020002199029594,143.04577098060497,148.15217941492793,-1.0271863925843255e-06,1.918528893694524e-05,-1.320612988022267e-07,2.4492481322046926e-06
20.020002272865604,143.04577098061029,148.15217941260244,-1.0271917051749707e-06,1.9187614442185003e-05,-1.3206198182102998e-07,2.449545012766859e-06
20.020002346701613,143.04577098061557,148.15217941027691,-1.0271969906605616e-06,1.9189939947424767e-05,-1.3206266135504344e-07,2.4498418933290254e-06
20.020002420537622,143.0457709806209,148.15217940795142,-1.0272023032512068e-06,1.919226545266453e-05,-1.320633443738467e-07,2.4501387738911917e-06
20.020002494373635,143.04577098062617,148.1521794056259,-1.0272075887367976e-06,1.9194590957904295e-05,-1.320640239078602e-07,2.450435654453358e-06
20.020002568209645,143.0457709806315,148.1521794033004,-1.0272129013274428e-06,1.919691646314406e-05,-1.3206470692666347e-07,2.4507325350155245e-06
