% Model:              1D_PoST5400um_12.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 6 2026, 17:01
% Table:              プローブテーブル 2 - 
% Time (ms)              温度 (K), 吸収体              温度 (K), TES              ec.Jx*nx (A)             ec.Jx*nx (A)
0.135                    0.16154857244860252      0.16152473894770106      -1.0616164645824429E-4   -1.0618134646183026E-4
0.13600000000000004      0.16154857240824422      0.1615247389567432       -1.0616112020861688E-4   -1.0618134610623478E-4
0.137                    0.16154857236672757      0.1615247389657693       -1.0616058866883003E-4   -1.0618134575126302E-4
0.138                    0.16154857232405095      0.16152473897477906      -1.0616005183896427E-4   -1.0618134539691469E-4
0.139                    0.1615485722802141       0.16152473898377387      -1.0615950971910077E-4   -1.0618134504318984E-4
0.14                     0.1615485722352185       0.16152473899275197      -1.0615896230932197E-4   -1.0618134469008881E-4
0.14100000000000001      0.16154857218906274      0.16152473900171505      -1.0615840960971069E-4   -1.0618134433761123E-4
0.14200000000000002      0.16154857214174567      0.16152473901066264      -1.061578516203507E-4    -1.0618134398575728E-4
0.14300000000000002      0.1615485720932717       0.1615247390195939       -1.0615728834132653E-4   -1.0618134363452661E-4
0.14400000000000002      0.16154857204363365      0.1615247390285082       -1.0615671977272382E-4   -1.0618134328392037E-4
0.145                    0.1615485719927998       0.16152473903743322      -1.0615614687506279E-4   -1.0618134293296254E-4
0.146                    0.16154857194018715      0.16152473904673217      -1.0615558387605342E-4   -1.0618134256721887E-4
0.147                    0.161548571886343        0.1615247390560625       -1.0615501735080729E-4   -1.0618134220030968E-4
0.148                    0.16154857183126703      0.16152473906542167      -1.0615444729938155E-4   -1.0618134183223497E-4
0.149                    0.1615485717749585       0.16152473907481127      -1.061538737218342E-4    -1.0618134146299494E-4
0.15                     0.16154857171741835      0.16152473908423026      -1.0615329661822283E-4   -1.0618134109258959E-4
0.15100000000000002      0.16154857165864805      0.16152473909367804      -1.061527159886061E-4    -1.0618134072101896E-4
0.152                    0.16154857159864464      0.16152473910315618      -1.0615213183304236E-4   -1.0618134034828271E-4
0.153                    0.16154857153740854      0.1615247391126633       -1.061515441515908E-4    -1.0618133997438106E-4
0.154                    0.16154857147494256      0.16152473912220072      -1.0615095294431103E-4   -1.061813395993141E-4
0.155                    0.16154857141124543      0.16152473913176796      -1.0615035821126227E-4   -1.0618133922308156E-4
0.156                    0.16154857134631548      0.16152473914136423      -1.0614975995250512E-4   -1.0618133884568375E-4
0.157                    0.16154857128015548      0.1615247391509899       -1.0614915816810003E-4   -1.061813384671204E-4
0.158                    0.1615485712127607       0.16152473916064625      -1.0614855285810764E-4   -1.0618133808739164E-4
0.159                    0.16154857114413704      0.1615247391703316       -1.0614794402258908E-4   -1.0618133770649763E-4
0.16                     0.16154857107428017      0.16152473918004587      -1.0614733166160592E-4   -1.061813373244382E-4
0.161                    0.16154857100319195      0.16152473918979204      -1.0614671577522033E-4   -1.0618133694121296E-4
0.162                    0.1615485709308736       0.16152473919956606      -1.061460963634942E-4    -1.0618133655682255E-4
0.163                    0.1615485708570514       0.16152473921002586      -1.0614548657251055E-4   -1.0618133614546992E-4
0.164                    0.1615485707819284       0.1615247392206898       -1.0614487673241278E-4   -1.061813357261304E-4
0.165                    0.16154857070554024      0.16152473923146507      -1.0614426503451185E-4   -1.0618133530235303E-4
0.16600000000000004      0.16154857062788558      0.1615247392423541       -1.061436514788401E-4    -1.0618133487413795E-4
0.167                    0.1615485705489631       0.16152473925335548      -1.0614303606543016E-4   -1.0618133444148519E-4
0.168                    0.1615485704687767       0.1615247392644698       -1.0614241879431504E-4   -1.0618133400439446E-4
0.169                    0.16154857038732404      0.16152473927569694      -1.0614179966552763E-4   -1.0618133356286633E-4
0.17                     0.16154857030460473      0.16152473928703742      -1.0614117867910069E-4   -1.0618133311690043E-4
0.171                    0.16154857022062097      0.1615247392984902       -1.0614055583506756E-4   -1.0618133266649657E-4
0.17200000000000001      0.1615485701353694       0.16152473931005545      -1.0613993113346117E-4   -1.0618133221165507E-4
0.17300000000000004      0.16154857004885453      0.1615247393217346       -1.0613930457431506E-4   -1.061813317523759E-4
0.17400000000000002      0.16154856996107442      0.16152473933352626      -1.0613867615766262E-4   -1.0618133128865905E-4
0.17500000000000002      0.161548569872027        0.16152473934543107      -1.0613804588353726E-4   -1.0618133082050449E-4
0.176                    0.1615485697817123       0.16152473935744757      -1.0613741375197243E-4   -1.0618133034791189E-4
0.177                    0.16154856969013423      0.1615247393695776       -1.0613677976300213E-4   -1.0618132987088171E-4
0.178                    0.16154856959728886      0.161524739381821        -1.0613614391665992E-4   -1.0618132938941402E-4
0.179                    0.1615485695031768       0.16152473939417744      -1.0613550621297957E-4   -1.0618132890350852E-4
0.18                     0.16154856940781415      0.1615247394074866       -1.0613487499267811E-4   -1.0618132838007027E-4
0.18100000000000002      0.1615485693111911       0.161524739421417        -1.0613424694370825E-4   -1.0618132783224141E-4
0.182                    0.1615485692133047       0.16152473943559734      -1.061336184046571E-4    -1.0618132727454902E-4
0.183                    0.16154856911415463      0.16152473945002987      -1.0613298937553323E-4   -1.0618132670699383E-4
0.184                    0.1615485690137434       0.1615247394647131       -1.061323598563453E-4    -1.0618132612957528E-4
0.185                    0.1615485689120655       0.16152473947964693      -1.0613172984710238E-4   -1.0618132554229366E-4
0.186                    0.16154856880912294      0.16152473949483082      -1.0613109934781324E-4   -1.0618132494514886E-4
0.187                    0.16154856870491688      0.16152473951026608      -1.0613046835848698E-4   -1.0618132433814112E-4
0.18800000000000003      0.16154856859944888      0.16152473952595303      -1.0612983687913259E-4   -1.0618132372127015E-4
0.189                    0.16154856849271643      0.16152473954188815      -1.0612920490975851E-4   -1.0618132309453602E-4
0.19                     0.16154856838472112      0.1615247395580758       -1.0612857245037412E-4   -1.0618132245793876E-4
0.191                    0.16154856827546074      0.1615247395745149       -1.0612793950098826E-4   -1.0618132181147855E-4
0.192                    0.16154856816493762      0.16152473959120348      -1.0612730606160966E-4   -1.0618132115515495E-4
0.193                    0.16154856805315013      0.16152473960814398      -1.061266721322475E-4    -1.0618132048896846E-4
0.194                    0.161548567940099        0.1615247396253347       -1.0612603771291048E-4   -1.0618131981291868E-4
0.19500000000000003      0.1615485678257841       0.1615247396427756       -1.0612540280360776E-4   -1.0618131912700593E-4
0.196                    0.1615485677102045       0.1615247396604682       -1.0612476740434835E-4   -1.0618131843123019E-4
0.197                    0.16154856759349126      0.16152473967931333      -1.0612413593570491E-4   -1.0618131769015671E-4
0.198                    0.1615485674756685       0.16152473969949135      -1.0612350929325667E-4   -1.0618131689660664E-4
0.199                    0.16154856735661144      0.16152473972012843      -1.0612288317632382E-4   -1.061813160850529E-4
0.2                      0.16154856723631894      0.1615247397412211       -1.0612225758489696E-4   -1.0618131525549543E-4
0.201                    0.16154856711479498      0.16152473976277337      -1.0612163251896679E-4   -1.0618131440793428E-4
0.202                    0.16154856699203501      0.16152473978478307      -1.0612100797852383E-4   -1.0618131354236912E-4
0.20300000000000004      0.16154856686804214      0.16152473980725132      -1.0612038396355883E-4   -1.0618131265880037E-4
0.20400000000000001      0.1615485667428125       0.16152473983017698      -1.0611976047406235E-4   -1.0618131175722799E-4
0.20500000000000002      0.16154856661634986      0.16152473985355975      -1.0611913751002506E-4   -1.0618131083765183E-4
0.20600000000000002      0.16154856648865384      0.16152473987740132      -1.061185150714376E-4    -1.0618130990007176E-4
0.20700000000000002      0.16154856635972453      0.16152473990169913      -1.0611789315829088E-4   -1.0618130894448823E-4
0.20800000000000002      0.16154856622955968      0.16152473992645586      -1.061172717705754E-4    -1.0618130797090098E-4
0.209                    0.16154856609816123      0.16152473995167152      -1.0611665090828162E-4   -1.0618130697930967E-4
0.21000000000000002      0.16154856596552752      0.1615247399773439       -1.0611603057140058E-4   -1.0618130596971466E-4
0.211                    0.16154856583165858      0.16152474000347258      -1.0611541075992287E-4   -1.0618130494211607E-4
0.212                    0.16154856569655726      0.16152474003006098      -1.0611479147383917E-4   -1.0618130389651382E-4
0.213                    0.16154856556022254      0.16152474005710543      -1.0611417271314024E-4   -1.061813028329077E-4
0.214                    0.16154856542289703      0.161524740086108        -1.0611355694950636E-4   -1.0618130169240683E-4
0.215                    0.1615485652849725       0.16152474011939605      -1.0611294803163703E-4   -1.0618130038330917E-4
0.216                    0.16154856514590232      0.1615247401537106       -1.061123405746265E-4    -1.061812990339152E-4
0.21700000000000003      0.16154856500569514      0.16152474018904983      -1.0611173457844919E-4   -1.0618129764422545E-4
0.21800000000000003      0.1615485648643442       0.16152474022541374      -1.0611113004308002E-4   -1.0618129621423958E-4
0.219                    0.1615485647218541       0.16152474026280333      -1.0611052696849355E-4   -1.0618129474395772E-4
0.22                     0.16154856457822178      0.16152474030121625      -1.0610992535466458E-4   -1.0618129323338018E-4
0.221                    0.16154856443344998      0.16152474034065475      -1.0610932520156816E-4   -1.061812916825065E-4
0.222                    0.1615485642875373       0.16152474038111808      -1.0610872650917894E-4   -1.0618129009133666E-4
0.223                    0.16154856414048333      0.16152474042260542      -1.0610812927747195E-4   -1.0618128845987122E-4
0.224                    0.1615485639922889       0.1615247404651182       -1.0610753350642259E-4   -1.0618128678810965E-4
0.22500000000000003      0.16154856384295369      0.1615247405086564       -1.0610693919600519E-4   -1.061812850760521E-4
0.226                    0.16154856369247553      0.16152474055321855      -1.0610634634619564E-4   -1.0618128332369867E-4
