% Model:              1D_PoST5400um_12.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 3 2026, 21:30
% Table:              プローブテーブル 2 - 
% Time (ms)              温度 (K), 吸収体              温度 (K), TES              ec.Jx*nx (A)             ec.Jx*nx (A)
0.17500000000000002      0.16154863746991413      0.16152476883446545      -1.0618275022791707E-4   -1.0618017113018136E-4
0.176                    0.16154863748199189      0.16152476981633795      -1.0618273372377826E-4   -1.0618013251673901E-4
0.177                    0.1615486374938755       0.16152477082106204      -1.0618271673545741E-4   -1.0618009300454996E-4
0.178                    0.1615486375052513       0.16152477187906278      -1.0618269832536328E-4   -1.0618005139683526E-4
0.179                    0.1615486375164423       0.1615247729590788       -1.0618267945689893E-4   -1.0618000892332347E-4
0.18                     0.16154863752745177      0.16152477406110996      -1.0618266013006455E-4   -1.0617996558401604E-4
0.18100000000000002      0.16154863753827658      0.16152477518515596      -1.0618264034486063E-4   -1.0617992137891331E-4
0.182                    0.16154863754891796      0.16152477633121623      -1.0618262010128714E-4   -1.0617987630801715E-4
0.183                    0.1615486375593763       0.16152477749929403      -1.0618259939934478E-4   -1.0617983037132795E-4
0.184                    0.16154863756965293      0.1615247786893859       -1.0618257823903355E-4   -1.0617978356884731E-4
0.185                    0.16154863757974325      0.1615247799014929       -1.0618255662035351E-4   -1.0617973590057595E-4
0.186                    0.161548637589653        0.16152478113561475      -1.0618253454330545E-4   -1.0617968736651564E-4
0.187                    0.16154863759937804      0.16152478239175241      -1.0618251200788935E-4   -1.061796379666672E-4
0.18800000000000003      0.16154863760891852      0.1615247836699042       -1.0618248901410534E-4   -1.0617958770103191E-4
0.189                    0.1615486376182769       0.1615247849700714       -1.0618246556195389E-4   -1.0617953656961113E-4
0.19                     0.16154863762745156      0.16152478629225392      -1.0618244165143565E-4   -1.0617948457240598E-4
0.191                    0.16154863763644509      0.16152478763645148      -1.0618241728255052E-4   -1.0617943170941784E-4
0.192                    0.16154863764525249      0.16152478900266395      -1.0618239245529887E-4   -1.0617937798064795E-4
0.193                    0.1615486376538767       0.1615247903908927       -1.0618236716968095E-4   -1.0617932338609778E-4
0.194                    0.16154863766231858      0.16152479180113577      -1.0618234142569737E-4   -1.0617926792576854E-4
0.19500000000000003      0.16154863767057667      0.16152479323339392      -1.0618231522334858E-4   -1.0617921159966195E-4
0.196                    0.1615486376784827       0.1615247946959818       -1.0618228820552914E-4   -1.0617915408087766E-4
0.197                    0.16154863768584724      0.16152479619797278      -1.0618225998248341E-4   -1.061790950126275E-4
0.198                    0.16154863769297947      0.1615247977244893       -1.0618223119323381E-4   -1.0617903497988597E-4
0.199                    0.16154863769987513      0.16152479927553315      -1.0618220183778059E-4   -1.0617897398265543E-4
0.2                      0.16154863770653846      0.16152480085110157      -1.0618217191612455E-4   -1.0617891202093654E-4
0.201                    0.1615486377129665       0.1615248024511966       -1.0618214142826559E-4   -1.0617884909473196E-4
0.202                    0.1615486377191595       0.16152480407581749      -1.0618211037420508E-4   -1.0617878520404297E-4
0.20300000000000004      0.16154863772511485      0.1615248057249639       -1.0618207875394291E-4   -1.0617872034887129E-4
0.20400000000000001      0.16154863773083755      0.161524807398636        -1.061820465674796E-4    -1.0617865452921914E-4
0.20500000000000002      0.1615486377363273       0.16152480909683428      -1.0618201381481593E-4   -1.0617858774508775E-4
0.20600000000000002      0.16154863774158137      0.16152481081955944      -1.0618198049595247E-4   -1.0617851999647935E-4
0.20700000000000002      0.16154863774660166      0.16152481256680945      -1.0618194661088945E-4   -1.0617845128339566E-4
0.20800000000000002      0.161548637751384        0.16152481433858595      -1.061819121596277E-4    -1.0617838160583887E-4
0.209                    0.1615486377559347       0.1615248161348873       -1.0618187714216744E-4   -1.0617831096381051E-4
0.21000000000000002      0.16154863776025002      0.16152481795571494      -1.0618184155850968E-4   -1.061782393573127E-4
0.211                    0.16154863776432982      0.16152481980106953      -1.0618180540865472E-4   -1.0617816678634735E-4
0.212                    0.16154863776817574      0.16152482167094853      -1.0618176869260308E-4   -1.0617809325091664E-4
0.213                    0.16154863777178666      0.1615248235653539       -1.0618173141035538E-4   -1.0617801875102238E-4
0.214                    0.16154863777516254      0.16152482548428593      -1.0618169356191246E-4   -1.061779432866668E-4
0.215                    0.16154863777777656      0.16152482742709945      -1.0618165463208352E-4   -1.0617786688324154E-4
0.216                    0.16154863777967407      0.16152482939384932      -1.0618161466494178E-4   -1.061777895385766E-4
