% Model:              1D_PoST5400um_12.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 6 2026, 12:17
% Table:              プローブテーブル 2 - 
% Time (ms)              温度 (K), 吸収体              温度 (K), TES              ec.Jx*nx (A)             ec.Jx*nx (A)
0.018000000000000002     0.16154863309622639      0.16152473644441784      -1.0618329496419194E-4   -1.0618144490910602E-4
0.019                    0.16154863320235377      0.16152473673231646      -1.0618328032988383E-4   -1.061814335868501E-4
0.02                     0.1615486333015242       0.1615247369528213       -1.0618326574832975E-4   -1.0618142491504536E-4
0.021                    0.16154863339472278      0.1615247371292992       -1.0618324883576491E-4   -1.0618141797509989E-4
0.022                    0.16154863348187062      0.1615247372590592       -1.0618322947842718E-4   -1.0618141287254085E-4
0.023                    0.16154863356413496      0.16152473736607173      -1.0618320315295513E-4   -1.0618140866398041E-4
0.024                    0.16154863364099825      0.16152473743967175      -1.0618317187192542E-4   -1.0618140576915771E-4
0.025                    0.16154863371363662      0.16152473750151755      -1.0618312880526838E-4   -1.0618140333678372E-4
0.026000000000000002     0.1615486337819035       0.1615247375489759       -1.0618307478370521E-4   -1.061814014703963E-4
0.027                    0.1615486338460714       0.16152473758590763      -1.0618300632164795E-4   -1.0618140001798361E-4
0.028                    0.161548633906576        0.16152473761921224      -1.0618291889812818E-4   -1.0618139870811595E-4
0.029000000000000005     0.16154863396322283      0.16152473764556616      -1.0618281388545714E-4   -1.0618139767149775E-4
0.030000000000000002     0.16154863401647515      0.16152473767126793      -1.0618268172146604E-4   -1.0618139666061899E-4
0.031                    0.16154863406612724      0.16152473769353287      -1.0618252663296453E-4   -1.0618139578488449E-4
0.032                    0.16154863411238116      0.16152473771487924      -1.0618233947156541E-4   -1.0618139494529845E-4
0.033                    0.16154863415521228      0.16152473773505546      -1.0618212115584887E-4   -1.061813941517991E-4
0.03400000000000001      0.1615486341946192       0.16152473775425202      -1.0618186831601133E-4   -1.0618139339684305E-4
0.035                    0.16154863423062765      0.16152473777306162      -1.0618157587531726E-4   -1.0618139265709849E-4
0.036000000000000004     0.16154863426319735      0.1615247377911991       -1.0618124522067834E-4   -1.0618139194376662E-4
0.037                    0.16154863429218638      0.16152473780921278      -1.0618086399218844E-4   -1.0618139123533386E-4
0.038                    0.161548634317655        0.1615247378268613       -1.0618043761870977E-4   -1.0618139054124835E-4
0.039                    0.16154863433960556      0.1615247378441458       -1.0617996610079424E-4   -1.0618138986151004E-4
0.04                     0.1615486343580378       0.16152473786106641      -1.0617944943905115E-4   -1.06181389196119E-4
0.041                    0.16154863437278766      0.16152473787772745      -1.0617888285742113E-4   -1.0618138854087752E-4
0.042                    0.16154863438374653      0.1615247378942015       -1.0617826319807839E-4   -1.0618138789300896E-4
0.043000000000000003     0.16154863439105563      0.1615247379103962       -1.0617759456901694E-4   -1.061813872561233E-4
0.044                    0.1615486343947139       0.16152473792631034      -1.0617687697117411E-4   -1.0618138663022038E-4
0.045                    0.1615486343947244       0.16152473794194652      -1.0617611040555614E-4   -1.0618138601530026E-4
0.046                    0.161548634390666        0.1615247379574679       -1.0617528973352102E-4   -1.061813854048836E-4
0.04700000000000001      0.16154863438269437      0.16152473797281516      -1.0617441680049018E-4   -1.0618138480129497E-4
0.048                    0.16154863437088518      0.1615247379879579       -1.0617349259048362E-4   -1.0618138420577319E-4
0.049                    0.16154863435523975      0.16152473800289593      -1.0617251710485863E-4   -1.06181383618319E-4
0.05                     0.16154863433570196      0.16152473801764142      -1.0617149078561423E-4   -1.0618138303840645E-4
0.051000000000000004     0.1615486343118589       0.1615247380322897       -1.0617041672698293E-4   -1.0618138246235007E-4
0.052000000000000005     0.16154863428400537      0.16152473804677156      -1.0616929273346059E-4   -1.0618138189276813E-4
0.053                    0.16154863425213595      0.16152473806109158      -1.0616811880665516E-4   -1.0618138132966068E-4
0.054                    0.16154863421625534      0.1615247380752452       -1.0616689494824596E-4   -1.0618138077302763E-4
0.055                    0.16154863417619758      0.16152473808926215      -1.061656264965183E-4    -1.0618138022178909E-4
0.056                    0.16154863413183426      0.16152473810316073      -1.0616431756869243E-4   -1.0618137967511202E-4
0.057                    0.16154863408331713      0.16152473811692097      -1.0616296319515736E-4   -1.0618137913400245E-4
0.05800000000000001      0.1615486340306515       0.16152473813053878      -1.0616156337767596E-4   -1.0618137859846068E-4
0.059000000000000004     0.16154863397383656      0.16152473814401427      -1.0616011811807146E-4   -1.0618137806848656E-4
0.060000000000000005     0.16154863391267285      0.16152473815738458      -1.0615864143540805E-4   -1.0618137754266207E-4
0.061                    0.16154863384722462      0.1615247381706391       -1.0615712884603883E-4   -1.061813770214413E-4
0.062                    0.1615486337775356       0.1615247381837674       -1.0615557731231418E-4   -1.0618137650513109E-4
0.063                    0.16154863370360062      0.16152473819677143      -1.0615398683596552E-4   -1.0618137599373199E-4
0.064                    0.16154863362542302      0.16152473820965615      -1.0615236093663964E-4   -1.0618137548700357E-4
0.065                    0.1615486335429289       0.16152473822247362      -1.0615072970213069E-4   -1.0618137498289499E-4
0.066                    0.1615486334561703       0.16152473823519048      -1.0614907209753958E-4   -1.0618137448284022E-4
0.067                    0.16154863336513797      0.16152473824780142      -1.0614738812411954E-4   -1.0618137398683907E-4
0.06800000000000002      0.1615486332698397       0.1615247382603116       -1.0614567778314353E-4   -1.0618137349489184E-4
0.069                    0.16154863317027426      0.16152473827271666      -1.0614394107590422E-4   -1.0618137300699876E-4
0.07                     0.16154863306643621      0.1615247382850195       -1.0614217800371523E-4   -1.0618137252315926E-4
0.07100000000000001      0.16154863295833488      0.16152473829721983      -1.0614038856790831E-4   -1.0618137204337386E-4
0.07200000000000001      0.16154863284596493      0.161524738309317        -1.0613857276983656E-4   -1.0618137156764203E-4
0.073                    0.1615486327293244       0.16152473832131117      -1.0613673061087262E-4   -1.0618137109596414E-4
0.074                    0.16154863260864077      0.16152473833325218      -1.0613489694282149E-4   -1.0618137062634013E-4
0.075                    0.16154863248381104      0.1615247383451172       -1.061330552402198E-4    -1.0618137015971885E-4
0.076                    0.16154863235477168      0.1615247383568925       -1.0613119612561894E-4   -1.0618136969663784E-4
0.077                    0.16154863222151813      0.16152473836857711      -1.0612931959994731E-4   -1.0618136923709719E-4
0.078                    0.16154863208405515      0.16152473838017187      -1.0612742566414233E-4   -1.0618136878109697E-4
0.079                    0.16154863194238508      0.16152473839167697      -1.0612551431915038E-4   -1.0618136832863759E-4
0.08                     0.16154863179650159      0.16152473840309195      -1.0612358556592573E-4   -1.0618136787971826E-4
0.081                    0.1615486316464079       0.16152473841441709      -1.0612163940543208E-4   -1.0618136743433967E-4
0.082                    0.1615486314921053       0.1615247384256513       -1.0611967583864151E-4   -1.061813669925013E-4
0.08300000000000002      0.16154863133387778      0.16152473843682763      -1.0611771689018852E-4   -1.0618136655297862E-4
0.084                    0.16154863117192556      0.16152473844796736      -1.0611577812789714E-4   -1.0618136611490518E-4
0.085                    0.1615486310059007       0.16152473845903198      -1.0611383261165172E-4   -1.0618136567977947E-4
0.08600000000000001      0.16154863083580107      0.16152473847002136      -1.0611188034182982E-4   -1.0618136524760222E-4
0.08700000000000001      0.16154863066163064      0.16152473848093413      -1.0610992131881088E-4   -1.0618136481837252E-4
0.088                    0.16154863048338872      0.16152473849177462      -1.0610795554297505E-4   -1.0618136439209086E-4
0.089                    0.16154863030107156      0.1615247385025392       -1.0610598301470432E-4   -1.0618136396875708E-4
0.09                     0.1615486301146832       0.16152473851322866      -1.061040037343816E-4    -1.0618136354837141E-4
0.091                    0.1615486299242228       0.16152473852384225      -1.0610201770239192E-4   -1.0618136313093371E-4
0.092                    0.16154862972976308      0.16152473853438637      -1.0610002794081228E-4   -1.0618136271627274E-4
0.093                    0.1615486295322161       0.16152473854491392      -1.0609807245424143E-4   -1.0618136230223999E-4
0.09400000000000001      0.16154862933079941      0.16152473855537927      -1.0609611860562446E-4   -1.0618136189068066E-4
0.095                    0.1615486291255099       0.16152473856578126      -1.0609416639487145E-4   -1.061813614815949E-4
0.096                    0.1615486289163513       0.16152473857612037      -1.0609221582189211E-4   -1.061813610749826E-4
0.097                    0.16154862870332248      0.16152473858639704      -1.0609026688659614E-4   -1.0618136067084363E-4
0.098                    0.16154862848642082      0.1615247385966099       -1.0608831958889297E-4   -1.0618136026917802E-4
0.099                    0.16154862826565103      0.1615247386067605       -1.0608637392869314E-4   -1.0618135986998642E-4
0.1                      0.16154862804100958      0.16152473861684896      -1.0608442990590628E-4   -1.0618135947326792E-4
0.101                    0.16154862781249638      0.16152473862687322      -1.0608248752044291E-4   -1.0618135907902305E-4
0.10200000000000001      0.16154862758100585      0.16152473863686914      -1.0608056778611871E-4   -1.0618135868592287E-4
0.10300000000000001      0.16154862734618405      0.16152473864682168      -1.0607866241857692E-4   -1.0618135829449164E-4
0.10400000000000001      0.16154862710773907      0.16152473865672207      -1.060767644031222E-4    -1.0618135790517215E-4
0.10500000000000001      0.1615486268656615       0.16152473866656705      -1.0607487373935448E-4   -1.0618135751796501E-4
0.106                    0.1615486266199593       0.16152473867636075      -1.0607299042687728E-4   -1.0618135713286986E-4
0.107                    0.16154862637062659      0.1615247386860981       -1.0607111446529492E-4   -1.061813567498867E-4
0.108                    0.16154862611766718      0.16152473869578332      -1.0606924585421278E-4   -1.0618135636901568E-4
0.10900000000000001      0.16154862586107882      0.16152473870541273      -1.0606738459323875E-4   -1.0618135599025682E-4
0.11                     0.1615486256008656       0.16152473871499173      -1.0606553068198191E-4   -1.0618135561360956E-4
0.111                    0.16154862533751155      0.16152473872452683      -1.060636905978135E-4    -1.061813552385534E-4
0.112                    0.16154862507150156      0.16152473873403703      -1.060618707104569E-4    -1.0618135486457512E-4
0.113                    0.16154862480212306      0.16152473874350046      -1.0606006164913771E-4   -1.0618135449242906E-4
0.114                    0.16154862452938223      0.16152473875291692      -1.0605826341329482E-4   -1.0618135412211484E-4
0.115                    0.16154862425327304      0.16152473876228582      -1.0605647600237058E-4   -1.0618135375363285E-4
0.11600000000000002      0.1615486239738009       0.16152473877160864      -1.0605469941581197E-4   -1.0618135338698294E-4
0.117                    0.16154862369096618      0.16152473878088602      -1.060529336530685E-4    -1.0618135302216512E-4
0.11800000000000001      0.16154862340476125      0.1615247387901151       -1.0605117871359283E-4   -1.061813526591795E-4
0.11900000000000001      0.16154862311519183      0.1615247387992984       -1.0604943459684137E-4   -1.0618135229802564E-4
0.12000000000000001      0.16154862282233454      0.1615247388084363       -1.0604770165346917E-4   -1.0618135193864447E-4
0.121                    0.1615486225283821       0.16152473881757426      -1.0604599000926179E-4   -1.0618135157931139E-4
0.122                    0.16154862223151598      0.16152473882667323      -1.0604429126446252E-4   -1.0618135122145655E-4
0.12300000000000001      0.16154862193173522      0.16152473883573526      -1.0604260541844449E-4   -1.0618135086507974E-4
0.124                    0.16154862162903816      0.16152473884475863      -1.0604093247058448E-4   -1.0618135051018115E-4
0.125                    0.16154862132342665      0.1615247388537461       -1.0603927242026489E-4   -1.0618135015676101E-4
0.126                    0.16154862101490014      0.1615247388626951       -1.060376252668721E-4    -1.0618134980481876E-4
0.127                    0.1615486207034589       0.16152473887160587      -1.060359910097983E-4    -1.061813494543546E-4
0.128                    0.161548620389102        0.16152473888047983      -1.060343696484393E-4    -1.0618134910536872E-4
0.12900000000000003      0.16154862007183238      0.1615247388893167       -1.0603276118219665E-4   -1.0618134875786126E-4
0.13                     0.16154861975164725      0.1615247388981156       -1.0603116561047599E-4   -1.0618134841183175E-4
0.131                    0.16154861942854665      0.16152473890687613      -1.0602958293268803E-4   -1.0618134806728058E-4
0.132                    0.1615486191025314       0.16152473891560054      -1.0602801314824835E-4   -1.0618134772420744E-4
0.133                    0.16154861877360127      0.16152473892428632      -1.0602645625657701E-4   -1.061813473826125E-4
0.134                    0.16154861844175686      0.16152473893293495      -1.0602491225709881E-4   -1.0618134704249585E-4
0.135                    0.161548618106994        0.1615247389415453       -1.0602338114924396E-4   -1.0618134670385723E-4
0.13600000000000004      0.16154861776932167      0.1615247389501195       -1.0602186293244672E-4   -1.0618134636669713E-4
0.137                    0.16154861742873244      0.16152473895865396      -1.060203576061462E-4    -1.0618134603101488E-4
0.138                    0.16154861708523036      0.16152473896715272      -1.0601886516978683E-4   -1.061813456968108E-4
0.139                    0.1615486167398765       0.16152473897563285      -1.0601738557927775E-4   -1.0618134536330223E-4
0.14                     0.16154861639388313      0.16152473898411837      -1.0601591878502706E-4   -1.0618134502960719E-4
0.14100000000000001      0.16154861604529872      0.1615247389925728       -1.0601446486572243E-4   -1.0618134469715006E-4
0.14200000000000002      0.16154861569412823      0.16152473900099368      -1.0601302382082704E-4   -1.0618134436593108E-4
0.14300000000000002      0.16154861534036982      0.1615247390093848       -1.0601159564980973E-4   -1.0618134403595002E-4
0.14400000000000002      0.16154861498402429      0.16152473901774284      -1.0601018035214337E-4   -1.0618134370720684E-4
0.145                    0.16154861462509362      0.16152473902607167      -1.0600877792730586E-4   -1.0618134337970186E-4
0.146                    0.16154861426357248      0.1615247390343684       -1.0600738837477978E-4   -1.0618134305343476E-4
0.147                    0.16154861389946712      0.16152473904263187      -1.0600601169405248E-4   -1.0618134272840543E-4
0.148                    0.1615486135327736       0.1615247390508663       -1.060046478846162E-4    -1.0618134240461422E-4
0.149                    0.1615486131634928       0.16152473905906656      -1.0600329694596794E-4   -1.0618134208206106E-4
0.15                     0.1615486127916221       0.16152473906723877      -1.0600195887760926E-4   -1.0618134176074594E-4
0.15100000000000002      0.1615486124171682       0.16152473907537765      -1.0600063367904595E-4   -1.061813414406688E-4
0.152                    0.16154861204012477      0.16152473908348422      -1.0599932134979015E-4   -1.0618134112182942E-4
0.153                    0.16154861166049525      0.16152473909156         -1.0599802188935697E-4   -1.0618134080422823E-4
0.154                    0.16154861127827574      0.16152473909960402      -1.0599673529726739E-4   -1.0618134048786489E-4
0.155                    0.1615486108934727       0.16152473910761733      -1.059954615730468E-4    -1.0618134017273969E-4
0.156                    0.16154861050607902      0.1615247391155987       -1.0599420071622545E-4   -1.0618133985885226E-4
0.157                    0.1615486101161005       0.16152473912354923      -1.059929527263381E-4    -1.0618133954620314E-4
0.158                    0.16154860972617527      0.16152473913152568      -1.0599171275615241E-4   -1.0618133923245497E-4
0.159                    0.16154860933544332      0.1615247391395131       -1.0599048239152314E-4   -1.0618133891837322E-4
0.16                     0.1615486089425429       0.16152473914747698      -1.059892641202102E-4    -1.061813386051568E-4
0.161                    0.16154860854747582      0.16152473915541923      -1.0598805794179127E-4   -1.0618133829280603E-4
0.162                    0.16154860815024524      0.1615247391633394       -1.0598686385584837E-4   -1.0618133798132062E-4
0.163                    0.16154860775084587      0.1615247391712378       -1.0598568186196686E-4   -1.0618133767070088E-4
0.164                    0.1615486073492819       0.16152473917911372      -1.0598451195973756E-4   -1.0618133736094669E-4
0.165                    0.16154860694555245      0.16152473918696827      -1.059833541487549E-4    -1.0618133705205798E-4
0.16600000000000004      0.16154860653965494      0.16152473919480148      -1.0598220842861691E-4   -1.0618133674403509E-4
0.167                    0.16154860613159316      0.16152473920261196      -1.059810747989271E-4    -1.061813364368777E-4
0.168                    0.16154860572136426      0.16152473921040023      -1.0597995325929168E-4   -1.0618133613058547E-4
0.169                    0.16154860530896736      0.1615247392181662       -1.0597884380932247E-4   -1.0618133582515948E-4
0.17                     0.1615486048944079       0.16152473922591018      -1.0597774644863461E-4   -1.061813355205986E-4
0.171                    0.1615486044776805       0.16152473923363272      -1.0597666117684745E-4   -1.0618133521690361E-4
0.17200000000000001      0.161548604058786        0.16152473924133295      -1.0597558799358518E-4   -1.0618133491407402E-4
0.17300000000000004      0.1615486036377283       0.16152473924901148      -1.0597452689847559E-4   -1.0618133461211005E-4
0.17400000000000002      0.1615486032145033       0.1615247392566681       -1.0597347789115054E-4   -1.0618133431101155E-4
0.17500000000000002      0.1615486027891104       0.16152473926430286      -1.0597244097124653E-4   -1.0618133401077877E-4
0.176                    0.16154860236155422      0.16152473927191516      -1.0597141613840412E-4   -1.0618133371141155E-4
0.177                    0.1615486019354245       0.1615247392796333       -1.0597039045901045E-4   -1.06181333407871E-4
0.178                    0.16154860150767278      0.1615247392873478       -1.0596937491182964E-4   -1.0618133310443464E-4
0.179                    0.1615486010781409       0.16152473929505584      -1.0596837007273001E-4   -1.0618133280132696E-4
0.18                     0.16154860064682383      0.1615247393027551       -1.0596737594140309E-4   -1.06181332498548E-4
0.18100000000000002      0.16154860021372577      0.16152473931044597      -1.059663925175435E-4    -1.0618133219609744E-4
0.182                    0.1615485997788445       0.16152473931812747      -1.0596541980084947E-4   -1.0618133189397588E-4
0.183                    0.16154859934217533      0.16152473932580122      -1.0596445779102199E-4   -1.0618133159218255E-4
0.184                    0.1615485989037258       0.16152473933346775      -1.0596350648776567E-4   -1.06181331290718E-4
0.185                    0.16154859846349487      0.1615247393411232       -1.0596256589078828E-4   -1.0618133098958217E-4
0.186                    0.16154859802148225      0.16152473934877296      -1.0596163599980145E-4   -1.0618133068877483E-4
0.187                    0.16154859757768256      0.16152473935641298      -1.0596071681451891E-4   -1.0618133038829613E-4
0.18800000000000003      0.1615485971321032       0.1615247393640454       -1.05959808334659E-4     -1.0618133008814591E-4
0.189                    0.16154859668474036      0.16152473937167         -1.059589105599423E-4    -1.061813297883247E-4
0.19                     0.16154859623559228      0.16152473937928424      -1.0595802349009342E-4   -1.0618132948883191E-4
0.191                    0.16154859578466604      0.16152473938689255      -1.0595714712483947E-4   -1.0618132918966751E-4
0.192                    0.16154859533195312      0.1615247393944911       -1.0595628146391191E-4   -1.0618132889083185E-4
0.193                    0.16154859487745857      0.1615247394020814       -1.0595542650704455E-4   -1.0618132859232485E-4
0.194                    0.16154859442118003      0.16152473940966383      -1.0595458225397517E-4   -1.0618132829414676E-4
0.19500000000000003      0.16154859396392693      0.16152473941729165      -1.0595374478278036E-4   -1.0618132799415284E-4
0.196                    0.16154859350738254      0.1615247394250794       -1.0595290594485584E-4   -1.0618132768788866E-4
0.197                    0.16154859304938482      0.16152473943288007      -1.0595207622819634E-4   -1.0618132738108815E-4
0.198                    0.16154859258992502      0.16152473944069615      -1.0595125563258456E-4   -1.0618132707375123E-4
0.199                    0.16154859212901296      0.16152473944852327      -1.0595044415780575E-4   -1.0618132676587778E-4
0.2                      0.1615485916666417       0.16152473945636645      -1.0594964180364789E-4   -1.0618132645746834E-4
0.201                    0.16154859120281437      0.1615247394642214       -1.0594884856990085E-4   -1.0618132614852245E-4
0.202                    0.1615485907375318       0.1615247394720908       -1.0594806445635696E-4   -1.0618132583904E-4
0.20300000000000004      0.1615485902707902       0.16152473947997462      -1.059472894628112E-4    -1.0618132552902154E-4
0.20400000000000001      0.16154858980259576      0.16152473948787063      -1.0594652358906042E-4   -1.061813252184666E-4
0.20500000000000002      0.16154858933294175      0.16152473949578192      -1.0594576683490473E-4   -1.061813249073755E-4
0.20600000000000002      0.16154858886183335      0.16152473950370583      -1.0594501920014583E-4   -1.0618132459574794E-4
0.20700000000000002      0.16154858838926817      0.16152473951164387      -1.059442806845882E-4    -1.061813242835841E-4
0.20800000000000002      0.16154858791524532      0.16152473951959495      -1.059435512880386E-4    -1.0618132397088382E-4
0.209                    0.161548587439764        0.1615247395275595       -1.0594283101030618E-4   -1.0618132365764732E-4
0.21000000000000002      0.16154858696283092      0.1615247395355395       -1.0594211985120205E-4   -1.0618132334387437E-4
0.211                    0.1615485864844391       0.1615247395435305       -1.0594141781054088E-4   -1.0618132302956542E-4
0.212                    0.16154858600458857      0.16152473955153668      -1.059407248881386E-4    -1.0618132271471989E-4
0.213                    0.1615485855232861       0.16152473955955637      -1.0594004108381351E-4   -1.0618132239933803E-4
0.214                    0.16154858504201156      0.1615247395677841       -1.059393581593863E-4    -1.0618132207572817E-4
0.215                    0.16154858456063237      0.1615247395762046       -1.0593867690489057E-4   -1.0618132174462825E-4
0.216                    0.1615485840780673       0.16152473958467226      -1.0593800326203203E-4   -1.0618132141158564E-4
0.21700000000000003      0.1615485835943171       0.16152473959318983      -1.0593733723066395E-4   -1.0618132107660061E-4
0.21800000000000003      0.16154858310938622      0.16152473960175795      -1.0593667881064005E-4   -1.0618132073967308E-4
0.219                    0.16154858262326738      0.1615247396103744       -1.059360280018171E-4    -1.061813204008025E-4
0.22                     0.16154858213596587      0.16152473961904001      -1.0593538480405305E-4   -1.0618132005998988E-4
0.221                    0.1615485816474794       0.1615247396277561       -1.0593474921720696E-4   -1.0618131971723471E-4
0.222                    0.1615485811578113       0.16152473963652172      -1.0593412124114045E-4   -1.0618131937253679E-4
0.223                    0.16154858066695846      0.1615247396453362       -1.0593350087571602E-4   -1.0618131902589644E-4
0.224                    0.16154858017491833      0.1615247396541989       -1.0593288812079823E-4   -1.0618131867731334E-4
0.22500000000000003      0.16154857968169611      0.16152473966311293      -1.0593228297625337E-4   -1.0618131832678772E-4
0.226                    0.16154857918728893      0.16152473967207523      -1.0593168544194933E-4   -1.0618131797431992E-4
0.227                    0.16154857869169859      0.16152473968108744      -1.0593109551775564E-4   -1.0618131761990918E-4
0.228                    0.16154857819492457      0.1615247396901486       -1.0593051320354299E-4   -1.0618131726355605E-4
0.229                    0.1615485776969675       0.1615247396992597       -1.0592993849918473E-4   -1.0618131690526038E-4
0.23                     0.1615485771978242       0.16152473970842002      -1.0592937140455512E-4   -1.06181316545022E-4
0.231                    0.16154857669749773      0.16152473971762898      -1.0592881191953019E-4   -1.061813161828409E-4
0.23200000000000004      0.16154857619598942      0.1615247397268874       -1.0592826004398809E-4   -1.0618131581871759E-4
0.233                    0.1615485756962648       0.16152473973728326      -1.0592769844464375E-4   -1.0618131540991575E-4
0.234                    0.16154857519610916      0.16152473974800288      -1.05927140064238E-4     -1.0618131498834615E-4
0.23500000000000001      0.1615485746951179       0.16152473975890014      -1.0592658726695387E-4   -1.06181314559838E-4
0.23600000000000002      0.16154857419328825      0.16152473976997309      -1.0592604005270334E-4   -1.0618131412439169E-4
0.23700000000000002      0.16154857369062592      0.1615247397812227       -1.0592549842139805E-4   -1.0618131368200713E-4
0.23800000000000002      0.16154857318712326      0.1615247397926483       -1.0592496237295201E-4   -1.0618131323268387E-4
0.23900000000000005      0.16154857268278555      0.16152473980425144      -1.0592443190727872E-4   -1.0618131277642236E-4
0.24000000000000002      0.16154857217761048      0.16152473981603077      -1.0592390702429327E-4   -1.0618131231322252E-4
0.241                    0.1615485716715963       0.16152473982798515      -1.059233877239119E-4    -1.0618131184308403E-4
0.242                    0.16154857116474802      0.1615247398401167       -1.0592287400605098E-4   -1.0618131136600751E-4
0.243                    0.16154857065706357      0.1615247398524255       -1.059223658706284E-4    -1.0618131088199227E-4
0.244                    0.1615485701485418       0.16152473986490978      -1.0592186331756268E-4   -1.0618131039103868E-4
0.245                    0.1615485696391831       0.16152473987757154      -1.0592136634677325E-4   -1.0618130989314696E-4
0.24600000000000002      0.16154856912898483      0.16152473989040994      -1.0592087495818089E-4   -1.0618130938831657E-4
0.247                    0.16154856861795514      0.16152473990342286      -1.059203891517064E-4    -1.0618130887654784E-4
0.248                    0.16154856810608528      0.16152473991661342      -1.0591990892727211E-4   -1.0618130835784073E-4
0.24899999999999997      0.1615485675933785       0.1615247399299816       -1.0591943428480084E-4   -1.0618130783219541E-4
0.25                     0.16154856707983672      0.1615247399435249       -1.0591896522421703E-4   -1.0618130729961157E-4
0.25100000000000006      0.16154856656545896      0.16152473995724456      -1.0591850174544535E-4   -1.061813067600892E-4
0.252                    0.16154856605024293      0.16152473997114206      -1.0591804384841102E-4   -1.061813062136286E-4
0.253                    0.1615485655341888       0.16152473998521416      -1.0591759153304153E-4   -1.0618130566022939E-4
0.254                    0.16154856501730028      0.1615247399994635       -1.0591714479926378E-4   -1.06181305099892E-4
0.255                    0.1615485644995747       0.16152474001388947      -1.0591670364700634E-4   -1.0618130453261628E-4
0.256                    0.16154856398101047      0.161524740028492        -1.0591626807619878E-4   -1.0618130395840207E-4
0.257                    0.16154856346161178      0.16152474004327178      -1.0591583808677093E-4   -1.0618130337724947E-4
0.25800000000000006      0.1615485629413758       0.1615247400582269       -1.0591541367865407E-4   -1.061813027891584E-4
0.259                    0.1615485624203017       0.16152474007335818      -1.0591499485178024E-4   -1.0618130219412895E-4
0.26                     0.1615485618983931       0.16152474008866707      -1.0591458160608246E-4   -1.0618130159216092E-4
0.261                    0.16154856137564455      0.16152474010415183      -1.0591417394149423E-4   -1.0618130098325503E-4
0.262                    0.16154856085206387      0.1615247401198127       -1.0591377185795022E-4   -1.0618130036741037E-4
0.263                    0.16154856032764328      0.16152474013565069      -1.0591337535538653E-4   -1.0618129974462728E-4
0.264                    0.1615485598023857       0.1615247401516647       -1.0591298443373918E-4   -1.0618129911490589E-4
0.26500000000000007      0.16154855927629225      0.16152474016785479      -1.0591259909294566E-4   -1.0618129847824617E-4
0.266                    0.16154855874936386      0.161524740184222        -1.0591221933294413E-4   -1.0618129783464801E-4
0.267                    0.16154855822159642      0.16152474020076651      -1.0591184515367355E-4   -1.0618129718411153E-4
0.268                    0.16154855769299029      0.1615247402174863       -1.0591147655507449E-4   -1.0618129652663634E-4
0.269                    0.16154855716355074      0.1615247402343823       -1.0591111353708752E-4   -1.0618129586222333E-4
0.27                     0.1615485566351146       0.16152474025291838      -1.0591074534024564E-4   -1.0618129513329792E-4
0.271                    0.16154855610792518      0.1615247402732914       -1.0591037052688079E-4   -1.0618129433216661E-4
0.2720000000000001       0.1615485555801031       0.16152474029399747      -1.0591000012767212E-4   -1.0618129351785533E-4
0.273                    0.16154855505164098      0.1615247403150404       -1.0590963414257258E-4   -1.0618129269036385E-4
0.274                    0.1615485545225405       0.1615247403364185       -1.0590927257153517E-4   -1.0618129184969241E-4
0.275                    0.1615485539928068       0.16152474035813064      -1.0590891541451515E-4   -1.061812909958407E-4
