% Model:              1D_PoST5400um_12.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 5 2026, 23:37
% Table:              プローブテーブル 2 - 
% Time (ms)              温度 (K), 吸収体              温度 (K), TES              ec.Jx*nx (A)             ec.Jx*nx (A)
0.03400000000000001      0.1615486015457027       0.1615247377545443       -1.0596321331052299E-4   -1.0618139338535132E-4
0.035                    0.16154860085563977      0.16152473777330262      -1.0595185565937701E-4   -1.0618139264758905E-4
0.036000000000000004     0.1615486001488345       0.16152473779149856      -1.0594072525492108E-4   -1.0618139193197982E-4
0.037                    0.16154859942718924      0.161524737809292        -1.0592984855230601E-4   -1.0618139123219764E-4
0.038                    0.1615485986926485       0.16152473782689755      -1.0591925614614549E-4   -1.061813905397856E-4
0.039                    0.16154859794394325      0.1615247378441769       -1.0590892795121616E-4   -1.06181389860258E-4
0.04                     0.16154859718107192      0.16152473786112817      -1.0589886388937801E-4   -1.0618138919361479E-4
0.041                    0.16154859640403585      0.16152473787775237      -1.0588906388449492E-4   -1.0618138853985569E-4
0.042                    0.16154859561652243      0.16152473789419455      -1.0587954048726118E-4   -1.0618138789325866E-4
0.043000000000000003     0.161548594817518        0.16152473791041333      -1.058702901415768E-4    -1.0618138725540067E-4
0.044                    0.1615485940060946       0.16152473792637348      -1.0586130960572746E-4   -1.0618138662771902E-4
0.045                    0.16154859318224746      0.1615247379420749       -1.0585259881025004E-4   -1.0618138601021353E-4
0.046                    0.16154859234602426      0.16152473795751865      -1.0584415754771E-4      -1.0618138540283662E-4
0.04700000000000001      0.16154859150341283      0.16152473797288144      -1.0583596547598728E-4   -1.061813847986426E-4
0.048                    0.1615485906504855       0.16152473798804873      -1.0582803583141629E-4   -1.0618138420218526E-4
0.049                    0.16154858978724196      0.16152473800301786      -1.0582036855429796E-4   -1.0618138361346506E-4
0.05                     0.1615485889136845       0.1615247380177913       -1.0581296358691144E-4   -1.0618138303248185E-4
0.051000000000000004     0.161548588030934        0.1615247380323911       -1.0580580772341015E-4   -1.0618138245833907E-4
0.052000000000000005     0.16154858714234746      0.1615247380468829       -1.0579886177910885E-4   -1.0618138188836794E-4
0.053                    0.16154858624523596      0.16152473806121592      -1.0579215708616133E-4   -1.0618138132470828E-4
0.054                    0.1615485853395962       0.16152473807538834      -1.0578569359813103E-4   -1.061813807673599E-4
0.055                    0.16154858442543435      0.16152473808940063      -1.0577947127025431E-4   -1.0618138021632284E-4
0.056                    0.1615485835046367       0.16152473810327986      -1.0577345411929241E-4   -1.0618137967046142E-4
0.057                    0.16154858257834362      0.16152473811704587      -1.0576762055205457E-4   -1.0618137912909364E-4
0.05800000000000001      0.1615485816449824       0.16152473813067247      -1.0576200032835623E-4   -1.0618137859316155E-4
0.059000000000000004     0.1615485807045519       0.1615247381441624       -1.0575659341375625E-4   -1.0618137806266523E-4
0.060000000000000005     0.1615485797570581       0.16152473815751345      -1.0575139977512148E-4   -1.0618137753760432E-4
0.061                    0.16154857880491624      0.1615247381707597       -1.0574636122541133E-4   -1.0618137701665733E-4
0.062                    0.16154857784761226      0.16152473818389407      -1.0574149019454589E-4   -1.0618137650010727E-4
0.063                    0.16154857688443752      0.1615247381969076       -1.0573680363439478E-4   -1.0618137598834023E-4
0.064                    0.1615485759153928       0.16152473820979932      -1.0573230152011383E-4   -1.0618137548135558E-4
0.065                    0.16154857494047437      0.16152473822256894      -1.0572798382783794E-4   -1.0618137497915402E-4
0.066                    0.16154857396404065      0.1615247382352777       -1.0572373163768806E-4   -1.0618137447936958E-4
0.067                    0.16154857298336017      0.16152473824788632      -1.0571961952156641E-4   -1.0618137398348645E-4
0.06800000000000002      0.1615485719983591       0.16152473826039523      -1.0571564947707893E-4   -1.0618137349154458E-4
0.069                    0.16154857100903403      0.16152473827280467      -1.0571182148801276E-4   -1.0618137300354387E-4
0.07                     0.16154857001539039      0.16152473828511188      -1.0570813553873568E-4   -1.0618137251948442E-4
0.07100000000000001      0.16154856901742276      0.161524738297321        -1.0570459161419562E-4   -1.0618137203936632E-4
0.07200000000000001      0.16154856801513606      0.16152473830942857      -1.0570118969992094E-4   -1.0618137156318918E-4
0.073                    0.1615485670085247       0.16152473832143735      -1.056979297820207E-4    -1.0618137109095337E-4
0.074                    0.16154856599759476      0.16152473833334427      -1.0569481184718348E-4   -1.0618137062265915E-4
0.075                    0.16154856498448802      0.16152473834518274      -1.0569177525130537E-4   -1.0618137015714499E-4
0.076                    0.16154856397019957      0.1615247383569621       -1.0568879194022155E-4   -1.0618136969387426E-4
0.077                    0.1615485629525102       0.16152473836865525      -1.0568592449459382E-4   -1.0618136923404536E-4
0.078                    0.161548561931426        0.16152473838025988      -1.0568317290486654E-4   -1.0618136877765809E-4
0.079                    0.16154856090694128      0.16152473839177672      -1.05680537161871E-4     -1.0618136832471267E-4
0.08                     0.16154855987905836      0.16152473840320694      -1.0567801725682402E-4   -1.0618136787520876E-4
0.081                    0.16154855884777808      0.1615247384145487       -1.056756131813288E-4    -1.0618136742914662E-4
0.082                    0.1615485578130964       0.16152473842580323      -1.0567332492737448E-4   -1.06181366986526E-4
0.08300000000000002      0.16154855677502067      0.16152473843697013      -1.0567115248733687E-4   -1.0618136654734733E-4
0.084                    0.16154855573354487      0.16152473844805054      -1.0566909585397656E-4   -1.0618136611161041E-4
0.085                    0.16154855469400853      0.16152473845911566      -1.0566700572627312E-4   -1.061813656764503E-4
0.08600000000000001      0.1615485536523959       0.16152473847011198      -1.0566499453721361E-4   -1.0618136524402456E-4
0.08700000000000001      0.16154855260845719      0.1615247384810332       -1.0566306915955152E-4   -1.0618136481446502E-4
0.088                    0.16154855156218964      0.16152473849188365      -1.0566122958853327E-4   -1.0618136438777216E-4
0.089                    0.16154855051359485      0.16152473850266094      -1.0565947581961692E-4   -1.0618136396394526E-4
0.09                     0.16154854946267944      0.16152473851336543      -1.0565780784847238E-4   -1.0618136354298482E-4
0.091                    0.16154854840943303      0.16152473852399526      -1.0565622567098138E-4   -1.061813631248906E-4
0.092                    0.16154854735386387      0.1615247385345544       -1.0565472928323856E-4   -1.0618136270966327E-4
0.093                    0.1615485462959691       0.16152473854503974      -1.0565331868154835E-4   -1.0618136229730215E-4
0.09400000000000001      0.16154854523761322      0.16152473855547725      -1.05651942765792E-4     -1.0618136188680494E-4
0.095                    0.161548544179948        0.1615247385658835       -1.0565057002255392E-4   -1.0618136147755358E-4
0.096                    0.1615485431208152       0.16152473857622943      -1.0564925957922151E-4   -1.0618136107070818E-4
0.097                    0.16154854206021493      0.16152473858651245      -1.0564801143344528E-4   -1.0618136066626863E-4
0.098                    0.1615485409981442       0.1615247385967347       -1.0564682558298758E-4   -1.0618136026423485E-4
0.099                    0.16154853993460716      0.16152473860689723      -1.0564570202572192E-4   -1.0618135986460688E-4
0.1                      0.16154853886960205      0.16152473861699704      -1.0564464075963396E-4   -1.0618135946738466E-4
0.101                    0.16154853780312678      0.1615247386270364       -1.0564364178282075E-4   -1.0618135907256807E-4
0.10200000000000001      0.16154853673518543      0.16152473863701508      -1.0564270509349186E-4   -1.0618135868015747E-4
0.10300000000000001      0.16154853566577365      0.1615247386469321       -1.0564183068996724E-4   -1.0618135829015275E-4
0.10400000000000001      0.1615485345979865       0.16152473865683095      -1.0564093686255151E-4   -1.0618135790086291E-4
0.10500000000000001      0.1615485335296071       0.1615247386666805       -1.0564008221136399E-4   -1.0618135751350053E-4
0.106                    0.16154853246040055      0.16152473867647765      -1.05639272883518E-4     -1.0618135712819317E-4
0.107                    0.16154853139036862      0.16152473868622305      -1.056385088779576E-4    -1.0618135674494045E-4
0.108                    0.16154853031951127      0.16152473869591577      -1.0563779019368635E-4   -1.0618135636374277E-4
0.10900000000000001      0.16154852924782406      0.1615247387055571       -1.0563711682976582E-4   -1.0618135598459971E-4
0.11                     0.16154852817531282      0.16152473871514558      -1.0563648878531875E-4   -1.0618135560751164E-4
0.111                    0.16154852710197284      0.16152473872468143      -1.056359060595247E-4    -1.0618135523247834E-4
0.112                    0.16154852602780911      0.1615247387341656       -1.0563536865162412E-4   -1.0618135485949963E-4
0.113                    0.16154852495378577      0.16152473874361079      -1.0563485206398724E-4   -1.0618135448802638E-4
0.114                    0.16154852388066906      0.1615247387530297       -1.0563433689019694E-4   -1.0618135411762152E-4
0.115                    0.16154852280720328      0.1615247387624029       -1.0563385496121283E-4   -1.0618135374900058E-4
0.11600000000000002      0.16154852173338624      0.16152473877173054      -1.0563340627657317E-4   -1.0618135338216323E-4
0.117                    0.16154852065922157      0.16152473878101395      -1.056329908358489E-4    -1.0618135301710973E-4
0.11800000000000001      0.16154851958470537      0.16152473879025034      -1.0563260863864223E-4   -1.0618135265383981E-4
0.11900000000000001      0.16154851850984145      0.16152473879944215      -1.0563225968458726E-4   -1.0618135229235384E-4
0.12000000000000001      0.16154851743462698      0.16152473880858903      -1.0563194397335024E-4   -1.0618135193265178E-4
0.121                    0.1615485163590603       0.16152473881769025      -1.0563166150462903E-4   -1.0618135157473313E-4
0.122                    0.16154851528314787      0.16152473882674515      -1.0563141227815299E-4   -1.0618135121859811E-4
0.12300000000000001      0.16154851420853839      0.16152473883578117      -1.0563115607348197E-4   -1.0618135086324657E-4
0.124                    0.16154851313411173      0.16152473884477955      -1.056309202007367E-4    -1.0618135050935742E-4
0.125                    0.1615485120596889       0.16152473885373833      -1.0563070893342901E-4   -1.0618135015703677E-4
0.126                    0.16154851098527218      0.161524738862657        -1.0563052227140936E-4   -1.0618134980628515E-4
0.127                    0.16154850991086228      0.16152473887153615      -1.056303602145457E-4    -1.0618134945710249E-4
0.128                    0.1615485088364539       0.1615247388803737       -1.0563022276272285E-4   -1.0618134910948845E-4
0.12900000000000003      0.16154850776205454      0.16152473888917354      -1.0563010991584395E-4   -1.0618134876344345E-4
0.13                     0.1615485066876625       0.16152473889793334      -1.0563002167382853E-4   -1.0618134841896735E-4
0.131                    0.16154850561327308      0.16152473890665223      -1.0562995803661437E-4   -1.0618134807606011E-4
0.132                    0.16154850453962802      0.16152473891534497      -1.0562990181103709E-4   -1.0618134773421256E-4
0.133                    0.16154850346745558      0.16152473892402264      -1.0562983591116165E-4   -1.061813473929192E-4
0.134                    0.16154850239568022      0.16152473893266814      -1.0562978548607111E-4   -1.0618134705292448E-4
0.135                    0.1615485013243033       0.16152473894128114      -1.0562975053574365E-4   -1.061813467142282E-4
0.13600000000000004      0.1615485002533218       0.16152473894986016      -1.056297310601628E-4    -1.0618134637683073E-4
0.137                    0.16154849918273895      0.16152473895840663      -1.0562972705932082E-4   -1.0618134604073158E-4
0.138                    0.16154849811255023      0.16152473896692018      -1.0562973853321508E-4   -1.0618134570593106E-4
0.139                    0.16154849704276025      0.16152473897539976      -1.0562976548185131E-4   -1.0618134537242931E-4
0.14                     0.16154849597336715      0.1615247389838473       -1.0562980790524128E-4   -1.0618134504022587E-4
0.14100000000000001      0.1615484949043703       0.16152473899226177      -1.0562986580340373E-4   -1.0618134470932115E-4
0.14200000000000002      0.16154849383577238      0.1615247390006425       -1.0562993917636473E-4   -1.0618134437971498E-4
0.14300000000000002      0.1615484927675692       0.16152473900899098      -1.0563002802415697E-4   -1.061813440514073E-4
0.14400000000000002      0.161548491699762        0.16152473901730632      -1.0563013234681984E-4   -1.0618134372439825E-4
0.145                    0.16154849063235366      0.16152473902558745      -1.0563025214439972E-4   -1.061813433986881E-4
0.146                    0.16154848956534204      0.16152473903383696      -1.0563038741695028E-4   -1.061813430742763E-4
0.147                    0.161548488498728        0.16152473904205408      -1.0563053816453181E-4   -1.061813427511628E-4
0.148                    0.16154848743250713      0.16152473905023654      -1.0563070438721096E-4   -1.061813424293484E-4
0.149                    0.16154848636668526      0.16152473905838582      -1.056308860850624E-4    -1.061813421088321E-4
0.15                     0.16154848530126137      0.16152473906650297      -1.0563108325816694E-4   -1.0618134178961464E-4
0.15100000000000002      0.16154848423689255      0.16152473907460094      -1.0563128072121958E-4   -1.061813414711447E-4
0.152                    0.1615484831742637       0.1615247390826946       -1.0563146273056325E-4   -1.0618134115285074E-4
0.153                    0.16154848211222267      0.16152473909075887      -1.0563165576680377E-4   -1.0618134083569394E-4
0.154                    0.16154848105077152      0.16152473909879508      -1.0563185983000265E-4   -1.0618134051967427E-4
0.155                    0.16154847998991298      0.16152473910680157      -1.056320749202247E-4    -1.0618134020479158E-4
0.156                    0.16154847892964352      0.16152473911477924      -1.0563230103753799E-4   -1.0618133989104634E-4
0.157                    0.16154847786996027      0.1615247391227283       -1.0563253818201471E-4   -1.06181339578438E-4
0.158                    0.16154847681086987      0.16152473913064866      -1.0563278635372977E-4   -1.06181339266967E-4
0.159                    0.16154847575236678      0.16152473913853801      -1.0563304555276217E-4   -1.0618133895663295E-4
0.16                     0.16154847469445854      0.16152473914640156      -1.0563331577919375E-4   -1.061813386474361E-4
0.161                    0.16154847363713565      0.16152473915423451      -1.0563359703311084E-4   -1.0618133833937646E-4
0.162                    0.16154847258040306      0.16152473916203894      -1.056338893146024E-4    -1.0618133803245415E-4
0.163                    0.16154847152426086      0.1615247391698149       -1.0563419262376137E-4   -1.0618133772666856E-4
0.164                    0.1615484704687099       0.16152473917756105      -1.0563450696068393E-4   -1.0618133742202041E-4
0.165                    0.1615484694137464       0.1615247391852777       -1.0563483232547029E-4   -1.0618133711850907E-4
0.16600000000000004      0.16154846835937595      0.1615247391929669       -1.0563516871822314E-4   -1.061813368161352E-4
0.167                    0.1615484673055944       0.16152473920062682      -1.0563551613904959E-4   -1.0618133651489847E-4
0.168                    0.16154846625240038      0.16152473920825747      -1.0563587458805977E-4   -1.0618133621479872E-4
0.169                    0.16154846519979785      0.16152473921585944      -1.0563624406536764E-4   -1.0618133591583617E-4
0.17                     0.16154846414839533      0.16152473922344807      -1.0563661027981165E-4   -1.0618133561739617E-4
0.171                    0.16154846309898507      0.16152473923104405      -1.0563695467503749E-4   -1.0618133531868155E-4
0.17200000000000001      0.1615484620503579       0.16152473923861632      -1.056373055388293E-4    -1.0618133502090794E-4
0.17300000000000004      0.16154846100251619      0.16152473924616356      -1.0563766287125209E-4   -1.0618133472407557E-4
0.17400000000000002      0.16154845995546008      0.1615247392536882       -1.0563802667237211E-4   -1.0618133442818407E-4
0.17500000000000002      0.16154845890918723      0.16152473926118713      -1.0563839694225764E-4   -1.0618133413323389E-4
0.176                    0.16154845786370084      0.1615247392686644       -1.0563877368097701E-4   -1.0618133383922466E-4
0.177                    0.16154845681899538      0.16152473927611455      -1.0563915688860096E-4   -1.0618133354615668E-4
0.178                    0.16154845577507815      0.16152473928354352      -1.0563954656520052E-4   -1.0618133325402986E-4
0.179                    0.16154845473194288      0.1615247392909476       -1.056399427108483E-4    -1.06181332962844E-4
0.18                     0.16154845368959214      0.16152473929832803      -1.0564034532561836E-4   -1.0618133267259934E-4
0.18100000000000002      0.16154845264802586      0.16152473930568456      -1.0564075440958498E-4   -1.0618133238329578E-4
0.182                    0.16154845160724457      0.16152473931301764      -1.056411699628249E-4    -1.0618133209493332E-4
0.183                    0.1615484505672499       0.1615247393203252       -1.0564159198541559E-4   -1.0618133180751195E-4
0.184                    0.16154844952803754      0.16152473932761044      -1.0564202047743492E-4   -1.0618133152103173E-4
0.185                    0.16154844848960895      0.1615247393348704       -1.0564245543896343E-4   -1.0618133123549265E-4
0.186                    0.16154844745196706      0.16152473934210562      -1.0564289687008184E-4   -1.0618133095089472E-4
0.187                    0.16154844641510718      0.1615247393493201       -1.0564334477087227E-4   -1.0618133066723762E-4
0.18800000000000003      0.16154844537903226      0.16152473935650863      -1.0564379914141806E-4   -1.0618133038452232E-4
0.189                    0.1615484443440913       0.1615247393636863       -1.056442513127513E-4    -1.0618133010222441E-4
0.19                     0.1615484433108356       0.16152473937087614      -1.0564468732495065E-4   -1.061813298195017E-4
0.191                    0.16154844227848925      0.16152473937804587      -1.0564512677109596E-4   -1.0618132953753675E-4
0.192                    0.16154844124704817      0.16152473938519565      -1.0564556965123127E-4   -1.0618132925632977E-4
0.193                    0.16154844021651235      0.1615247393923269       -1.0564601596539948E-4   -1.0618132897588065E-4
0.194                    0.16154843918688405      0.161524739399439        -1.0564646571364516E-4   -1.0618132869618956E-4
0.19500000000000003      0.1615484381581597       0.16152473940653148      -1.0564691889601285E-4   -1.0618132841725615E-4
0.196                    0.1615484371303419       0.1615247394136047       -1.0564737551254723E-4   -1.0618132813908066E-4
0.197                    0.16154843610343314      0.16152473942065879      -1.0564783556329313E-4   -1.0618132786166312E-4
0.198                    0.16154843507742628      0.16152473942769305      -1.0564829904829627E-4   -1.0618132758500345E-4
0.199                    0.16154843405232688      0.161524739434709        -1.0564876596760255E-4   -1.0618132730910154E-4
0.2                      0.16154843302813393      0.1615247394417048       -1.0564923632125809E-4   -1.0618132703395765E-4
0.201                    0.16154843200484684      0.16152473944868248      -1.0564971010930906E-4   -1.0618132675957161E-4
0.202                    0.16154843098246638      0.16152473945564097      -1.0565018733180277E-4   -1.061813264859432E-4
0.20300000000000004      0.1615484299609908       0.16152473946257817      -1.0565066798878594E-4   -1.06181326213073E-4
0.20400000000000001      0.16154842894041957      0.16152473946949789      -1.0565115208030622E-4   -1.0618132594096066E-4
0.20500000000000002      0.1615484279207573       0.16152473947639817      -1.0565163960641133E-4   -1.0618132566960594E-4
0.20600000000000002      0.16154842690199922      0.16152473948327792      -1.0565213056714971E-4   -1.0618132539900935E-4
0.20700000000000002      0.1615484258841455       0.16152473949013993      -1.0565262496256973E-4   -1.061813251291704E-4
0.20800000000000002      0.16154842486735832      0.16152473949699542      -1.056531181181631E-4    -1.0618132485958695E-4
0.209                    0.16154842385194393      0.16152473950386936      -1.0565360073911893E-4   -1.0618132458926087E-4
0.21000000000000002      0.1615484228374953       0.16152473951072813      -1.0565408498134676E-4   -1.0618132431949814E-4
0.211                    0.16154842182401621      0.161524739517573        -1.0565457084486917E-4   -1.061813240502986E-4
0.212                    0.16154842081150061      0.16152473952440427      -1.0565505832970914E-4   -1.0618132378166182E-4
0.213                    0.16154841979995418      0.1615247395312199       -1.0565554743588909E-4   -1.0618132351358802E-4
0.214                    0.16154841878937304      0.16152473953802288      -1.0565603816343181E-4   -1.0618132324607751E-4
0.215                    0.1615484177797605       0.16152473954481034      -1.0565653051236058E-4   -1.0618132297912998E-4
0.216                    0.16154841677111398      0.16152473955158414      -1.0565702448269795E-4   -1.0618132271274553E-4
0.21700000000000003      0.16154841576343326      0.16152473955834326      -1.0565752007446702E-4   -1.0618132244692422E-4
0.21800000000000003      0.16154841475672174      0.1615247395650876       -1.056580172876911E-4    -1.0618132218166617E-4
0.219                    0.16154841375097403      0.1615247395718183       -1.0565851612239317E-4   -1.0618132191697065E-4
0.22                     0.16154841274619422      0.1615247395785357       -1.0565901657859626E-4   -1.061813216528384E-4
0.221                    0.16154841174238094      0.1615247395852376       -1.0565951865632435E-4   -1.0618132138926945E-4
0.222                    0.1615484107395351       0.16152473959192373      -1.0566002235560031E-4   -1.0618132112626347E-4
0.223                    0.1615484097376566       0.16152473959859764      -1.0566052767644758E-4   -1.0618132086382052E-4
0.224                    0.16154840873674248      0.1615247396052567       -1.0566103461889029E-4   -1.061813206019406E-4
0.22500000000000003      0.16154840773679763      0.16152473961190145      -1.0566154318295156E-4   -1.0618132034062374E-4
0.226                    0.16154840673782028      0.1615247396185319       -1.0566205336865553E-4   -1.0618132007987E-4
0.227                    0.1615484057398415       0.16152473962518477      -1.0566256189780195E-4   -1.0618131981820167E-4
0.228                    0.16154840474294627      0.16152473963195352      -1.0566306071835314E-4   -1.0618131955198782E-4
0.229                    0.16154840374703414      0.16152473963872688      -1.0566355973566921E-4   -1.0618131928569535E-4
0.23                     0.1615484027521023       0.16152473964549902      -1.056640589497536E-4    -1.061813190193232E-4
0.231                    0.16154840175815088      0.16152473965227387      -1.0566455836060855E-4   -1.0618131875287154E-4
0.23200000000000004      0.1615484007651828       0.16152473965905292      -1.0566505796823732E-4   -1.0618131848634098E-4
0.233                    0.16154839977319752      0.16152473966583197      -1.0566555777264246E-4   -1.0618131821973094E-4
0.234                    0.1615483987821891       0.16152473967261277      -1.0566605777382667E-4   -1.061813179530416E-4
0.23500000000000001      0.16154839779216612      0.16152473967939682      -1.0566655797179308E-4   -1.0618131768627314E-4
0.23600000000000002      0.16154839680312313      0.16152473968618242      -1.0566705836654444E-4   -1.061813174194252E-4
0.23700000000000002      0.1615483958150627       0.1615247396929697       -1.0566755895808323E-4   -1.0618131715249833E-4
0.23800000000000002      0.16154839482798355      0.16152473969975908      -1.0566805974641268E-4   -1.0618131688549193E-4
0.23900000000000005      0.16154839384188588      0.16152473970655024      -1.0566856073153546E-4   -1.0618131661840624E-4
0.24000000000000002      0.1615483928567686       0.16152473971334305      -1.0566906191345423E-4   -1.0618131635124135E-4
0.241                    0.16154839187263303      0.16152473972013956      -1.0566956329217203E-4   -1.0618131608399725E-4
0.242                    0.16154839088948117      0.16152473972693684      -1.0567006486769148E-4   -1.0618131581667364E-4
0.243                    0.16154838990730716      0.16152473973373602      -1.0567056664001559E-4   -1.0618131554927091E-4
0.244                    0.16154838892611595      0.16152473974053738      -1.0567106860914709E-4   -1.0618131528178892E-4
0.245                    0.16154838794590912      0.16152473974734183      -1.0567157077508879E-4   -1.061813150142276E-4
0.24600000000000002      0.16154838696668053      0.16152473975414777      -1.0567207313784336E-4   -1.061813147465871E-4
0.247                    0.1615483859884343       0.16152473976095444      -1.0567257569741398E-4   -1.0618131447886723E-4
0.248                    0.1615483850111698       0.16152473976776396      -1.0567307845380299E-4   -1.0618131421106798E-4
0.24899999999999997      0.1615483840348858       0.1615247397745767       -1.0567358140701376E-4   -1.0618131394318951E-4
0.25                     0.1615483830595858       0.1615247397813897       -1.0567408455704891E-4   -1.0618131367523195E-4
0.25100000000000006      0.1615483820852657       0.16152473978820683      -1.0567458790391094E-4   -1.0618131340719476E-4
0.252                    0.16154838111192737      0.16152473979502285      -1.0567509144760327E-4   -1.0618131313907862E-4
0.253                    0.16154838013956832      0.16152473980184234      -1.056755951881282E-4    -1.0618131287088314E-4
0.254                    0.16154837916819278      0.16152473980866508      -1.0567609912548875E-4   -1.0618131260260815E-4
0.255                    0.16154837819780038      0.16152473981548926      -1.0567660325968779E-4   -1.061813123342543E-4
0.256                    0.1615483772283846       0.1615247398223156       -1.0567710759072814E-4   -1.061813120658208E-4
0.257                    0.1615483762599545       0.16152473982914278      -1.0567761211861248E-4   -1.0618131179730827E-4
0.25800000000000006      0.1615483752925063       0.16152473983597368      -1.0567811684334388E-4   -1.0618131152871655E-4
0.259                    0.1615483743260377       0.16152473984280452      -1.0567862176492518E-4   -1.0618131126004517E-4
0.26                     0.16154837336055017      0.16152473984963903      -1.0567912688335882E-4   -1.0618131099129469E-4
0.261                    0.1615483723960458       0.16152473985647486      -1.0567963219864805E-4   -1.0618131072246499E-4
0.262                    0.16154837143252032      0.16152473986331184      -1.0568013771079594E-4   -1.0618131045355591E-4
0.263                    0.16154837046997875      0.1615247398701534       -1.056806434198045E-4    -1.0618131018456764E-4
0.264                    0.1615483695084195       0.1615247398769942       -1.056811493256774E-4    -1.0618130991550028E-4
0.26500000000000007      0.1615483685477593       0.16152473988392665      -1.0568165371676084E-4   -1.0618130964289224E-4
0.266                    0.16154836758772229      0.16152473989127106      -1.0568215032701656E-4   -1.0618130935407451E-4
0.267                    0.16154836662863745      0.16152473989864227      -1.0568264664246593E-4   -1.0618130906418374E-4
0.268                    0.1615483656705159       0.161524739906041        -1.056831426631042E-4    -1.0618130877321952E-4
0.269                    0.16154836471335293      0.16152473991346697      -1.056836383889274E-4    -1.0618130848118216E-4
0.27                     0.16154836375714915      0.1615247399209199       -1.0568413381993144E-4   -1.0618130818807134E-4
0.271                    0.16154836280190452      0.1615247399284012       -1.0568462895611182E-4   -1.0618130789388757E-4
0.2720000000000001       0.16154836184761817      0.1615247399359083       -1.0568512379746467E-4   -1.0618130759863029E-4
0.273                    0.1615483608942902       0.16152473994344366      -1.056856183439855E-4    -1.0618130730229988E-4
0.274                    0.16154835994192304      0.16152473995100675      -1.0568611259567027E-4   -1.0618130700489631E-4
0.275                    0.161548358990512        0.16152473995859593      -1.0568660655251434E-4   -1.0618130670641945E-4
