time_after_pulse_ms,reference_normalized,simulation_normalized,residual,region
0.0353128215179,0.0587617418928,-2.64006447919e-05,-0.0587881425376,rise
0.035796558799,0.0615295250288,4.18282241941e-05,-0.0614876968046,rise
0.0362802960801,0.0644053262307,7.53313660707e-05,-0.0643299948647,rise
0.0367640333611,0.0673595278336,8.36302895111e-05,-0.0672758975441,rise
0.0372477706422,0.0703137294365,0.000824809746257,-0.0694889196902,rise
0.0377315079233,0.0732679310394,0.00857504090174,-0.0646928901376,rise
0.0382152452043,0.0763160634411,0.0147768042211,-0.06153925922,rise
0.0386989824854,0.0794813630306,0.0166603350136,-0.062821028017,rise
0.0391827197665,0.0826466626201,0.0204924739407,-0.0621541886794,rise
0.0396664570475,0.0858119622096,0.0275631916814,-0.0582487705282,rise
0.0401501943286,0.0890557795962,0.0346273661403,-0.0544284134559,rise
0.0406339316097,0.0924739648042,0.0416768684009,-0.0507970964033,rise
0.0411176688907,0.0958921500122,0.048658471031,-0.0472336789812,rise
0.0416014061718,0.0993103352202,0.0554264450932,-0.0438838901271,rise
0.0420851434529,0.102728520428,0.0621588742043,-0.0405696462239,rise
0.0425688807339,0.106146705636,0.068722501792,-0.0374242038442,rise
0.043052618015,0.109564890844,0.0752712598666,-0.0342936309777,rise
0.0435363552961,0.112983076052,0.0816955380841,-0.0312875379682,rise
0.0440200925771,0.116412703658,0.0881154074771,-0.0282972961811,rise
0.0445038298582,0.12010636943,0.0944279819302,-0.0256783874994,rise
0.0449875671393,0.123800035201,0.100740556383,-0.0230594788176,rise
0.0454713044204,0.127493700972,0.106957150653,-0.0205365503187,rise
0.0459550417014,0.131187366744,0.113171003532,-0.0180163632111,rise
0.0464387789825,0.134881032515,0.119300378075,-0.0155806544398,rise
0.0469225162636,0.138574698286,0.125420884032,-0.0131538142546,rise
0.0474062535446,0.142268364058,0.12752435349,-0.0147440105677,rise
0.0478899908257,0.145962029829,0.128849860514,-0.0171121693143,rise
0.0483737281068,0.149804635484,0.130175367539,-0.0196292679447,rise
0.0488574653878,0.153691082513,0.131500874564,-0.0221902079488,rise
0.0493412026689,0.157577529541,0.132826381588,-0.0247511479529,rise
0.04982493995,0.16146397657,0.134151888613,-0.027312087957,rise
0.050308677231,0.165350423599,0.135477395638,-0.0298730279611,rise
0.0507924145121,0.169236870627,0.136802902662,-0.0324339679652,rise
0.0512761517932,0.173123317656,0.138128409687,-0.0349949079693,rise
0.0517598890742,0.177009764685,0.139453916712,-0.0375558479734,rise
0.0522436263553,0.180955713406,0.142989535476,-0.03796617793,rise
0.0527273636364,0.184960305233,0.148721461755,-0.0362388434778,rise
0.0532111009174,0.18896489706,0.154453388035,-0.0345115090257,rise
0.0536948381985,0.192969488888,0.160185314314,-0.0327841745735,rise
0.0541785754796,0.196974080715,0.165917240594,-0.0310568401214,rise
0.0546623127606,0.200978672543,0.171649166873,-0.0293295056693,rise
0.0551460500417,0.20498326437,0.177381093153,-0.0276021712171,rise
0.0556297873228,0.208987856198,0.183113019433,-0.025874836765,rise
0.0561135246038,0.213006582695,0.188844945712,-0.0241616369826,rise
0.0565972618849,0.217071403463,0.194576871992,-0.0224945314717,rise
0.057080999166,0.221136224232,0.200267482481,-0.0208687417508,rise
0.057564736447,0.225201045001,0.205749581307,-0.0194514636934,rise
0.0580484737281,0.229267122493,0.211231680133,-0.0180354423599,rise
0.0585322110092,0.233344484574,0.216713778959,-0.016630705615,rise
0.0590159482902,0.237421846655,0.222195877785,-0.0152259688701,rise
0.0594996855713,0.241499208736,0.227677976611,-0.0138212321252,rise
0.0599834228524,0.245576570818,0.233160075437,-0.0124164953803,rise
0.0604671601334,0.249652772888,0.238642174263,-0.0110105986251,rise
0.0609508974145,0.253728933796,0.244124273089,-0.00960466070697,rise
0.0614346346956,0.257805094704,0.249606371915,-0.00819872278884,rise
0.0619183719766,0.261881255612,0.255088470741,-0.00679278487071,rise
0.0624021092577,0.265946999789,0.260238919759,-0.00570808003049,rise
0.0628858465388,0.270010629374,0.265321049315,-0.00468958005858,rise
0.0633695838198,0.274074258959,0.270403178872,-0.00367108008668,rise
0.0638533211009,0.278137888543,0.275485308429,-0.00265258011478,rise
0.064337058382,0.282172000936,0.280567437985,-0.00160456295049,rise
0.0648207956631,0.286193268226,0.285649567542,-0.000543700684233,rise
0.0653045329441,0.290214535516,0.290731697099,0.00051716158202,rise
0.0657882702252,0.294235802807,0.295813826655,0.00157802384827,rise
0.0662720075063,0.298257070097,0.300895956212,0.00263888611453,rise
0.0667557447873,0.302278337388,0.305978085768,0.00369974838078,rise
0.0672394820684,0.306299604678,0.310878936836,0.004579332158,rise
0.0677232193495,0.310320871969,0.315593360913,0.00527248894439,rise
0.0682069566305,0.314321420301,0.32030778499,0.00598636468819,rise
0.0686906939116,0.318294259416,0.325022209066,0.00672794965059,rise
0.0691744311927,0.32226709853,0.329736633143,0.00746953461298,rise
0.0696581684737,0.326239937645,0.33445105722,0.00821111957538,rise
0.0701419057548,0.330200200962,0.339165481297,0.00896528033458,rise
0.0706256430359,0.334130170908,0.343879905374,0.00974973446575,rise
0.0711093803169,0.338060140853,0.34859432945,0.0105341885969,rise
0.071593117598,0.341990110799,0.353308753527,0.0113186427281,rise
0.0720768548791,0.345907579265,0.357970057906,0.0120624786411,rise
0.0725605921601,0.349758862833,0.362345730161,0.012586867328,rise
0.0730443294412,0.353610146401,0.366721402416,0.0131112560149,rise
0.0735280667223,0.35746142997,0.371097074671,0.0136356447019,rise
0.0740118040033,0.361312713538,0.375472746927,0.0141600333888,rise
0.0744955412844,0.365163997106,0.379848419182,0.0146844220757,rise
0.0749792785655,0.369015280675,0.384224091437,0.0152088107627,rise
0.0754630158465,0.372866564243,0.388599763693,0.0157331994496,rise
0.0759467531276,0.376717847811,0.392975435948,0.0162575881366,rise
0.0764304904087,0.380467557712,0.397351108203,0.0168835504906,rise
0.0769142276897,0.384204704082,0.401726780458,0.0175220763768,rise
0.0773979649708,0.387941850451,0.405845717867,0.0179038674159,rise
0.0778817022519,0.39167899682,0.409908535774,0.0182295389548,rise
0.0783654395329,0.395416143189,0.413971353682,0.0185552104936,rise
0.078849176814,0.399153289558,0.41803417159,0.0188808820325,rise
0.0793329140951,0.402890435927,0.422096989498,0.0192065535713,rise
0.0798166513761,0.406627582296,0.426159807406,0.0195322251102,rise
0.0803003886572,0.410287015768,0.430222625314,0.019935609546,rise
0.0807841259383,0.413899015516,0.434285443222,0.020386427706,rise
0.0812678632193,0.417511015264,0.43834826113,0.020837245866,rise
0.0817516005004,0.421123015012,0.442411079038,0.021288064026,rise
0.0822353377815,0.42473501476,0.44633422285,0.0215992080901,rise
0.0827190750626,0.428347014508,0.450108715218,0.0217617007102,rise
0.0832028123436,0.431959014256,0.453883207586,0.0219241933303,rise
0.0836865496247,0.435571014004,0.457657699954,0.0220866859504,rise
0.0841702869058,0.439136277601,0.461432192322,0.0222959147205,rise
0.0846540241868,0.442615513071,0.46520668469,0.022591171619,rise
0.0851377614679,0.446094748541,0.468981177058,0.0228864285175,rise
0.085621498749,0.44957398401,0.472755669426,0.0231816854159,rise
0.08610523603,0.45305321948,0.476530161794,0.0234769423144,rise
0.0865889733111,0.456532454949,0.480304654162,0.0237721992128,rise
0.0870727105922,0.460011690419,0.484039506692,0.0240278162733,rise
0.0875564478732,0.463490925888,0.487546601081,0.0240556751927,rise
0.0880401851543,0.466958751331,0.49105369547,0.0240949441387,rise
0.0885239224354,0.470300636194,0.494560789859,0.0242601536649,rise
0.0890076597164,0.473642521057,0.498067884248,0.0244253631911,rise
0.0894913969975,0.476984405919,0.501574978637,0.0245905727172,rise
0.0899751342786,0.480326290782,0.505082073026,0.0247557822434,rise
0.0904588715596,0.483668175645,0.508589167414,0.0249209917696,rise
0.0909426088407,0.487010060508,0.512096261803,0.0250862012957,rise
0.0914263461218,0.49035194537,0.515603356192,0.0252514108219,rise
0.0919100834028,0.493693830233,0.519110450581,0.0254166203481,rise
0.0923938206839,0.496922187638,0.522416652218,0.0254944645807,rise
0.092877557965,0.500124624609,0.525676358124,0.0255517335142,rise
0.093361295246,0.503327061581,0.528936064029,0.0256090024477,rise
0.0938450325271,0.506529498553,0.532195769934,0.0256662713812,rise
0.0943287698082,0.509731935524,0.535455475839,0.0257235403146,rise
0.0948125070892,0.512934372496,0.538715181744,0.0257808092481,rise
0.0952962443703,0.516136809468,0.541974887649,0.0258380781816,rise
0.0957799816514,0.519339246439,0.545234593554,0.0258953471151,rise
0.0962637189324,0.522465586399,0.548494299459,0.0260287130605,rise
0.0967474562135,0.525528439302,0.551754005365,0.026225566063,rise
0.0972311934946,0.528591292204,0.554904514261,0.026313222057,rise
0.0977149307756,0.531654145107,0.557934749459,0.0262806043523,rise
0.0981986680567,0.534716998009,0.560964984657,0.0262479866476,rise
0.0986824053378,0.537779850912,0.563995219855,0.026215368943,rise
0.0991661426188,0.540842703815,0.567025455053,0.0261827512383,rise
0.0996498798999,0.543905556717,0.570055690251,0.0261501335336,rise
0.100133617181,0.54693023214,0.573085925449,0.0261556933086,rise
0.100617354462,0.549854870256,0.576116160647,0.0262612903908,rise
0.101101091743,0.552779508372,0.579146395845,0.0263668874729,rise
0.101584829024,0.555704146488,0.582176631043,0.0264724845551,rise
0.102068566305,0.558628784604,0.585177273249,0.0265484886451,rise
0.102552303586,0.561553422719,0.587995639032,0.0264422163122,rise
0.103036040867,0.564478060835,0.590814004814,0.0263359439793,rise
0.103519778148,0.567402698951,0.593632370597,0.0262296716463,rise
0.10400351543,0.570326350798,0.59645073638,0.0261243855823,rise
0.104487252711,0.573115274334,0.599269102163,0.0261538278284,rise
0.104970989992,0.575904197871,0.602087467946,0.0261832700745,rise
0.105454727273,0.578693121408,0.604905833729,0.0262127123206,rise
0.105938464554,0.581482044945,0.607724199511,0.0262421545667,rise
0.106422201835,0.584270968481,0.610542565294,0.0262715968128,rise
0.106905939116,0.587059892018,0.613360931077,0.0263010390589,rise
0.107389676397,0.589848815555,0.616021063537,0.0261722479822,rise
0.107873413678,0.592637739092,0.618642495938,0.0260047568463,rise
0.108357150959,0.5953289213,0.621263928339,0.0259350070385,rise
0.10884088824,0.597985460692,0.62388536074,0.0258999000475,rise
0.109324625521,0.600642000084,0.62650679314,0.0258647930565,rise
0.109808362802,0.603298539476,0.629128225541,0.0258296860654,rise
0.110292100083,0.605955078868,0.631749657942,0.0257945790744,rise
0.110775837364,0.60861161826,0.634371090343,0.0257594720834,rise
0.111259574646,0.611268157652,0.636992522744,0.0257243650923,rise
0.111743311927,0.613924697043,0.639613955145,0.0256892581013,rise
0.112227049208,0.616520941031,0.6421501883,0.0256292472697,rise
0.112710786489,0.619049018688,0.644589297341,0.0255402786528,rise
0.11319452377,0.621577096345,0.647028406381,0.0254513100359,rise
0.113678261051,0.624105174002,0.649467515421,0.025362341419,rise
0.114161998332,0.626633251659,0.651906624461,0.025273372802,rise
0.114645735613,0.629161329316,0.654345733501,0.0251844041851,rise
0.115129472894,0.631689406973,0.656784842542,0.0250954355682,rise
0.115613210175,0.63421748463,0.659223951582,0.0250064669513,rise
0.116096947456,0.636720684073,0.661663060622,0.0249423765487,rise
0.116580684737,0.639124627274,0.664102169662,0.0249775423878,rise
0.117064422018,0.641528570475,0.666519118073,0.0249905475977,rise
0.117548159299,0.643932513677,0.668789201864,0.0248566881869,rise
0.11803189658,0.646336456878,0.671059285654,0.0247228287762,rise
0.118515633862,0.648740400079,0.673329369444,0.0245889693654,rise
0.118999371143,0.65114434328,0.675599453235,0.0244551099546,rise
0.119483108424,0.653548286481,0.677869537025,0.0243212505439,rise
0.119966845705,0.655952229682,0.680139620815,0.0241873911331,rise
0.120450582986,0.65824481826,0.682409704606,0.0241648863453,rise
0.120934320267,0.660529213267,0.684679788396,0.0241505751293,rise
0.121418057548,0.662813608273,0.686949872186,0.0241362639133,rise
0.121901794829,0.665098003279,0.689219955977,0.0241219526973,rise
0.12238553211,0.667382398286,0.691365123061,0.0239827247751,rise
0.122869269391,0.669666793292,0.693478062971,0.023811269679,rise
0.123353006672,0.671951188298,0.695591002881,0.0236398145829,rise
0.123836743953,0.674235583305,0.697703942791,0.0234683594868,rise
0.124320481234,0.676443911521,0.699816882702,0.0233729711805,rise
0.124804218515,0.678613490625,0.701929822612,0.0233163319866,rise
0.125287955796,0.680783069729,0.704042762522,0.0232596927928,rise
0.125771693078,0.682952648833,0.706155702432,0.0232030535989,rise
0.126255430359,0.685122227937,0.708268642343,0.023146414405,rise
0.12673916764,0.687291807042,0.710381582253,0.0230897752112,rise
0.127222904921,0.689461386146,0.712427392963,0.0229660068178,rise
0.127706642202,0.69163096525,0.714393995891,0.0227630306417,rise
0.128190379483,0.693757243205,0.716360598819,0.0226033556144,rise
0.128674116764,0.695816797953,0.718327201747,0.0225104037944,rise
0.129157854045,0.697876352701,0.720293804675,0.0224174519745,rise
0.129641591326,0.699935907449,0.722260407603,0.0223245001545,rise
0.130125328607,0.701995462197,0.724227010531,0.0222315483345,rise
0.130609065888,0.704055016945,0.726193613459,0.0221385965146,rise
0.131092803169,0.706114571692,0.728160216387,0.0220456446946,rise
0.13157654045,0.70817412644,0.730126819315,0.0219526928746,rise
0.132060277731,0.710220567448,0.732076791581,0.0218562241329,rise
0.132544015013,0.712174882584,0.733907679611,0.0217327970276,rise
0.133027752294,0.714129197719,0.735738567642,0.0216093699222,rise
0.133511489575,0.716083512855,0.737569455672,0.0214859428169,rise
0.133995226856,0.718037827991,0.739400343702,0.0213625157115,rise
0.134478964137,0.719992143126,0.741231231733,0.0212390886062,rise
0.134962701418,0.721946458262,0.743062119763,0.0211156615008,rise
0.135446438699,0.723900773398,0.744893007793,0.0209922343955,rise
0.13593017598,0.725855088533,0.746723895824,0.0208688072902,rise
0.136413913261,0.727723400396,0.748554783854,0.0208313834581,rise
0.136897650542,0.72957720416,0.750385671884,0.0208084677243,rise
0.137381387823,0.731431007924,0.751118550476,0.0196875425522,rise
0.137865125104,0.733284811688,0.751553105428,0.0182682937397,rise
0.138348862385,0.735138615452,0.751987660379,0.0168490449272,rise
0.138832599666,0.736992419216,0.752422215331,0.0154297961147,rise
0.139316336947,0.73884622298,0.752856770283,0.0140105473022,rise
0.139800074229,0.740700026745,0.753291325234,0.0125912984897,rise
0.14028381151,0.742497579223,0.753725880186,0.0112283009624,rise
0.140767548791,0.744255506524,0.754160435137,0.00990492861315,rise
0.141251286072,0.746013433825,0.754594990089,0.00858155626391,rise
0.141735023353,0.747771361126,0.755029545041,0.00725818391468,rise
0.142218760634,0.749529288427,0.755464099992,0.00593481156544,rise
0.142702497915,0.751287215728,0.755898654944,0.00461143921621,rise
0.143186235196,0.753045143028,0.756333209895,0.00328806686698,rise
0.143669972477,0.754803070329,0.756767764847,0.00196469451774,rise
0.144153709758,0.756531967054,0.757202319799,0.000670352744692,rise
0.144637447039,0.758198532738,0.75763687475,-0.000561657987931,rise
0.14512118432,0.759865098422,0.758071429702,-0.00179366872055,rise
0.145604921601,0.761531664107,0.758505984653,-0.00302567945318,rise
0.146088658882,0.763198229791,0.758940539605,-0.0042576901858,rise
0.146572396163,0.764864795475,0.759375094557,-0.00548970091842,rise
0.147056133445,0.766531361159,0.759809649508,-0.00672171165105,rise
0.147539870726,0.768197926844,0.76024420446,-0.00795372238367,rise
0.148023608007,0.769860247335,0.760678759411,-0.00918148792338,rise
0.148507345288,0.771439827357,0.761113314363,-0.0103265129944,rise
0.148991082569,0.77301940738,0.761547869315,-0.0114715380654,rise
0.14947481985,0.774598987403,0.761982424266,-0.0126165631364,rise
0.149958557131,0.776178567425,0.762416979218,-0.0137615882074,rise
0.150442294412,0.777758147448,0.76285153417,-0.0149066132784,rise
0.150926031693,0.77933772747,0.763286089121,-0.0160516383494,rise
0.151409768974,0.780917307493,0.763720644073,-0.0171966634204,rise
0.151893506255,0.782496887516,0.764155199024,-0.0183416884914,rise
0.152377243536,0.784011925984,0.764589753976,-0.0194221720082,rise
0.152860980817,0.785508744732,0.765024308928,-0.0204844358044,rise
0.153344718098,0.78700556348,0.765458863879,-0.0215466996006,rise
0.153828455379,0.788502382228,0.765893418831,-0.0226089633969,rise
0.154312192661,0.789999200975,0.766327973782,-0.0236712271931,rise
0.154795929942,0.791496019723,0.766762528734,-0.0247334909894,rise
0.155279667223,0.792992838471,0.767197083686,-0.0257957547856,rise
0.155763404504,0.794489657219,0.767631638637,-0.0268580185818,rise
0.156247141785,0.795946269929,0.768066193589,-0.0278800763408,rise
0.156730879066,0.797364392316,0.76850074854,-0.0288636437757,rise
0.157214616347,0.798782514703,0.769415187387,-0.0293673273157,rise
0.157698353628,0.800200637089,0.770936446301,-0.0292641907885,rise
0.158182090909,0.801618759476,0.772457705215,-0.0291610542613,rise
0.15866582819,0.803036881862,0.773978964128,-0.0290579177341,rise
0.159149565471,0.804455004249,0.775500223042,-0.028954781207,rise
0.159633302752,0.805873126636,0.777021481956,-0.0288516446798,rise
0.160117040033,0.807273152367,0.77854274087,-0.0287304114977,rise
0.160600777314,0.808616479606,0.780063999783,-0.0285524798224,rise
0.161084514595,0.809959806844,0.781585258697,-0.0283745481471,rise
0.161568251877,0.811303134083,0.783106517611,-0.0281966164718,rise
