time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.0001476340246967E-02,  1.6856343364327958E-01,  1.4375639255084587E-04,  1.5484703347268938E-02,  3.2029457342901010E-10
  2.0002552680493932E-02,  1.6856343364327958E-01,  1.4376473150456886E-04,  1.5495610289675624E-02,  3.2029403979122545E-10
  2.0004705360987866E-02,  1.6856351387704702E-01,  1.4376565369784210E-04,  1.5496112068788592E-02,  3.2029287295082363E-10
  2.0009010721975730E-02,  1.6856359076966676E-01,  1.4376299428658676E-04,  1.5496560370201987E-02,  3.2029156441385427E-10
  2.0017621443951462E-02,  1.6856367885072118E-01,  1.4376028119524921E-04,  1.5496900537030553E-02,  3.2028988090310413E-10
  2.0034842887902925E-02,  1.6856825603236719E-01,  1.4375484560216802E-04,  1.5497634010598491E-02,  3.2028738475665310E-10
  2.0069285775805853E-02,  1.6857382562552434E-01,  1.4359858097630349E-04,  1.5519104180254858E-02,  3.2017949029012148E-10
  2.0103728663708780E-02,  1.6857287414307578E-01,  1.4340501736143603E-04,  1.5545408364185109E-02,  3.1980665115845515E-10
  2.0172614439514635E-02,  1.6857247350735091E-01,  1.4343736898831438E-04,  1.5540500359674969E-02,  3.1977836682505187E-10
