time_after_pulse_ms,reference_normalized,simulation_normalized,residual,region
0.0353128215179,0.0587617418928,-3.20810590584e-05,-0.0587938229518,rise
0.035796558799,0.0615295250288,5.08280665589e-05,-0.0614786969622,rise
0.0362802960801,0.0644053262307,9.45913463191e-05,-0.0643107348844,rise
0.0367640333611,0.0673595278336,0.00010994224909,-0.0672495855845,rise
0.0372477706422,0.0703137294365,0.00081319275862,-0.0695005366779,rise
0.0377315079233,0.0732679310394,0.00867615807126,-0.0645917729681,rise
0.0382152452043,0.0763160634411,0.0152957727262,-0.0610202907149,rise
0.0386989824854,0.0794813630306,0.0173345755639,-0.0621467874667,rise
0.0391827197665,0.0826466626201,0.0214515444491,-0.061195118171,rise
0.0396664570475,0.0858119622096,0.0290224168735,-0.0567895453361,rise
0.0401501943286,0.0890557795962,0.036544371722,-0.0525114078742,rise
0.0406339316097,0.0924739648042,0.0439566372117,-0.0485173275925,rise
0.0411176688907,0.0958921500122,0.0512670402779,-0.0446251097344,rise
0.0416014061718,0.0993103352202,0.0582569596606,-0.0410533755596,rise
0.0420851434529,0.102728520428,0.0651991981638,-0.0375293222645,rise
0.0425688807339,0.106146705636,0.0719150021134,-0.0342317035228,rise
0.043052618015,0.109564890844,0.0786116956684,-0.0309531951759,rise
0.0435363552961,0.112983076052,0.0851484069045,-0.0278346691478,rise
0.0440200925771,0.116412703658,0.0916798654792,-0.0247328381791,rise
0.0445038298582,0.12010636943,0.0980834931553,-0.0220228762743,rise
0.0449875671393,0.123800035201,0.104487120831,-0.0193129143695,rise
0.0454713044204,0.127493700972,0.110782210595,-0.0167114903769,rise
0.0459550417014,0.131187366744,0.117074200293,-0.0141131664502,rise
0.0464387789825,0.134881032515,0.123274516325,-0.0116065161899,rise
0.0469225162636,0.138574698286,0.1294652084,-0.00910948988574,rise
0.0474062535446,0.142268364058,0.131591824287,-0.0106765397705,rise
0.0478899908257,0.145962029829,0.132931367762,-0.0130306620665,rise
0.0483737281068,0.149804635484,0.134270911238,-0.0155337242461,rise
0.0488574653878,0.153691082513,0.135610454713,-0.0180806277995,rise
0.0493412026689,0.157577529541,0.136949998188,-0.0206275313529,rise
0.04982493995,0.16146397657,0.138289541664,-0.0231744349063,rise
0.050308677231,0.165350423599,0.139629085139,-0.0257213384597,rise
0.0507924145121,0.169236870627,0.140968628614,-0.0282682420131,rise
0.0512761517932,0.173123317656,0.14230817209,-0.0308151455665,rise
0.0517598890742,0.177009764685,0.143647715565,-0.0333620491199,rise
0.0522436263553,0.180955713406,0.147217507388,-0.0337382060181,rise
0.0527273636364,0.184960305233,0.153003617561,-0.0319566876718,rise
0.0532111009174,0.18896489706,0.158789727735,-0.0301751693255,rise
0.0536948381985,0.192969488888,0.164575837909,-0.0283936509793,rise
0.0541785754796,0.196974080715,0.170361948082,-0.026612132633,rise
0.0546623127606,0.200978672543,0.176148058256,-0.0248306142867,rise
0.0551460500417,0.20498326437,0.18193416843,-0.0230490959405,rise
0.0556297873228,0.208987856198,0.187720278603,-0.0212675775942,rise
0.0561135246038,0.213006582695,0.193506388777,-0.0195001939177,rise
0.0565972618849,0.217071403463,0.199292498951,-0.0177789045126,rise
0.057080999166,0.221136224232,0.20503526135,-0.0161009628815,rise
0.057564736447,0.225201045001,0.210559257113,-0.0146417878876,rise
0.0580484737281,0.229267122493,0.216083252876,-0.0131838696176,rise
0.0585322110092,0.233344484574,0.221607248638,-0.0117372359362,rise
0.0590159482902,0.237421846655,0.227131244401,-0.0102906022548,rise
0.0594996855713,0.241499208736,0.232655240163,-0.00884396857336,rise
0.0599834228524,0.245576570818,0.238179235926,-0.00739733489196,rise
0.0604671601334,0.249652772888,0.243703231688,-0.0059495412002,rise
0.0609508974145,0.253728933796,0.249227227451,-0.00450170634555,rise
0.0614346346956,0.257805094704,0.254751223213,-0.0030538714909,rise
0.0619183719766,0.261881255612,0.260275218976,-0.00160603663625,rise
0.0624021092577,0.265946999789,0.265456236594,-0.000490763194643,rise
0.0628858465388,0.270010629374,0.270566601129,0.00055597175528,rise
0.0633695838198,0.274074258959,0.275676965664,0.0016027067052,rise
0.0638533211009,0.278137888543,0.280787330198,0.00264944165513,rise
0.064337058382,0.282172000936,0.285897694733,0.00372569379744,rise
0.0648207956631,0.286193268226,0.291008059268,0.00481479104171,rise
0.0653045329441,0.290214535516,0.296118423802,0.00590388828598,rise
0.0657882702252,0.294235802807,0.301228788337,0.00699298553026,rise
0.0662720075063,0.298257070097,0.306339152872,0.00808208277453,rise
0.0667557447873,0.302278337388,0.311449517407,0.0091711800188,rise
0.0672394820684,0.306299604678,0.316372983301,0.0100733786228,rise
0.0677232193495,0.310320871969,0.321104242435,0.0107833704664,rise
0.0682069566305,0.314321420301,0.325835501569,0.0115140812674,rise
0.0686906939116,0.318294259416,0.330566760703,0.0122725012871,rise
0.0691744311927,0.32226709853,0.335298019837,0.0130309213067,rise
0.0696581684737,0.326239937645,0.340029278971,0.0137893413263,rise
0.0701419057548,0.330200200962,0.344760538105,0.0145603371428,rise
0.0706256430359,0.334130170908,0.349491797239,0.0153616263312,rise
0.0711093803169,0.338060140853,0.354223056373,0.0161629155196,rise
0.071593117598,0.341990110799,0.358954315507,0.016964204708,rise
0.0720768548791,0.345907579265,0.363631110725,0.01772353146,rise
0.0725605921601,0.349758862833,0.368015045768,0.0182561829347,rise
0.0730443294412,0.353610146401,0.372398980811,0.0187888344094,rise
0.0735280667223,0.35746142997,0.376782915854,0.0193214858841,rise
0.0740118040033,0.361312713538,0.381166850897,0.0198541373588,rise
0.0744955412844,0.365163997106,0.38555078594,0.0203867888336,rise
0.0749792785655,0.369015280675,0.389934720983,0.0209194403083,rise
0.0754630158465,0.372866564243,0.394318656026,0.021452091783,rise
0.0759467531276,0.376717847811,0.398702591069,0.0219847432577,rise
0.0764304904087,0.380467557712,0.403086526112,0.0226189683995,rise
0.0769142276897,0.384204704082,0.407470461155,0.0232657570735,rise
0.0773979649708,0.387941850451,0.411591630651,0.0236497802007,rise
0.0778817022519,0.39167899682,0.415655362401,0.023976365581,rise
0.0783654395329,0.395416143189,0.41971909415,0.0243029509613,rise
0.078849176814,0.399153289558,0.4237828259,0.0246295363416,rise
0.0793329140951,0.402890435927,0.427846557649,0.0249561217219,rise
0.0798166513761,0.406627582296,0.431910289398,0.0252827071023,rise
0.0803003886572,0.410287015768,0.435974021148,0.0256870053795,rise
0.0807841259383,0.413899015516,0.440037752897,0.026138737381,rise
0.0812678632193,0.417511015264,0.444101484646,0.0265904693824,rise
0.0817516005004,0.421123015012,0.448165216396,0.0270422013839,rise
0.0822353377815,0.42473501476,0.45208580525,0.0273507904906,rise
0.0827190750626,0.428347014508,0.45585405091,0.0275070364023,rise
0.0832028123436,0.431959014256,0.45962229657,0.027663282314,rise
0.0836865496247,0.435571014004,0.463390542229,0.0278195282258,rise
0.0841702869058,0.439136277601,0.467158787889,0.0280225102876,rise
0.0846540241868,0.442615513071,0.470927033549,0.0283115204776,rise
0.0851377614679,0.446094748541,0.474695279208,0.0286005306677,rise
0.085621498749,0.44957398401,0.478463524868,0.0288895408578,rise
0.08610523603,0.45305321948,0.482231770528,0.0291785510479,rise
0.0865889733111,0.456532454949,0.486000016187,0.029467561238,rise
0.0870727105922,0.460011690419,0.489727876058,0.029716185639,rise
0.0875564478732,0.463490925888,0.493223691785,0.0297327658966,rise
0.0880401851543,0.466958751331,0.496719507512,0.029760756181,rise
0.0885239224354,0.470300636194,0.500215323239,0.0299146870454,rise
0.0890076597164,0.473642521057,0.503711138966,0.0300686179098,rise
0.0894913969975,0.476984405919,0.507206954694,0.0302225487742,rise
0.0899751342786,0.480326290782,0.510702770421,0.0303764796386,rise
0.0904588715596,0.483668175645,0.514198586148,0.0305304105031,rise
0.0909426088407,0.487010060508,0.517694401875,0.0306843413675,rise
0.0914263461218,0.49035194537,0.521190217602,0.0308382722319,rise
0.0919100834028,0.493693830233,0.524686033329,0.0309922030963,rise
0.0923938206839,0.496922187638,0.527977334696,0.0310551470582,rise
0.092877557965,0.500124624609,0.531221302125,0.0310966775157,rise
0.093361295246,0.503327061581,0.534465269554,0.0311382079732,rise
0.0938450325271,0.506529498553,0.537709236983,0.0311797384307,rise
0.0943287698082,0.509731935524,0.540953204412,0.0312212688882,rise
0.0948125070892,0.512934372496,0.544197171842,0.0312627993456,rise
0.0952962443703,0.516136809468,0.547441139271,0.0313043298031,rise
0.0957799816514,0.519339246439,0.5506851067,0.0313458602606,rise
0.0962637189324,0.522465586399,0.553929074129,0.0314634877301,rise
0.0967474562135,0.525528439302,0.557173041558,0.0316446022565,rise
0.0972311934946,0.528591292204,0.560306612632,0.0317153204274,rise
0.0977149307756,0.531654145107,0.563318589,0.0316644438936,rise
0.0981986680567,0.534716998009,0.566330565369,0.0316135673598,rise
0.0986824053378,0.537779850912,0.569342541738,0.031562690826,rise
0.0991661426188,0.540842703815,0.572354518107,0.0315118142922,rise
0.0996498798999,0.543905556717,0.575366494476,0.0314609377584,rise
0.100133617181,0.54693023214,0.578378470845,0.0314482387042,rise
0.100617354462,0.549854870256,0.581390447213,0.0315355769573,rise
0.101101091743,0.552779508372,0.584402423582,0.0316229152103,rise
0.101584829024,0.555704146488,0.587414399951,0.0317102534634,rise
0.102068566305,0.558628784604,0.590396353485,0.0317675688814,rise
0.102552303586,0.561553422719,0.593193383002,0.0316399602827,rise
0.103036040867,0.564478060835,0.595990412519,0.031512351684,rise
0.103519778148,0.567402698951,0.598787442036,0.0313847430853,rise
0.10400351543,0.570326350798,0.601584471553,0.0312581207555,rise
0.104487252711,0.573115274334,0.60438150107,0.0312662267358,rise
0.104970989992,0.575904197871,0.607178530587,0.0312743327162,rise
0.105454727273,0.578693121408,0.609975560104,0.0312824386965,rise
0.105938464554,0.581482044945,0.612772589622,0.0312905446769,rise
0.106422201835,0.584270968481,0.615569619139,0.0312986506572,rise
0.106905939116,0.587059892018,0.618366648656,0.0313067566376,rise
0.107389676397,0.589848815555,0.62100395933,0.0311551437753,rise
0.107873413678,0.592637739092,0.623602206623,0.0309644675315,rise
0.108357150959,0.5953289213,0.626200453916,0.0308715326158,rise
0.10884088824,0.597985460692,0.628798701209,0.0308132405169,rise
0.109324625521,0.600642000084,0.631396948502,0.0307549484179,rise
0.109808362802,0.603298539476,0.633995195795,0.030696656319,rise
0.110292100083,0.605955078868,0.636593443088,0.03063836422,rise
0.110775837364,0.60861161826,0.639191690381,0.0305800721211,rise
0.111259574646,0.611268157652,0.641789937674,0.0305217800221,rise
0.111743311927,0.613924697043,0.644388184967,0.0304634879232,rise
0.112227049208,0.616520941031,0.646900512289,0.0303795712582,rise
0.112710786489,0.619049018688,0.649314893894,0.0302658752063,rise
0.11319452377,0.621577096345,0.651729275499,0.0301521791544,rise
