time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0069285775805853E-02,7,3,  1.6885198979004856E-01,  1.3732952625793249E-04,  1.3388561002133486E-04,  1.6936666961533182E-02,  3.0359579440611539E-10, -1.2193213599592723E-11,  2.0000000000000000E-02,  4.2250000000000004E-01,  3.1554514373371624E-10
  2.0103728663708780E-02,8,1,  1.6885216065699957E-01,  1.3388561002133486E-04,  1.3386678470326437E-04,  1.6930460139498373E-02,  3.0339919651739344E-10, -1.2145947216322798E-11,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.1530222478938981E-10
  2.0103728663708780E-02,8,2,  1.6885216176065052E-01,  1.3388561002133486E-04,  1.3386674758554876E-04,  1.6930466014253104E-02,  3.0339913354568892E-10, -1.1903091243700889E-11,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.0756521548098421E-10
  2.0103728663708780E-02,8,3,  1.6894306665888864E-01,  1.3388561002133486E-04,  1.3082538888600358E-04,  1.7423023521925429E-02,  2.9819996744189958E-10, -9.3652480390846321E-12,  8.4500000000000008E-01,  8.4500000000000008E-01,  2.9965158088795771E-10
  2.0172614439514635E-02,9,1,  1.6894325673430483E-01,  1.3082538888600358E-04,  1.3080725924914522E-04,  1.7417648983475122E-02,  2.9802536347888872E-10, -1.6262174090689942E-12,  1.0000000000000001E-01,  2.5000000000000000E-01,  2.9948895914705084E-10
  2.0172614439514635E-02,9,2,  1.6894325756588088E-01,  1.3082538888600358E-04,  1.3080723152106933E-04,  1.7417653540168269E-02,  2.9802531509754860E-10, -1.4636440495022335E-12,  3.2500000000000001E-01,  3.2500000000000001E-01,  2.9901327483096259E-10
  2.0172614439514635E-02,9,3,  1.6903870893325709E-01,  1.3082538888600358E-04,  1.2764269969488056E-04,  1.7950589938709446E-02,  2.9246283686798176E-10, -6.5504379629808243E-12,  2.0000000000000000E-02,  1.6250000000000001E-01,  2.9888226607170297E-10
  2.0310385991126344E-02,10,1,  1.6903885004082375E-01,  1.2764269969488056E-04,  1.2763182576541388E-04,  1.7948006593045171E-02,  2.9237092655446043E-10, -6.5113395172425408E-12,  1.0000000000000001E-01,  2.5000000000000000E-01,  2.9823113211997869E-10
  2.0310385991126344E-02,10,2,  1.6903884921900811E-01,  1.2764269969488056E-04,  1.2763185287929837E-04,  1.7948001932727276E-02,  2.9237097485995702E-10, -5.8601572600216663E-12,  3.2500000000000001E-01,  3.2500000000000001E-01,  2.9632658101047165E-10
  2.0310385991126344E-02,10,3,  1.6906023930079483E-01,  1.2764269969488056E-04,  1.2692707656265196E-04,  1.8069811052795551E-02,  2.9111337952819479E-10, -5.2132014822768578E-12,  4.2250000000000004E-01,  4.2250000000000004E-01,  2.9412400338420966E-10
