time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
4.750000000000000000e+00,-1.389821655660496925e-06,-9.821382194068351001e-01,-9.821368295851794494e-01
4.800000000000000711e+00,-1.388562269889634853e-06,-9.843614979031423129e-01,-9.843601093408723690e-01
4.850000000000000533e+00,-1.383801304174293819e-06,-9.865847763994495256e-01,-9.865833925981453145e-01
4.900000000000000355e+00,-1.379040338458952998e-06,-9.888080548957567384e-01,-9.888066758554182600e-01
4.950000000000000178e+00,-1.374279372743611965e-06,-9.910313333920639511e-01,-9.910299591126912055e-01
5.000000000000000000e+00,-1.369518407028270931e-06,-9.932546118883711639e-01,-9.932532423699641511e-01
5.050000000000000711e+00,-1.364757441312929686e-06,-9.946165058468764419e-01,-9.946151410894351619e-01
5.100000000000000533e+00,-1.359996475597588653e-06,-9.959608205287707738e-01,-9.959594605322952265e-01
5.150000000000000355e+00,-1.355235509882247831e-06,-9.973051352106652168e-01,-9.973037799751552912e-01
5.200000000000000178e+00,-1.350474544166906798e-06,-9.986494498925596597e-01,-9.986480994180154669e-01
5.250000000000000000e+00,-1.345713578451565765e-06,-9.999937645744539916e-01,-9.999924188608755315e-01
5.300000000000000711e+00,-1.339439927256048460e-06,-1.001338079256348434e+00,-1.001336739816421240e+00
5.350000000000000533e+00,-1.328146769575891107e-06,-1.002682393938242766e+00,-1.002681065791473092e+00
5.400000000000000355e+00,-1.316853611895733542e-06,-1.004026708620137320e+00,-1.004025391766525388e+00
5.450000000000000178e+00,-1.305560454215575978e-06,-1.005371023302031652e+00,-1.005369717741577462e+00
5.500000000000000000e+00,-1.294267296535418413e-06,-1.006715337983925984e+00,-1.006714043716629536e+00
5.550000000000000711e+00,-1.279542621434563385e-06,-1.008059652665820538e+00,-1.008058373123199125e+00
5.600000000000000533e+00,-1.224192806216634202e-06,-1.009403967347714870e+00,-1.009402743154908633e+00
5.650000000000000355e+00,-1.168842990998705019e-06,-1.010748282029609202e+00,-1.010747113186618140e+00
5.700000000000000178e+00,-1.113493175780775836e-06,-1.012092596711503756e+00,-1.012091483218327870e+00
5.750000000000000000e+00,-1.058143360562846654e-06,-1.013436911393398088e+00,-1.013435853250037599e+00
5.800000000000000711e+00,-1.002793545344916624e-06,-1.014781226075292420e+00,-1.014780223281747107e+00
5.850000000000000533e+00,-9.474437301269874410e-07,-1.016125540757186974e+00,-1.016124593313456836e+00
5.900000000000000355e+00,-8.920939149090582582e-07,-1.017469855439081305e+00,-1.017468963345166344e+00
5.950000000000000178e+00,-8.367440996911290754e-07,-1.018814170120975637e+00,-1.018813333376875851e+00
6.000000000000000000e+00,-7.813942844731998927e-07,-1.020158484802870191e+00,-1.020157703408585803e+00
6.050000000000000711e+00,-7.260444692552696511e-07,-1.021109584031896222e+00,-1.021108857987427010e+00
6.100000000000000533e+00,-2.147687184738843003e-07,-1.022052658455603114e+00,-1.022052443686884748e+00
6.150000000000000355e+00,4.322943966608130451e-07,-1.022995732879310005e+00,-1.022996165173706729e+00
6.200000000000000178e+00,1.079357511795510390e-06,-1.023938807303017118e+00,-1.023939886660528931e+00
6.250000000000000000e+00,1.726420626930207524e-06,-1.024881881726724009e+00,-1.024883608147350911e+00
6.300000000000000711e+00,2.373483742064916516e-06,-1.025824956150431122e+00,-1.025827329634173113e+00
6.350000000000000533e+00,3.020546857199613650e-06,-1.026768030574138013e+00,-1.026771051120995315e+00
6.400000000000000355e+00,3.667609972334310783e-06,-1.027711104997844904e+00,-1.027714772607817295e+00
6.450000000000000178e+00,4.314673087469007917e-06,-1.028654179421552017e+00,-1.028658494094639497e+00
6.500000000000000000e+00,4.961736202603705898e-06,-1.029597253845258908e+00,-1.029602215581461477e+00
6.550000000000000711e+00,5.608799317738414043e-06,-1.030540328268965800e+00,-1.030545937068283457e+00
6.600000000000000533e+00,6.255862432873112023e-06,-1.031483402692672913e+00,-1.031489658555105882e+00
6.650000000000000355e+00,6.902925548007809157e-06,-1.032426477116379804e+00,-1.032433380041927862e+00
6.700000000000000178e+00,7.549988663142505443e-06,-1.033369551540086695e+00,-1.033377101528749842e+00
6.750000000000000000e+00,8.197051778277203424e-06,-1.034312625963793808e+00,-1.034320823015572044e+00
6.800000000000000711e+00,8.844114893411911569e-06,-1.035255700387500699e+00,-1.035264544502394024e+00
6.850000000000000533e+00,9.491178008546609550e-06,-1.036198774811207590e+00,-1.036208265989216226e+00
6.900000000000000355e+00,1.013824112368130753e-05,-1.037141849234914703e+00,-1.037151987476038428e+00
6.950000000000000178e+00,1.078530423881600382e-05,-1.038084923658621594e+00,-1.038095708962860408e+00
