time_from_pulse_us,comsol_current_drop_uA,mpi_current_drop_uA,mpi_minus_comsol_uA
96220.0,0.0012911192728309534,0.0009705892739760845,-0.0003205299988548689
96240.0,0.0012871619763711842,0.0009396927610269058,-0.0003474692153442784
96260.0,0.001283210890408919,0.0009087001163764709,-0.00037451077403244815
96280.0,0.00127926601669791,0.0008776129526293342,-0.00040165306406857583
96300.0,0.0012753273569919093,0.0008464328823900497,-0.0004288944746018595
96320.0,0.0012713949130446695,0.0008151615182631721,-0.00045623339478149743
96340.0,0.001267468686609943,0.0007838004728532555,-0.0004836682137566875
96360.0,0.0012635486794414824,0.0007523513587648538,-0.0005111973206766286
96380.0,0.0012596348932930397,0.0007208157886025223,-0.0005388191046905174
96400.0,0.0012557273299183675,0.0006891953749708145,-0.000566531954947553
96420.0,0.001251825991071218,0.0006574917304742851,-0.0005943342605969329
96440.0,0.0012479308785053435,0.0006257064677174882,-0.0006222244107878553
96460.0,0.0012440419939744967,0.0005938411993049782,-0.0006502007946695184
96480.0,0.0012401593392324295,0.0005618975378413091,-0.0006782618013911203
96500.0,0.0012362829160328943,0.0005298770959310359,-0.0007064058201018584
96520.0,0.0012324127261296443,0.0004977814861787125,-0.0007346312399509318
96540.0,0.001228548771276431,0.00046561232118889326,-0.0007629364500875379
96560.0,0.0012246910532270068,0.00043337121356613255,-0.0007913198396608742
96580.0,0.0012208395737351248,0.00040105977591498455,-0.0008197797978201402
96600.0,0.0012169943345545365,0.00036867962084000333,-0.0008483147137145332
96620.0,0.0012131553374389945,0.0003362323609457438,-0.0008769229764932508
96640.0,0.0012093225841422514,0.00030371960883676,-0.0009056029753054914
96660.0,0.0012054960764180597,0.0002711429771176064,-0.0009343530993004533
96680.0,0.0012016758160201715,0.00023850407839283688,-0.0009631717376273346
96700.0,0.001197861804702339,0.0002058045252670062,-0.0009920572794353327
96720.0,0.0011940540442183147,0.0001730459303446683,-0.0010210081138736465
96740.0,0.0011902525363218514,0.0001402299062303779,-0.0010500226300914736
96760.0,0.0011864572827667008,0.00010735806552868903,-0.001079099217238012
96780.0,0.0011826682853066156,7.443202084415611e-05,-0.0011082362644624594
96800.0,0.0011788855456953482,4.145338478133323e-05,-0.001137432160914015
96820.0,0.0011751090656866507,8.423769944775414e-06,-0.0011666852957418752
96840.0,0.0011713388470342761,-2.4655211060964143e-05,-0.0011959940580952403
96860.0,0.0011675748914919762,-5.7781945631329935e-05,-0.0012253568371233061
96880.0,0.0011638172008135031,-9.095482116176868e-05,-0.0012547720219752718
96900.0,0.0011600657767526102,-0.00012417222504772574,-0.001284238001800336
96920.0,0.0011563206210630488,-0.00015743254468464607,-0.0013137531657476948
96940.0,0.001152581735498572,-0.00019073416746797657,-0.0013433159029665486
96960.0,0.0011488491218129317,-0.0002240754807931617,-0.0013729246026060933
96980.0,0.0011451227817598803,-0.0002574548720556482,-0.0014025776538155285
97000.0,0.0011414027170931706,-0.00029087072865088115,-0.0014322734457440517
97020.0,0.0011376889295665546,-0.00032432143797430653,-0.0014620103675408612
97040.0,0.0011339814209337846,-0.00035780538742137015,-0.0014917868083551547
97060.0,0.0011302801929486132,-0.00039132096438751685,-0.00152160115733613
97080.0,0.0011265852473647925,-0.00042486655626819327,-0.0015514518036329858
97100.0,0.0011228965859360754,-0.0004584405504588445,-0.00158133713639492
97120.0,0.0011192142104162139,-0.0004920413343549168,-0.0016112555447711308
97140.0,0.00111553812255896,-0.0005256672953518556,-0.0016412054179108155
97160.0,0.001111868324118067,-0.0005593168208451061,-0.0016711851449631731
97180.0,0.0011082048168472862,-0.0005929882982301145,-0.0017011931150774007
97200.0,0.0011045476025003708,-0.0006266801149023263,-0.001731227717402697
97220.0,0.0011008966828310726,-0.0006603906582571875,-0.0017612873410882601
97240.0,0.0010972520595931444,-0.0006941183156901432,-0.0017913703752832875
97260.0,0.0010936137345403385,-0.00072786147459664,-0.0018214752091369785
97280.0,0.001089981709426407,-0.0007616185223721227,-0.0018516002317985297
97300.0,0.0010863559860051024,-0.0007953878464120371,-0.0018817438324171395
97320.0,0.0010827365660301775,-0.0008291678341118295,-0.001911904400142007
97340.0,0.0010791234512553837,-0.0008629568728669445,-0.0019420803241223283
97360.0,0.0010755166434344742,-0.0008967533500728291,-0.0019722699935073034
97380.0,0.001071916144321201,-0.0009305556531249285,-0.0020024717974461296
97400.0,0.0010683219556693166,-0.0009643621694186875,-0.002032684125088004
97420.0,0.0010647340792325733,-0.0009981712863495532,-0.0020629053655821265
97440.0,0.0010611525167647236,-0.00103198139131297,-0.0020931339080776934
97460.0,0.0010575772700195196,-0.001065790871704385,-0.002123368141723905
97480.0,0.001054008340750714,-0.0010995981149192421,-0.0021536064556699564
97500.0,0.0010504457307120587,-0.0011334015083529886,-0.0021838472390650473
97520.0,0.0010468894416573067,-0.0011671994394010696,-0.0022140888810583763
97540.0,0.0010433394753402098,-0.0012009902954589304,-0.0022443297707991404
97560.0,0.0010397958335145207,-0.0012347724639220174,-0.0022745682974365383
97580.0,0.0010362585179339919,-0.0012685443321857753,-0.002304802850119767
97600.0,0.0010327275303523755,-0.001302304287645651,-0.0023350318179980265
97620.0,0.0010292028725234234,-0.0013360507176970898,-0.0023652535902205134
97640.0,0.001025684546200889,-0.0013697820097355359,-0.002395466555936425
97660.0,0.0010221725531385241,-0.0014034965511564375,-0.0024256691042949616
97680.0,0.001018666895090081,-0.0014371927293552384,-0.0024558596244453196
97700.0,0.001015167573809312,-0.0014708689317273855,-0.002486036505536697
97720.0,0.00101167459104997,-0.0015045235456683228,-0.002516198136718293
97740.0,0.0010081879485658064,-0.0015381549585734978,-0.0025463429071393043
97760.0,0.0010047076481105748,-0.0015717615578383554,-0.0025764692059489303
97780.0,0.0010012336914380267,-0.0016053417308583419,-0.0026065754222963687
97800.0,0.0009977660803019148,-0.001638893865028902,-0.0026366599453308166
97820.0,0.0009943048164559912,-0.0016724163477454814,-0.0026667211642014727
97840.0,0.0009908499016540086,-0.001705907566403527,-0.0026967574680575356
97860.0,0.0009874013376497191,-0.0017393659083984833,-0.0027267672460482024
97880.0,0.0009839591261968754,-0.0017727897611257964,-0.0027567488873226718
97900.0,0.0009805232690492294,-0.001806177511980912,-0.002786700781030141
97920.0,0.000977093767960534,-0.0018395275483592756,-0.00281662131631981
97940.0,0.000973670624684541,-0.0018728382576563337,-0.0028465088823408746
97960.0,0.0009702538409750033,-0.00190610802726753,-0.0028763618682425334
97980.0,0.0009668434185856727,-0.001939335244588313,-0.002906178663173986
98000.0,0.0009634393592703023,-0.0019725182970141263,-0.0029359576562844286
98020.0,0.0009600416647826437,-0.002005655571940416,-0.0029656972367230593
98040.0,0.0009566503368764499,-0.0020387454567626284,-0.002995395793639078
98060.0,0.0009532653773054727,-0.0020717863388762083,-0.0030250517161816808
98080.0,0.0009498867878234649,-0.0021047766056766022,-0.003054663393500067
98100.0,0.0009465145701841787,-0.002137714644559255,-0.003084229214743434
98120.0,0.0009431487261413666,-0.0021705988429196136,-0.0031137475690609802
98140.0,0.0009397892574487808,-0.0022034275881531225,-0.0031432168456019035
98160.0,0.0009364361658601736,-0.0022361992676552273,-0.0031726354335154007
98180.0,0.0009330894531292978,-0.0022689122688213745,-0.0032020017219506723
98200.0,0.0009297491210099052,-0.0023015649790470096,-0.003231314100056915
98220.0,0.0009264151712557485,-0.002334155785727578,-0.0032605709569833267
98240.0,0.00092308760562058,-0.002366683076258526,-0.003289770681879106
98260.0,0.0009197664258581522,-0.002399145238035298,-0.0033189116638934505
98280.0,0.000916451633722217,-0.002431540658453341,-0.003347992292175558
98300.0,0.0009131432309665275,-0.0024638677249081004,-0.003377010955874628
98320.0,0.0009098412193448355,-0.0024961248247950215,-0.003405966044139857
98340.0,0.0009065456006108934,-0.0025283103455095504,-0.003434855946120444
98360.0,0.0009032563765184539,-0.0025604226744471315,-0.0034636790509655854
98380.0,0.0008999735488212691,-0.0025924601990032128,-0.0034924337478244817
98400.0,0.0008966971192730913,-0.0026244213065732386,-0.0035211184258463297
98420.0,0.0008934270896276733,-0.0026563043845526536,-0.003549731474180327
98440.0,0.0008901634616387668,-0.0026881078203369055,-0.0035782712819756725
98460.0,0.0008869062370601249,-0.002719830001321439,-0.0036067362383815638
98480.0,0.0008836554176454995,-0.0027514693149017,-0.0036351247325471995
98500.0,0.0008804110051486431,-0.0027830241484731342,-0.0036634351536217772
98520.0,0.0008771730013233079,-0.0028144928894311863,-0.0036916658907544943
98540.0,0.0008739414079232465,-0.0028458739251713033,-0.00371981533309455
98560.0,0.0008707162267022112,-0.00287716564308893,-0.003747881869791141
98580.0,0.0008674974594139544,-0.002908366430579514,-0.003775863889993468
98600.0,0.0008642851078122281,-0.0029394746750384974,-0.0038037597828507255
98620.0,0.0008610791736507853,-0.0029704887638613282,-0.0038315679375121136
98640.0,0.000857879658683378,-0.003001407084443454,-0.003859286743126832
98660.0,0.0008546865646637586,-0.0030322280241803163,-0.003886914588844075
98680.0,0.0008514998933456795,-0.0030629499704673633,-0.003914449863813042
98700.0,0.0008483196464828931,-0.0030935713107000415,-0.0039418909571829345
98720.0,0.0008451458258291515,-0.003124090432273794,-0.003969236258102945
98740.0,0.0008419784331382074,-0.0031545057225840665,-0.003996484155722274
98760.0,0.0008388174701638131,-0.0031848155690263075,-0.00402363303919012
98780.0,0.0008356629386597211,-0.0032150183589959615,-0.004050681297655683
98800.0,0.0008325148403796833,-0.0032451124798884732,-0.004077627320268156
98820.0,0.0008293731770774524,-0.0032750963190992886,-0.004104469496176741
98840.0,0.0008262379505067807,-0.003304968264023856,-0.004131206214530636
98860.0,0.0008231091624214208,-0.0033347267020576153,-0.004157835864479036
98880.0,0.0008199868145751247,-0.0033643700205960177,-0.0041843568351711425
98900.0,0.000816870908721645,-0.0033938966070345064,-0.004210767515756151
98920.0,0.0008137614466147339,-0.003423304848768528,-0.0042370662953832615
98940.0,0.0008106584300081438,-0.003452593133193527,-0.00426325156320167
98960.0,0.0008075618606556273,-0.0034817598477049506,-0.004289321708360578
98980.0,0.0008044717403109364,-0.003510803379698243,-0.00431527512000918
99000.0,0.0008013880707278239,-0.003539722116568851,-0.004341110187296675
99020.0,0.0007983108536600418,-0.0035685144457122194,-0.004366825299372261
99040.0,0.0007952400908613427,-0.003597178754523796,-0.004392418845385138
99060.0,0.0007921757840854787,-0.0036257134303990233,-0.004417889214484502
99080.0,0.0007891179350862025,-0.003654116860733348,-0.004443234795819551
99100.0,0.0007860665456172662,-0.0036823874329222177,-0.004468453978539484
99120.0,0.0007830216174324224,-0.003710523534361077,-0.0044935451517934995
99140.0,0.0007799831522854231,-0.0037385235524453704,-0.004518506704730793
99160.0,0.0007769511519300212,-0.0037663858745705433,-0.0045433370265005645
99180.0,0.0007739256181199685,-0.0037941088881320454,-0.004568034506252014
99200.0,0.0007709065526090178,-0.003821690980525317,-0.004592597533134335
99220.0,0.0007678939571509213,-0.0038491305391458075,-0.0046170244962967285
99240.0,0.0007648878334994314,-0.003876425951388961,-0.004641313784888392
99260.0,0.0007618881834083003,-0.0039035756046502247,-0.004665463788058525
99280.0,0.0007588950086312807,-0.003930577886325041,-0.004689472894956322
99300.0,0.0007559083109221246,-0.00395743118380886,-0.004713339494730984
99320.0,0.0007529280920345847,-0.003984133884497124,-0.004737061976531709
99340.0,0.0007499543537224131,-0.00401068437578528,-0.004760638729507693
99360.0,0.0007469870977393623,-0.004037081045068774,-0.004784068142808136
99380.0,0.0007440263258391847,-0.004063322279743051,-0.004807348605582236
99400.0,0.0007410720397756325,-0.0040894064672035565,-0.004830478506979189
99420.0,0.0007381242413024582,-0.004115331994845737,-0.0048534562361481955
99440.0,0.0007351829321734144,-0.004141097250065038,-0.004876280182238452
99460.0,0.000732248114142253,-0.0041667006202569055,-0.004898948734399158
99480.0,0.0007293197889627265,-0.004192140492816784,-0.004921460281779511
99500.0,0.0007263979583885874,-0.004217415255140119,-0.004943813213528706
99520.0,0.000723482624173588,-0.004242523294622358,-0.004966005918795946
99540.0,0.000720573788071481,-0.004267462998658945,-0.004988036786730426
99560.0,0.0007176714518360182,-0.004292232754645327,-0.005009904206481345
99580.0,0.0007147756172209523,-0.004316830949976948,-0.0050316065671979
99600.0,0.0007118862859800355,-0.004341255972049256,-0.0050531422580292916
99620.0,0.0007090034598670204,-0.004365506208257696,-0.005074509668124716
99640.0,0.0007061271406356591,-0.004389580045997711,-0.005095707186633371
99660.0,0.000703257330039704,-0.004413475872664751,-0.005116733202704456
99680.0,0.0007003940298329076,-0.004437192075654258,-0.005137586105487166
99700.0,0.0006975372417690225,-0.0044607270423616795,-0.005158264284130702
99720.0,0.0006946869676018006,-0.004484079160182461,-0.005178766127784262
99740.0,0.0006918432090849944,-0.004507246816512049,-0.0051990900255970435
99760.0,0.0006890059679723564,-0.004530228398745886,-0.005219234366718242
