time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.3500000000000029E-04,  1.6869375904643039E-01,  1.3926080900546491E-04,  1.6123578143399445E-02,  3.1269378853364071E-10
  2.4000000000000030E-04,  1.6869401703659925E-01,  1.3925194972264150E-04,  1.6124852062942528E-02,  3.1267870754951879E-10
  2.4500000000000032E-04,  1.6869425305600078E-01,  1.3924384518023322E-04,  1.6126017642299012E-02,  3.1266491169408217E-10
  2.5000000000000033E-04,  1.6869446852159223E-01,  1.3923644697551128E-04,  1.6127082016976192E-02,  3.1265232280470160E-10
  2.5500000000000034E-04,  1.6869466435537259E-01,  1.3922972284208484E-04,  1.6128049410322899E-02,  3.1264087859038896E-10
  2.6000000000000036E-04,  1.6869484164196552E-01,  1.3922363559623060E-04,  1.6128925211705107E-02,  3.1263051717149935E-10
  2.6500000000000037E-04,  1.6869500130985102E-01,  1.3921815329406744E-04,  1.6129713973052101E-02,  3.1262118386578774E-10
  2.7000000000000038E-04,  1.6869514473627262E-01,  1.3921322909975469E-04,  1.6130422744298406E-02,  3.1261280543353772E-10
  2.7500000000000040E-04,  1.6869527251890626E-01,  1.3920884175124603E-04,  1.6131054075081343E-02,  3.1260533618651766E-10
  2.8000000000000041E-04,  1.6869538566125783E-01,  1.3920495720036742E-04,  1.6131613144656685E-02,  3.1259872391028456E-10
  2.8500000000000042E-04,  1.6869548516603233E-01,  1.3920154098149052E-04,  1.6132104886218017E-02,  3.1259290968296425E-10
  2.9000000000000044E-04,  1.6869557162284329E-01,  1.3919857285124552E-04,  1.6132532213224991E-02,  3.1258785926804776E-10
  2.9500000000000045E-04,  1.6869564599782699E-01,  1.3919601944268565E-04,  1.6132899792833562E-02,  3.1258351342508913E-10
  3.0000000000000046E-04,  1.6869570891771651E-01,  1.3919385929278875E-04,  1.6133210751731193E-02,  3.1257983648908910E-10
  3.0500000000000047E-04,  1.6869576100147432E-01,  1.3919207132248053E-04,  1.6133468241955252E-02,  3.1257679497857107E-10
  3.1000000000000049E-04,  1.6869580308778007E-01,  1.3919062657286551E-04,  1.6133676318296701E-02,  3.1257433748320004E-10
  3.1500000000000050E-04,  1.6869583572113697E-01,  1.3918950622934922E-04,  1.6133837606012412E-02,  3.1257243043284124E-10
  3.2000000000000051E-04,  1.6869586027479630E-01,  1.3918868471085108E-04,  1.6133970625761045E-02,  3.1257131779657006E-10
  3.2500000000000053E-04,  1.6869587619787049E-01,  1.3918813114662258E-04,  1.6134045566935283E-02,  3.1257028342115149E-10
  3.3000000000000054E-04,  1.6869588343111835E-01,  1.3918786881724637E-04,  1.6134073697418809E-02,  3.1256965019232480E-10
  3.3500000000000055E-04,  1.6869588324776871E-01,  1.3918787497155073E-04,  1.6134072714880265E-02,  3.1256965879838680E-10
  3.4000000000000057E-04,  1.6869587594563978E-01,  1.3918812559776252E-04,  1.6134036589383505E-02,  3.1257008457424900E-10
  3.4500000000000058E-04,  1.6869586232082423E-01,  1.3918859360049146E-04,  1.6133969383666860E-02,  3.1257088452613511E-10
  3.5000000000000059E-04,  1.6869584262737039E-01,  1.3918926966705213E-04,  1.6133872031830671E-02,  3.1257203491019688E-10
  3.5500000000000061E-04,  1.6869581717630819E-01,  1.3919014356562627E-04,  1.6133746313912060E-02,  3.1257352423803314E-10
  3.6000000000000062E-04,  1.6869578655340794E-01,  1.3919119507920807E-04,  1.6133595066929442E-02,  3.1257531664903065E-10
  3.6500000000000063E-04,  1.6869575075174068E-01,  1.3919242418784333E-04,  1.6133418116345111E-02,  3.1257740864520721E-10
  3.7000000000000065E-04,  1.6869571039675596E-01,  1.3919380986762917E-04,  1.6133218797458285E-02,  3.1257977039180778E-10
  3.7500000000000066E-04,  1.6869566580622686E-01,  1.3919534106160924E-04,  1.6132998600626239E-02,  3.1258238107422020E-10
  3.8000000000000067E-04,  1.6869561698889729E-01,  1.3919701707157257E-04,  1.6132757352495822E-02,  3.1258523416584302E-10
  3.8500000000000068E-04,  1.6869556425217389E-01,  1.3919882757776832E-04,  1.6132496699667237E-02,  3.1258831518799266E-10
  3.9000000000000070E-04,  1.6869550793212720E-01,  1.3920076131978320E-04,  1.6132218454027625E-02,  3.1259160864113255E-10
  3.9500000000000071E-04,  1.6869544829315047E-01,  1.3920280909684109E-04,  1.6131923854941589E-02,  3.1259509718427029E-10
  4.0000000000000072E-04,  1.6869538540066459E-01,  1.3920496839635841E-04,  1.6131613080683671E-02,  3.1259877295406234E-10
  4.0500000000000074E-04,  1.6869531963290194E-01,  1.3920722669522083E-04,  1.6131288252056758E-02,  3.1260262077038642E-10
  4.1000000000000075E-04,  1.6869525121472789E-01,  1.3920957581656500E-04,  1.6130950231802686E-02,  3.1260662059719525E-10
  4.1500000000000076E-04,  1.6869518027487207E-01,  1.3921201153981126E-04,  1.6130599764363686E-02,  3.1261076787563970E-10
  4.2000000000000078E-04,  1.6869510697380272E-01,  1.3921452849217263E-04,  1.6130237716996614E-02,  3.1261505525361290E-10
  4.2500000000000079E-04,  1.6869503132616281E-01,  1.3921712575330129E-04,  1.6129863934831123E-02,  3.1261947556699285E-10
  4.3000000000000080E-04,  1.6869495360705702E-01,  1.3921979438200432E-04,  1.6129480051506336E-02,  3.1262402029319750E-10
