time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  1.0000000000000002E-02,10,1,  1.6844033395414934E-01,  1.4809804013116918E-04,  1.4807308275487568E-04,  1.4931919043597475E-02,  3.2739184915433740E-10,  1.3204305514751665E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2609782721389175E-10
  1.0000000000000002E-02,10,2,  1.6843738688906593E-01,  1.4809804013116918E-04,  1.4817678955307757E-04,  1.4918730246434836E-02,  3.2756102638926511E-10,  1.4631991753733589E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2612709119739921E-10
  1.1000000000000003E-02,11,1,  1.6843811381760682E-01,  1.4817678955307757E-04,  1.4815121622626369E-04,  1.4921987328765415E-02,  3.2751945985783345E-10,  1.3923686604342405E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2615493857060790E-10
  1.1000000000000003E-02,11,2,  1.6843544360060603E-01,  1.4817678955307757E-04,  1.4824519837568036E-04,  1.4910047064761692E-02,  3.2767271945121218E-10,  1.5177808806042756E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2618529418822001E-10
  1.2000000000000004E-02,12,1,  1.6843618918604802E-01,  1.4824519837568036E-04,  1.4821896260606312E-04,  1.4913384425792070E-02,  3.2763006764079263E-10,  1.4447734525726202E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2621418965727147E-10
  1.2000000000000004E-02,12,2,  1.6843377260098397E-01,  1.4824519837568036E-04,  1.4830403155336049E-04,  1.4902585790451686E-02,  3.2776875014419465E-10,  1.5545604869231822E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2624528086700993E-10
  1.3000000000000005E-02,13,1,  1.6843452362652325E-01,  1.4830403155336049E-04,  1.4827759914830222E-04,  1.4905944668213975E-02,  3.2772577243702374E-10,  1.4804915700138146E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2627489069841022E-10
  1.3000000000000005E-02,13,2,  1.6843235486326141E-01,  1.4830403155336049E-04,  1.4835395480640551E-04,  1.4896259186907693E-02,  3.2785021784389000E-10,  1.5753271454797761E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2630639724131980E-10
  1.4000000000000005E-02,14,1,  1.6843310698323816E-01,  1.4835395480640551E-04,  1.4832747940179909E-04,  1.4899620521385701E-02,  3.2780716414619080E-10,  1.5007669048710030E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2633641257941722E-10
  1.4000000000000005E-02,14,2,  1.6843116354466151E-01,  1.4835395480640551E-04,  1.4839591005671841E-04,  1.4890945672860034E-02,  3.2791866873942168E-10,  1.5822561600044599E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2636805770261733E-10
  1.5000000000000006E-02,15,1,  1.6843190804653066E-01,  1.4839591005671841E-04,  1.4836969908483497E-04,  1.4894270929946038E-02,  3.2787604006625934E-10,  1.5079823636420015E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2639821734989019E-10
  1.5000000000000006E-02,15,2,  1.6843017142397818E-01,  1.4839591005671841E-04,  1.4843085352099746E-04,  1.4886522505584865E-02,  3.2797566996684617E-10,  1.5774526169559802E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2642976640222930E-10
