time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  1.0000000000000000E-03,  1.6847930193949986E-01,  1.4670899362858152E-04,  1.5106748800830128E-02,  3.2514472476842979E-10
