time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.0033501000000020E-02,  1.6858466132055938E-01,  1.4307473759569514E-04,  1.5591155684404383E-02,  3.1916893374656139E-10
  2.0036001000000019E-02,  1.6858603657866292E-01,  1.4303057932073452E-04,  1.5597349951015256E-02,  3.1910097670101609E-10
  2.0038501000000018E-02,  1.6858746696005394E-01,  1.4298307071089068E-04,  1.5603943568250851E-02,  3.1902543540412707E-10
  2.0041001000000017E-02,  1.6858892392510022E-01,  1.4293356652756136E-04,  1.5610767332908025E-02,  3.1894501257195027E-10
  2.0043501000000016E-02,  1.6859038521340575E-01,  1.4288308709337869E-04,  1.5617693910082171E-02,  3.1886178136632571E-10
  2.0046001000000015E-02,  1.6859183600011010E-01,  1.4283239247595965E-04,  1.5624628616628965E-02,  3.1877730943243501E-10
  2.0048501000000014E-02,  1.6859326399375840E-01,  1.4278205031567162E-04,  1.5631500474065717E-02,  3.1869276027597325E-10
  2.0051001000000013E-02,  1.6859466077358579E-01,  1.4273247516650747E-04,  1.5638257894572495E-02,  3.1860900304028289E-10
  2.0053501000000012E-02,  1.6859601992185569E-01,  1.4268396754439335E-04,  1.5644863417350240E-02,  3.1852667183601514E-10
  2.0056001000000011E-02,  1.6859733764534196E-01,  1.4263675335663022E-04,  1.5651288347339316E-02,  3.1844623438345493E-10
  2.0058501000000010E-02,  1.6859732291690457E-01,  1.4259050640696045E-04,  1.5657596120973213E-02,  3.1839865050560897E-10
  2.0061001000000009E-02,  1.6859860952820349E-01,  1.4258876310814289E-04,  1.5656299642737667E-02,  3.1835778674921034E-10
  2.0063501000000008E-02,  1.6859986322061193E-01,  1.4254622014644061E-04,  1.5663544431460029E-02,  3.1831600057403259E-10
  2.0066001000000007E-02,  1.6860108115753472E-01,  1.4250280190453935E-04,  1.5669535338808799E-02,  3.1825900773263035E-10
  2.0068501000000006E-02,  1.6860225571002541E-01,  1.4246052610608143E-04,  1.5675303230677638E-02,  3.1819465514372229E-10
  2.0071001000000005E-02,  1.6860338222920335E-01,  1.4241974125694270E-04,  1.5680857519089327E-02,  3.1812774463139664E-10
  2.0073501000000004E-02,  1.6860445918424524E-01,  1.4238061699914061E-04,  1.5686180690347884E-02,  3.1806088289596607E-10
  2.0076001000000003E-02,  1.6860548619539908E-01,  1.4234321147573863E-04,  1.5691268219000722E-02,  3.1799546191316606E-10
  2.0078501000000002E-02,  1.6860646384745812E-01,  1.4230753949813111E-04,  1.5696119193434957E-02,  3.1793220601848015E-10
  2.0081001000000001E-02,  1.6860739283216730E-01,  1.4227358200413602E-04,  1.5700737055944707E-02,  3.1787147393834006E-10
  2.0083501000000000E-02,  1.6860827437461393E-01,  1.4224131480220967E-04,  1.5705124984335114E-02,  3.1781342717455962E-10
  2.0086000999999999E-02,  1.6860910963102624E-01,  1.4221069590296130E-04,  1.5709289071246524E-02,  3.1775811805706069E-10
  2.0088500999999998E-02,  1.6860990059195444E-01,  1.4218168476366346E-04,  1.5713234569843991E-02,  3.1770553875746141E-10
  2.0091000999999997E-02,  1.6861064850051641E-01,  1.4215421344623662E-04,  1.5716971535890592E-02,  3.1765563839739757E-10
  2.0093500999999996E-02,  1.6861135464067123E-01,  1.4212823736264161E-04,  1.5720505073992273E-02,  3.1760834638276802E-10
