time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.0251001000000095E-02,  1.6856347391262738E-01,  1.4376430693374776E-04,  1.5496330775649172E-02,  3.2028119286085443E-10
  2.0256001000000096E-02,  1.6856347339365119E-01,  1.4376430676345191E-04,  1.5496330446660128E-02,  3.2028119286085443E-10
  2.0261001000000098E-02,  1.6856347348351633E-01,  1.4376432436991580E-04,  1.5496327767054993E-02,  3.2028119286085443E-10
  2.0266001000000099E-02,  1.6856347358887380E-01,  1.4376432175325195E-04,  1.5496328466133621E-02,  3.2028119286085443E-10
  2.0271001000000101E-02,  1.6856347382145168E-01,  1.4376431811379190E-04,  1.5496328974662035E-02,  3.2028119286085443E-10
  2.0276001000000102E-02,  1.6856347373068337E-01,  1.4376431013216507E-04,  1.5496330125823896E-02,  3.2028119286085443E-10
  2.0281001000000104E-02,  1.6856347400698918E-01,  1.4376431301605657E-04,  1.5496329550812718E-02,  3.2028119286085443E-10
  2.0286001000000106E-02,  1.6856347424104665E-01,  1.4376430371093550E-04,  1.5496331014807324E-02,  3.2028119286085443E-10
  2.0291001000000107E-02,  1.6856347422380694E-01,  1.4376429553983826E-04,  1.5496332097827331E-02,  3.2028116033292634E-10
  2.0296001000000109E-02,  1.6856347468808183E-01,  1.4376429592399394E-04,  1.5496331899606128E-02,  3.2028116033292634E-10
  2.0301001000000110E-02,  1.6856347539377095E-01,  1.4376428017899150E-04,  1.5496334299875653E-02,  3.2028116033292634E-10
  2.0306001000000112E-02,  1.6856347546862133E-01,  1.4376425584551746E-04,  1.5496337729850901E-02,  3.2028112501179611E-10
  2.0311001000000113E-02,  1.6856347548252920E-01,  1.4376425270746555E-04,  1.5496337790547321E-02,  3.2028109195002458E-10
  2.0316001000000115E-02,  1.6856347530564042E-01,  1.4376425215838960E-04,  1.5496337820326486E-02,  3.2028109195002458E-10
  2.0321001000000116E-02,  1.6856347541149019E-01,  1.4376425814733779E-04,  1.5496336900437196E-02,  3.2028109195002458E-10
  2.0326001000000118E-02,  1.6856347609437941E-01,  1.4376425470270047E-04,  1.5496337526600956E-02,  3.2028109195002458E-10
  2.0331001000000119E-02,  1.6856347637870095E-01,  1.4376423144525237E-04,  1.5496341003465988E-02,  3.2028105936126651E-10
  2.0336001000000121E-02,  1.6856347686115633E-01,  1.4376422122557332E-04,  1.5496342159187951E-02,  3.2028105936126651E-10
  2.0341001000000122E-02,  1.6856347788944562E-01,  1.4376420460300373E-04,  1.5496344511429644E-02,  3.2028102532175875E-10
  2.0346001000000124E-02,  1.6856347848579231E-01,  1.4376416930103364E-04,  1.5496349593923459E-02,  3.2028098946148673E-10
  2.0351001000000125E-02,  1.6856347899950014E-01,  1.4376414819721619E-04,  1.5496352198255403E-02,  3.2028095316680922E-10
  2.0356001000000127E-02,  1.6856347972759850E-01,  1.4376413024661325E-04,  1.5496354566156986E-02,  3.2028091739746658E-10
  2.0361001000000128E-02,  1.6856348108097280E-01,  1.4376410509851287E-04,  1.5496358082245462E-02,  3.2028088126706445E-10
  2.0366001000000130E-02,  1.6856348255365905E-01,  1.4376405855574714E-04,  1.5496364727794004E-02,  3.2028084174701370E-10
  2.0371001000000132E-02,  1.6856348421370704E-01,  1.4376400743844044E-04,  1.5496371702719877E-02,  3.2028079781877699E-10
  2.0376001000000133E-02,  1.6856348574677318E-01,  1.4376394985087527E-04,  1.5496379583044922E-02,  3.2028074891153101E-10
  2.0381001000000135E-02,  1.6856348710355365E-01,  1.4376389641320475E-04,  1.5496386721753769E-02,  3.2028069583942873E-10
  2.0386001000000136E-02,  1.6856348901423804E-01,  1.4376384905951948E-04,  1.5496393006531176E-02,  3.2028063996483967E-10
  2.0391001000000138E-02,  1.6856349090416287E-01,  1.4376378305954634E-04,  1.5496402230212244E-02,  3.2028057933401704E-10
  2.0396001000000139E-02,  1.6856349356568257E-01,  1.4376371730569738E-04,  1.5496411097419227E-02,  3.2028051379546597E-10
