time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0020051000000021E-02,29,2,  1.6843811306223877E-01,  1.4815229359962763E-04,  1.4815221477034791E-04,  1.4922512807768615E-02,  3.2753540863665587E-10,  1.2952929866018728E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2752271476538720E-10
  2.0020061000000023E-02,30,1,  1.6843811306255357E-01,  1.4815221477034791E-04,  1.4815214183623172E-04,  1.4922473130664776E-02,  3.2753421527574357E-10,  1.1500510356371131E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2752294477559434E-10
  2.0020061000000023E-02,30,2,  1.6843812564942820E-01,  1.4815221477034791E-04,  1.4815210870132252E-04,  1.4922752435628808E-02,  3.2754019924455714E-10,  1.7254468962805649E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2752328986497362E-10
  2.0020071000000025E-02,31,1,  1.6843812564996125E-01,  1.4815210870132252E-04,  1.4815201056428022E-04,  1.4922699050392466E-02,  3.2753859356111921E-10,  1.5303696145587409E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2752359593889654E-10
  2.0020071000000025E-02,31,2,  1.6843814004785343E-01,  1.4815210870132252E-04,  1.4815197266191183E-04,  1.4923018542176203E-02,  3.2754543849731498E-10,  2.1842558418445794E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2752403279006489E-10
  2.0020081000000026E-02,32,1,  1.6843814004753424E-01,  1.4815197266191183E-04,  1.4815184679836649E-04,  1.4922950050404074E-02,  3.2754337863667979E-10,  1.9345846614904647E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2752441970699718E-10
  2.0020081000000026E-02,32,2,  1.6843815617660271E-01,  1.4815197266191183E-04,  1.4815180433873972E-04,  1.4923307957325938E-02,  3.2755104657558832E-10,  2.6626868591137973E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2752495224436899E-10
  2.0020091000000028E-02,33,1,  1.6843815617758065E-01,  1.4815180433873972E-04,  1.4815164860269338E-04,  1.4923223242122002E-02,  3.2754849853115813E-10,  2.3546286789136121E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2752542317010479E-10
  2.0020091000000028E-02,33,2,  1.6843817395960151E-01,  1.4815180433873972E-04,  1.4815160179175435E-04,  1.4923617828391800E-02,  3.2755695227600706E-10,  3.1529105902275623E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2752605375222282E-10
  2.0020101000000030E-02,34,1,  1.6843817396076474E-01,  1.4815160179175435E-04,  1.4815141439119636E-04,  1.4923515888432035E-02,  3.2755388614302000E-10,  2.7832390797177524E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2752661040003876E-10
  2.0020101000000030E-02,34,2,  1.6843819332083573E-01,  1.4815160179175435E-04,  1.4815136342614886E-04,  1.4923945491968599E-02,  3.2756309007521731E-10,  3.6479675178546689E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2752733999354235E-10
  2.0020201000000029E-02,35,1,  1.6843819332160706E-01,  1.4815136342614886E-04,  1.4815004532005733E-04,  1.4923228309007538E-02,  3.2754152038416763E-10,  1.4180390625282293E-14,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.2752875803260490E-10
  2.0020201000000029E-02,35,2,  1.6843848920211404E-01,  1.4815136342614886E-04,  1.4814539015147105E-04,  1.4927684816473358E-02,  3.2761874391940226E-10,  8.9985886797361922E-14,  2.0000000000000000E-02,  1.2500000000000000E-01,  3.2753055775034084E-10
  2.0020301000000029E-02,36,1,  1.6843848921608917E-01,  1.4814539015147105E-04,  1.4814208687193898E-04,  1.4925887782945207E-02,  3.2756469605256503E-10,  3.4138302224185191E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2753124051638533E-10
  2.0020301000000029E-02,36,2,  1.6843884822949770E-01,  1.4814539015147105E-04,  1.4813643870137288E-04,  1.4931295343785095E-02,  3.2765838430185457E-10,  1.2714378546924410E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2753378339209470E-10
  2.0020401000000028E-02,37,1,  1.6843884825200875E-01,  1.4813643870137288E-04,  1.4813148838896465E-04,  1.4928602336746560E-02,  3.2757739329737775E-10,  4.3609905283047876E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2753465559020036E-10
  2.0020401000000028E-02,37,2,  1.6843924343131444E-01,  1.4813643870137288E-04,  1.4812527161393236E-04,  1.4934554842380959E-02,  3.2768050286852811E-10,  1.4584727832774949E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2753757253576691E-10
  2.0020501000000027E-02,38,1,  1.6843924345433159E-01,  1.4812527161393236E-04,  1.4811909599735711E-04,  1.4931195141027032E-02,  3.2757947084179476E-10,  4.1898306027853624E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2753841050188748E-10
  2.0020501000000027E-02,38,2,  1.6843965659921240E-01,  1.4812527161393236E-04,  1.4811259702673035E-04,  1.4937418492650650E-02,  3.2768724907811489E-10,  1.4883857622741323E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2754138727341203E-10
  2.0020601000000027E-02,39,1,  1.6843965662025406E-01,  1.4811259702673035E-04,  1.4810558767206720E-04,  1.4933605095303504E-02,  3.2757258665953956E-10,  3.1199386127521731E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2754201126113460E-10
  2.0020601000000027E-02,39,2,  1.6844007574320144E-01,  1.4811259702673035E-04,  1.4809899512106960E-04,  1.4939918745669564E-02,  3.2768190442009703E-10,  1.3989315896242148E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2754480912431384E-10
