time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.0075001000000040E-02,  1.6843921786724217E-01,  1.4811222435981720E-04,  1.4926851748086223E-02,  3.2750481250699861E-10
  2.0080001000000042E-02,  1.6843905351500141E-01,  1.4811799748343224E-04,  1.4926110570579465E-02,  3.2750063743947478E-10
  2.0085001000000043E-02,  1.6843888588254363E-01,  1.4812389406617101E-04,  1.4925359081909964E-02,  3.2749783837598178E-10
  2.0090001000000045E-02,  1.6843872018642361E-01,  1.4812972721349230E-04,  1.4924618818332652E-02,  3.2749627413959160E-10
  2.0095001000000046E-02,  1.6843856163844212E-01,  1.4813531340815048E-04,  1.4923913041437670E-02,  3.2749578758074478E-10
  2.0100001000000048E-02,  1.6843841618310501E-01,  1.4814044403920707E-04,  1.4923268667330278E-02,  3.2749620411727628E-10
  2.0105001000000049E-02,  1.6843828671757674E-01,  1.4814501454528465E-04,  1.4922697241037911E-02,  3.2749734576496693E-10
  2.0110001000000051E-02,  1.6843817386171667E-01,  1.4814900109261169E-04,  1.4922200436912961E-02,  3.2749904551015784E-10
  2.0115001000000052E-02,  1.6843807970426675E-01,  1.4815233134655699E-04,  1.4921788238029657E-02,  3.2750114300191379E-10
  2.0120001000000054E-02,  1.6843800419353375E-01,  1.4815500532003518E-04,  1.4921459430288678E-02,  3.2750349129468768E-10
  2.0125001000000056E-02,  1.6843794600771861E-01,  1.4815706840076121E-04,  1.4921207485549093E-02,  3.2750596389874106E-10
  2.0130001000000057E-02,  1.6843790390738791E-01,  1.4815856424673745E-04,  1.4921026880194699E-02,  3.2750845416769592E-10
  2.0135001000000059E-02,  1.6843787913738476E-01,  1.4815945114844770E-04,  1.4920924325832377E-02,  3.2751086242236719E-10
  2.0140001000000060E-02,  1.6843786640990854E-01,  1.4815990971839326E-04,  1.4920873185047284E-02,  3.2751312034082336E-10
  2.0145001000000062E-02,  1.6843786665725363E-01,  1.4815991229349674E-04,  1.4920880429122943E-02,  3.2751516950770844E-10
  2.0150001000000063E-02,  1.6843787642352831E-01,  1.4815957690753032E-04,  1.4920928644996362E-02,  3.2751697131202743E-10
  2.0155001000000065E-02,  1.6843789348203220E-01,  1.4815898289262136E-04,  1.4921008398104688E-02,  3.2751850536796611E-10
  2.0160001000000066E-02,  1.6843791555572993E-01,  1.4815821037555648E-04,  1.4921109497229953E-02,  3.2751976638260273E-10
  2.0165001000000068E-02,  1.6843794061791739E-01,  1.4815733090376695E-04,  1.4921222996463313E-02,  3.2752076158749933E-10
  2.0170001000000069E-02,  1.6843796907275965E-01,  1.4815633232328378E-04,  1.4921351830061186E-02,  3.2752149855689846E-10
  2.0175001000000071E-02,  1.6843799863550341E-01,  1.4815529281643602E-04,  1.4921484566479806E-02,  3.2752199358123410E-10
  2.0180001000000072E-02,  1.6843802751440584E-01,  1.4815427581219297E-04,  1.4921613392820804E-02,  3.2752227221686860E-10
  2.0185001000000074E-02,  1.6843805468185749E-01,  1.4815331813701309E-04,  1.4921734072146253E-02,  3.2752236444759298E-10
  2.0190001000000075E-02,  1.6843807876315220E-01,  1.4815246789649065E-04,  1.4921840305353012E-02,  3.2752230470312705E-10
  2.0195001000000077E-02,  1.6843810132644180E-01,  1.4815167239023278E-04,  1.4921940461127270E-02,  3.2752211903881515E-10
  2.0200001000000078E-02,  1.6843812132575392E-01,  1.4815096627139541E-04,  1.4922028686226246E-02,  3.2752183337952276E-10
  2.0205001000000080E-02,  1.6843813801101046E-01,  1.4815037613887113E-04,  1.4922101734741219E-02,  3.2752147569473543E-10
  2.0210001000000082E-02,  1.6843815122715119E-01,  1.4814990796013224E-04,  1.4922159190744105E-02,  3.2752107288350915E-10
  2.0215001000000083E-02,  1.6843816193729660E-01,  1.4814952879884746E-04,  1.4922205884454046E-02,  3.2752064519467303E-10
  2.0220001000000085E-02,  1.6843816912855553E-01,  1.4814927264900332E-04,  1.4922236385427001E-02,  3.2752021396398270E-10
  2.0225001000000086E-02,  1.6843817351095616E-01,  1.4814911594400817E-04,  1.4922254643410640E-02,  3.2751979664318838E-10
  2.0230001000000088E-02,  1.6843817676206463E-01,  1.4814900049604386E-04,  1.4922268625946325E-02,  3.2751940069894155E-10
  2.0235001000000089E-02,  1.6843817619089865E-01,  1.4814901732639258E-04,  1.4922264291189286E-02,  3.2751904227657309E-10
  2.0240001000000091E-02,  1.6843817484220563E-01,  1.4814906405578770E-04,  1.4922257857772472E-02,  3.2751872623739848E-10
  2.0245001000000092E-02,  1.6843817257089219E-01,  1.4814914319595328E-04,  1.4922247264885710E-02,  3.2751845354403041E-10
  2.0250001000000094E-02,  1.6843816870312034E-01,  1.4814927795162697E-04,  1.4922229220796682E-02,  3.2751822809784596E-10
  2.0255001000000095E-02,  1.6843816415794446E-01,  1.4814943731664696E-04,  1.4922208565004910E-02,  3.2751805032266498E-10
  2.0260001000000097E-02,  1.6843815888225627E-01,  1.4814962236655034E-04,  1.4922184628172463E-02,  3.2751791960633597E-10
  2.0265001000000098E-02,  1.6843815304470766E-01,  1.4814982733470344E-04,  1.4922158256576987E-02,  3.2751783470562136E-10
  2.0270001000000100E-02,  1.6843814757169229E-01,  1.4815002026332874E-04,  1.4922133945302021E-02,  3.2751779023765339E-10
  2.0275001000000101E-02,  1.6843814289009137E-01,  1.4815018571887292E-04,  1.4922113380747073E-02,  3.2751779023765339E-10
  2.0280001000000103E-02,  1.6843813903438021E-01,  1.4815032214457501E-04,  1.4922096530249646E-02,  3.2751779023765339E-10
  2.0285001000000105E-02,  1.6843813522211484E-01,  1.4815045637723277E-04,  1.4922079512785014E-02,  3.2751782356990342E-10
  2.0290001000000106E-02,  1.6843813188580906E-01,  1.4815057420931480E-04,  1.4922064814904754E-02,  3.2751787340775106E-10
  2.0295001000000108E-02,  1.6843812934721716E-01,  1.4815066424657010E-04,  1.4922053837486654E-02,  3.2751793397720557E-10
