time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.4126001000001281E-02,  1.6857791692971619E-01,  1.4326217468931207E-04,  1.5564313779028761E-02,  3.1944249263791843E-10
  2.4131001000001283E-02,  1.6857791611236100E-01,  1.4326220401122028E-04,  1.5564309844414446E-02,  3.1944265385331863E-10
  2.4136001000001284E-02,  1.6857791521239560E-01,  1.4326223242903970E-04,  1.5564305998954461E-02,  3.1944265385331863E-10
  2.4141001000001286E-02,  1.6857791487024029E-01,  1.4326226362379230E-04,  1.5564301713000488E-02,  3.1944265385331863E-10
  2.4146001000001287E-02,  1.6857791420629056E-01,  1.4326227598587368E-04,  1.5564300356810182E-02,  3.1944265385331863E-10
  2.4151001000001289E-02,  1.6857791381460396E-01,  1.4326229878791150E-04,  1.5564297079548761E-02,  3.1944281479840416E-10
  2.4156001000001290E-02,  1.6857791379707743E-01,  1.4326231262161505E-04,  1.5564295354034155E-02,  3.1944281479840416E-10
  2.4161001000001292E-02,  1.6857791353169999E-01,  1.4326231355622502E-04,  1.5564295448547809E-02,  3.1944281479840416E-10
  2.4166001000001294E-02,  1.6857791339213699E-01,  1.4326232257140655E-04,  1.5564294084948790E-02,  3.1944281479840416E-10
  2.4171001000001295E-02,  1.6857791280331536E-01,  1.4326232752246833E-04,  1.5564293482060440E-02,  3.1944281479840416E-10
  2.4176001000001297E-02,  1.6857791141429507E-01,  1.4326234759629854E-04,  1.5564290495058343E-02,  3.1944281479840416E-10
  2.4181001000001298E-02,  1.6857791050512644E-01,  1.4326239515688861E-04,  1.5564283561273873E-02,  3.1944281479840416E-10
  2.4186001000001300E-02,  1.6857790951075136E-01,  1.4326242713500031E-04,  1.5564279484153655E-02,  3.1944300089143208E-10
  2.4191001000001301E-02,  1.6857790853090857E-01,  1.4326246161648057E-04,  1.5564274756359318E-02,  3.1944300089143208E-10
  2.4196001000001303E-02,  1.6857790739071724E-01,  1.4326249566720513E-04,  1.5564270137474266E-02,  3.1944300089143208E-10
  2.4201001000001304E-02,  1.6857790668820688E-01,  1.4326253514064413E-04,  1.5564264681326524E-02,  3.1944318285872682E-10
  2.4206001000001306E-02,  1.6857790569089501E-01,  1.4326255991707452E-04,  1.5564261567460935E-02,  3.1944318285872682E-10
  2.4211001000001307E-02,  1.6857790518259763E-01,  1.4326259432069664E-04,  1.5564256727928341E-02,  3.1944318285872682E-10
  2.4216001000001309E-02,  1.6857790419981925E-01,  1.4326261239145762E-04,  1.5564254553215168E-02,  3.1944318285872682E-10
  2.4221001000001310E-02,  1.6857790333887490E-01,  1.4326264613746052E-04,  1.5564249699180244E-02,  3.1944336759233232E-10
  2.4226001000001312E-02,  1.6857790193837516E-01,  1.4326267614127745E-04,  1.5564245686997727E-02,  3.1944336759233232E-10
  2.4231001000001313E-02,  1.6857790134071232E-01,  1.4326272433546871E-04,  1.5564238826791019E-02,  3.1944336759233232E-10
  2.4236001000001315E-02,  1.6857790049449001E-01,  1.4326274577400696E-04,  1.5564236373495029E-02,  3.1944354537674242E-10
  2.4241001000001317E-02,  1.6857789939908421E-01,  1.4326277497584314E-04,  1.5564232272714813E-02,  3.1944354537674242E-10
  2.4246001000001318E-02,  1.6857789869957693E-01,  1.4326281281234698E-04,  1.5564226983835097E-02,  3.1944354537674242E-10
  2.4251001000001320E-02,  1.6857789791872416E-01,  1.4326283744671913E-04,  1.5564223863613717E-02,  3.1944371030064962E-10
  2.4256001000001321E-02,  1.6857789710065402E-01,  1.4326286451226536E-04,  1.5564220144642017E-02,  3.1944371030064962E-10
  2.4261001000001323E-02,  1.6857789610521609E-01,  1.4326289289878609E-04,  1.5564216265262838E-02,  3.1944371030064962E-10
  2.4266001000001324E-02,  1.6857789538519460E-01,  1.4326292732786105E-04,  1.5564211483846888E-02,  3.1944371030064962E-10
  2.4271001000001326E-02,  1.6857789437913628E-01,  1.4326295257342673E-04,  1.5564208211587119E-02,  3.1944388884610822E-10
  2.4276001000001327E-02,  1.6857789417095245E-01,  1.4326298728501027E-04,  1.5564203333007474E-02,  3.1944388884610822E-10
  2.4281001000001329E-02,  1.6857789364545997E-01,  1.4326299519418041E-04,  1.5564202718670490E-02,  3.1944388884610822E-10
  2.4286001000001330E-02,  1.6857789298010500E-01,  1.4326301319503285E-04,  1.5564200099726679E-02,  3.1944388884610822E-10
  2.4291001000001332E-02,  1.6857789228265821E-01,  1.4326303618361982E-04,  1.5564196890774130E-02,  3.1944388884610822E-10
  2.4296001000001333E-02,  1.6857789172253101E-01,  1.4326306038247463E-04,  1.5564193582255310E-02,  3.1944406838035546E-10
  2.4301001000001335E-02,  1.6857789124069331E-01,  1.4326307995813495E-04,  1.5564191002027487E-02,  3.1944406838035546E-10
  2.4306001000001336E-02,  1.6857789026746101E-01,  1.4326309676712423E-04,  1.5564188765810533E-02,  3.1944406838035546E-10
  2.4311001000001338E-02,  1.6857788956973827E-01,  1.4326313015863032E-04,  1.5564183944391581E-02,  3.1944406838035546E-10
  2.4316001000001339E-02,  1.6857788922037087E-01,  1.4326315462307173E-04,  1.5564180773863838E-02,  3.1944423684094570E-10
  2.4321001000001341E-02,  1.6857788872414009E-01,  1.4326316706378682E-04,  1.5564179290091240E-02,  3.1944423684094570E-10
  2.4326001000001343E-02,  1.6857788848423982E-01,  1.4326318418474423E-04,  1.5564176883619676E-02,  3.1944423684094570E-10
  2.4331001000001344E-02,  1.6857788750758809E-01,  1.4326319273534597E-04,  1.5564175869071925E-02,  3.1944423684094570E-10
  2.4336001000001346E-02,  1.6857788662877748E-01,  1.4326322603931791E-04,  1.5564170919248596E-02,  3.1944423684094570E-10
  2.4341001000001347E-02,  1.6857788577820884E-01,  1.4326325663768395E-04,  1.5564166808522288E-02,  3.1944440522596104E-10
  2.4346001000001349E-02,  1.6857788536516341E-01,  1.4326328621244659E-04,  1.5564162807985504E-02,  3.1944440522596104E-10
  2.4351001000001350E-02,  1.6857788504064589E-01,  1.4326330093673560E-04,  1.5564161062501532E-02,  3.1944440522596104E-10
  2.4356001000001352E-02,  1.6857788473617069E-01,  1.4326331229552372E-04,  1.5564159577053871E-02,  3.1944440522596104E-10
  2.4361001000001353E-02,  1.6857788354063241E-01,  1.4326332289229331E-04,  1.5564158150431613E-02,  3.1944440522596104E-10
  2.4366001000001355E-02,  1.6857788253042422E-01,  1.4326336366354261E-04,  1.5564152093005323E-02,  3.1944457704843710E-10
  2.4371001000001356E-02,  1.6857788183590999E-01,  1.4326339889818873E-04,  1.5564147401001156E-02,  3.1944457704843710E-10
  2.4376001000001358E-02,  1.6857788137130120E-01,  1.4326342329932604E-04,  1.5564144271822108E-02,  3.1944457704843710E-10
  2.4381001000001359E-02,  1.6857788019657260E-01,  1.4326343964339141E-04,  1.5564142189624090E-02,  3.1944457704843710E-10
  2.4386001000001361E-02,  1.6857787886162603E-01,  1.4326347985108679E-04,  1.5564136317137732E-02,  3.1944476013630080E-10
  2.4391001000001362E-02,  1.6857787771192290E-01,  1.4326352607547404E-04,  1.5564129933664864E-02,  3.1944476013630080E-10
  2.4396001000001364E-02,  1.6857787676608046E-01,  1.4326356617117204E-04,  1.5564124591404278E-02,  3.1944492382231681E-10
  2.4401001000001366E-02,  1.6857787670013016E-01,  1.4326359920819332E-04,  1.5564120224123561E-02,  3.1944492382231681E-10
  2.4406001000001367E-02,  1.6857787585457551E-01,  1.4326360225660936E-04,  1.5564120324897471E-02,  3.1944492382231681E-10
  2.4411001000001369E-02,  1.6857787506619348E-01,  1.4326363098293257E-04,  1.5564115981155376E-02,  3.1944492382231681E-10
  2.4416001000001370E-02,  1.6857787448282704E-01,  1.4326365840444997E-04,  1.5564112278012660E-02,  3.1944508496161669E-10
  2.4421001000001372E-02,  1.6857787437291458E-01,  1.4326367884696909E-04,  1.5564109620485260E-02,  3.1944508496161669E-10
  2.4426001000001373E-02,  1.6857787446590941E-01,  1.4326368307481457E-04,  1.5564109324505505E-02,  3.1944508496161669E-10
  2.4431001000001375E-02,  1.6857787408571293E-01,  1.4326368002785995E-04,  1.5564109863387826E-02,  3.1944508496161669E-10
  2.4436001000001376E-02,  1.6857787410274122E-01,  1.4326369283560128E-04,  1.5564107851057780E-02,  3.1944508496161669E-10
  2.4441001000001378E-02,  1.6857787421135886E-01,  1.4326369257406656E-04,  1.5564108111004712E-02,  3.1944508496161669E-10
  2.4446001000001379E-02,  1.6857787348184239E-01,  1.4326368888716411E-04,  1.5564108670732546E-02,  3.1944508496161669E-10
  2.4451001000001381E-02,  1.6857787297854646E-01,  1.4326371351569729E-04,  1.5564104838440292E-02,  3.1944508496161669E-10
  2.4456001000001382E-02,  1.6857787129194321E-01,  1.4326373117627269E-04,  1.5564102558685934E-02,  3.1944508496161669E-10
  2.4461001000001384E-02,  1.6857787053065443E-01,  1.4326378876107818E-04,  1.5564094049556200E-02,  3.1944526913181748E-10
  2.4466001000001385E-02,  1.6857786988640625E-01,  1.4326381597536413E-04,  1.5564090873667460E-02,  3.1944526913181748E-10
  2.4471001000001387E-02,  1.6857786853468137E-01,  1.4326383847573942E-04,  1.5564087897667833E-02,  3.1944526913181748E-10
  2.4476001000001388E-02,  1.6857786805267527E-01,  1.4326388483255708E-04,  1.5564081189905959E-02,  3.1944544346518777E-10
  2.4481001000001390E-02,  1.6857786684046905E-01,  1.4326390230692251E-04,  1.5564079311752216E-02,  3.1944544346518777E-10
  2.4486001000001392E-02,  1.6857786563266541E-01,  1.4326394381242418E-04,  1.5564073260104137E-02,  3.1944544346518777E-10
  2.4491001000001393E-02,  1.6857786458453300E-01,  1.4326398576065003E-04,  1.5564067553349298E-02,  3.1944561573623198E-10
  2.4496001000001395E-02,  1.6857786415615955E-01,  1.4326402230939130E-04,  1.5564062680496885E-02,  3.1944561573623198E-10
  2.4501001000001396E-02,  1.6857786383692511E-01,  1.4326403772486416E-04,  1.5564060949009396E-02,  3.1944561573623198E-10
  2.4506001000001398E-02,  1.6857786348409864E-01,  1.4326404892168386E-04,  1.5564059500232139E-02,  3.1944561573623198E-10
  2.4511001000001399E-02,  1.6857786287875245E-01,  1.4326406115284824E-04,  1.5564057820727895E-02,  3.1944561573623198E-10
  2.4516001000001401E-02,  1.6857786224426935E-01,  1.4326408196601824E-04,  1.5564054845659252E-02,  3.1944578597759421E-10
  2.4521001000001402E-02,  1.6857786176061029E-01,  1.4326410397786114E-04,  1.5564051834517999E-02,  3.1944578597759421E-10
  2.4526001000001404E-02,  1.6857786072109837E-01,  1.4326412090861682E-04,  1.5564049621531045E-02,  3.1944578597759421E-10
  2.4531001000001405E-02,  1.6857785952267099E-01,  1.4326415654907675E-04,  1.5564044458107273E-02,  3.1944578597759421E-10
  2.4536001000001407E-02,  1.6857785840601552E-01,  1.4326419803515749E-04,  1.5564038721383379E-02,  3.1944596443346646E-10
