time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0020011000000015E-02,25,2,  1.6843794403358053E-01,  1.4815727616964366E-04,  1.4815726964410115E-04,  1.4921270350862534E-02,  3.2753048703590324E-10,  3.9077783151376019E-16,  6.7561285433346718E-02,  3.2500000000000001E-01,  3.2753012265952435E-10
  2.0020021000000016E-02,26,1,  1.6843794403352377E-01,  1.4815726964410115E-04,  1.4815726360678934E-04,  1.4921267064530327E-02,  3.2753038820571687E-10,  2.6554619251976416E-16,  6.7561285433346718E-02,  5.0000000000000000E-01,  3.2753012265952435E-10
  2.0020021000000016E-02,26,2,  1.6843794857600441E-01,  1.4815726964410115E-04,  1.4815725164832216E-04,  1.4921367862757495E-02,  3.2753254791135726E-10,  2.4252518329119824E-15,  6.7561285433346718E-02,  5.0000000000000000E-01,  3.2753028651265566E-10
  2.0020031000000018E-02,27,1,  1.6843794857617794E-01,  1.4815725164832216E-04,  1.4815723499809089E-04,  1.4921358807217538E-02,  3.2753227551950402E-10,  1.9890068483618831E-15,  6.7561285433346718E-02,  5.0000000000000000E-01,  3.2753042089251507E-10
  2.0020031000000018E-02,27,2,  1.6843795524569019E-01,  1.4815725164832216E-04,  1.4815721744003668E-04,  1.4921506804551093E-02,  3.2753544651258243E-10,  5.0256200673559337E-15,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2753052140491643E-10
  2.0020041000000020E-02,28,1,  1.6843795524561439E-01,  1.4815721744003668E-04,  1.4815718579058192E-04,  1.4921489581820158E-02,  3.2753492852742112E-10,  4.4071225046904668E-15,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2753060954736654E-10
  2.0020041000000020E-02,28,2,  1.6843796396774732E-01,  1.4815721744003668E-04,  1.4815716282884063E-04,  1.4921683127075952E-02,  3.2753907542702346E-10,  8.4658796569193162E-15,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2753077886495969E-10
  2.0020051000000021E-02,29,1,  1.6843796396787228E-01,  1.4815716282884063E-04,  1.4815711230200111E-04,  1.4921655637620809E-02,  3.2753824861410474E-10,  7.4697491450539318E-15,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2753092825994257E-10
  2.0020051000000021E-02,29,2,  1.6843797466203328E-01,  1.4815716282884063E-04,  1.4815708414874933E-04,  1.4921892942443615E-02,  3.2754333309918192E-10,  1.2404839239355036E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2753117635672734E-10
  2.0020061000000023E-02,30,1,  1.6843797466228722E-01,  1.4815708414874933E-04,  1.4815701135293443E-04,  1.4921853339153718E-02,  3.2754214191557830E-10,  1.0965558850966808E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2753139566790436E-10
  2.0020061000000023E-02,30,2,  1.6843798724782913E-01,  1.4815708414874933E-04,  1.4815697822049515E-04,  1.4922132613979622E-02,  3.2754812563804017E-10,  1.6729970135810105E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2753173026730709E-10
