time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.0020031000000018E-02,  1.6766228466951108E-01,  1.7631183019968803E-04,  1.1917529134508706E-02,  3.7046588605690675E-10
  2.0020041000000020E-02,  1.6766229411380335E-01,  1.7631156424664679E-04,  1.1917607507239455E-02,  3.7046504982744959E-10
  2.0020051000000021E-02,  1.6766230553047842E-01,  1.7631128500216779E-04,  1.1917725284429789E-02,  3.7046492908612070E-10
  2.0020061000000023E-02,  1.6766231883866931E-01,  1.7631098770594700E-04,  1.1917877890871911E-02,  3.7046542054158811E-10
  2.0020071000000025E-02,  1.6766233395736030E-01,  1.7631066824196892E-04,  1.1918061201297195E-02,  3.7046582698473264E-10
  2.0020081000000026E-02,  1.6766235080670955E-01,  1.7631032308427659E-04,  1.1918271415839635E-02,  3.7046630204025848E-10
  2.0020091000000028E-02,  1.6766236930835157E-01,  1.7630994924185096E-04,  1.1918505071189925E-02,  3.7046696202702146E-10
  2.0020101000000030E-02,  1.6766238938785705E-01,  1.7630954420893959E-04,  1.1918759007032764E-02,  3.7046782038085031E-10
  2.0020201000000029E-02,  1.6766269243866166E-01,  1.7630204581801169E-04,  1.1921837399229723E-02,  3.7046795281150070E-10
  2.0020301000000029E-02,  1.6766305865018657E-01,  1.7629162024183686E-04,  1.1924815394188756E-02,  3.7047092494966885E-10
  2.0020401000000028E-02,  1.6766346104260227E-01,  1.7627901937940788E-04,  1.1927464413525601E-02,  3.7047468663320050E-10
  2.0020501000000027E-02,  1.6766388140307709E-01,  1.7626496003065887E-04,  1.1929744603866838E-02,  3.7047863746637296E-10
  2.0020601000000027E-02,  1.6766430776454544E-01,  1.7625003038395675E-04,  1.1931692853985196E-02,  3.7048230037252534E-10
  2.0020701000000026E-02,  1.6766473248211355E-01,  1.7623467383155486E-04,  1.1933370331042137E-02,  3.7048533577824552E-10
  2.0020801000000026E-02,  1.6766515090070022E-01,  1.7621920556526479E-04,  1.1934838136982859E-02,  3.7048752439796287E-10
  2.0020901000000025E-02,  1.6766556038138042E-01,  1.7620383749482530E-04,  1.1936149270846658E-02,  3.7048874199673749E-10
  2.0021001000000024E-02,  1.6766595962841416E-01,  1.7618870345256026E-04,  1.1937346166463636E-02,  3.7048893428377232E-10
  2.0022001000000025E-02,  1.6766931294054871E-01,  1.7606093008821482E-04,  1.1947193417548629E-02,  3.7043550917109908E-10
  2.0023001000000026E-02,  1.6767233756644492E-01,  1.7594631222424712E-04,  1.1956597188413964E-02,  3.7024376063385145E-10
  2.0024001000000027E-02,  1.6767519549304738E-01,  1.7583932404470476E-04,  1.1965711323475597E-02,  3.7000816335774280E-10
  2.0025001000000028E-02,  1.6767797352939964E-01,  1.7573567357840903E-04,  1.1974835449904853E-02,  3.6984007431505967E-10
  2.0026001000000029E-02,  1.6768070663329815E-01,  1.7563377141669790E-04,  1.1983923542074656E-02,  3.6968919238983310E-10
  2.0027001000000030E-02,  1.6768340887881006E-01,  1.7553306110767525E-04,  1.1992953265879069E-02,  3.6954294297301633E-10
  2.0028001000000031E-02,  1.6768608616564645E-01,  1.7543331389926095E-04,  1.2001922095967690E-02,  3.6939885107291176E-10
  2.0029001000000032E-02,  1.6768874083263535E-01,  1.7533443564042028E-04,  1.2010828881925700E-02,  3.6925622604837658E-10
  2.0030001000000033E-02,  1.6769137381349228E-01,  1.7523638442919808E-04,  1.2019673525478239E-02,  3.6911482912320090E-10
  2.0040001000000033E-02,  1.6771743033336128E-01,  1.7426332571231782E-04,  1.2108513844313565E-02,  3.6906305064781653E-10
  2.0050001000000033E-02,  1.6774283288166036E-01,  1.7331878342473998E-04,  1.2195553706820669E-02,  3.6897793516242679E-10
  2.0060001000000032E-02,  1.6776729480639749E-01,  1.7241060338001507E-04,  1.2280078294293409E-02,  3.6884336774483988E-10
  2.0070001000000032E-02,  1.6779062122051858E-01,  1.7154585512492638E-04,  1.2361329300683427E-02,  3.6866330307284333E-10
  2.0080001000000031E-02,  1.6781268441868671E-01,  1.7072915974365417E-04,  1.2438770362996829E-02,  3.6844191799822632E-10
  2.0090001000000031E-02,  1.6783340411417427E-01,  1.6996319720852138E-04,  1.2512036133304524E-02,  3.6818347622111952E-10
  2.0100001000000031E-02,  1.6785273731931699E-01,  1.6924947651847602E-04,  1.2580865606365746E-02,  3.6789223697861482E-10
  2.0110001000000030E-02,  1.6787066819012261E-01,  1.6858836869011113E-04,  1.2645110343620647E-02,  3.6757238218250277E-10
  2.0120001000000030E-02,  1.6788720197960383E-01,  1.6797949477052526E-04,  1.2704698798097061E-02,  3.6722796446270800E-10
  2.0220001000000029E-02,  1.6790284831438354E-01,  1.6741037956796896E-04,  1.2757091444188198E-02,  3.5753395648349238E-10
  2.0320001000000028E-02,  1.6791373199082821E-01,  1.6700498993162878E-04,  1.2797404455201555E-02,  3.5693770177024664E-10
  2.0420001000000028E-02,  1.6792506702275628E-01,  1.6658401692512038E-04,  1.2839611825624653E-02,  3.5692039065452188E-10
  2.0520001000000027E-02,  1.6792856343588577E-01,  1.6645907976263070E-04,  1.2851957125122798E-02,  3.5612274529599462E-10
  2.0620001000000027E-02,  1.6793469341673758E-01,  1.6623651148942083E-04,  1.2874457975046383E-02,  3.5611420460086451E-10
