time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0019000000000012E-02,22,1,  1.6766211911642784E-01,  1.7631508489016060E-04,  1.7631515175847438E-04,  1.1915425672205243E-02,  3.7041522797827980E-10, -7.6329330814867613E-14,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.7048392437601316E-10
  2.0020000000000013E-02,23,1,  1.6766219428895199E-01,  1.7631515175847438E-04,  1.7631263448057209E-04,  1.1915831750988121E-02,  3.7041727453005709E-10, -6.6649845956065283E-14,  1.0000000000000001E-01,  5.0000000000000000E-01,  3.7047725939141757E-10
  2.0020001000000013E-02,24,1,  1.6766226881480636E-01,  1.7631263448057209E-04,  1.7631260697765656E-04,  1.1917577277478650E-02,  3.7047142064046540E-10, -5.8387509521676725E-15,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.7047667551632233E-10
  2.0020001000000013E-02,24,2,  1.6766226890890398E-01,  1.7631263448057209E-04,  1.7631260694608066E-04,  1.1917579483124080E-02,  3.7047148907276205E-10, -5.1864435602828832E-15,  3.2500000000000001E-01,  3.2500000000000001E-01,  3.7047498992216526E-10
  2.0020011000000015E-02,25,1,  1.6766226890832728E-01,  1.7631260694608066E-04,  1.7631235453587020E-04,  1.1917442129341024E-02,  3.7046615854893720E-10, -8.8313732280660972E-15,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.7047410678484245E-10
  2.0020011000000015E-02,25,2,  1.6766227200891709E-01,  1.7631260694608066E-04,  1.7631234491128964E-04,  1.1917510136322543E-02,  3.7046823217069914E-10, -5.8746141433135285E-15,  2.9868423415379936E-01,  3.2500000000000001E-01,  3.7047235213021609E-10
  2.0020021000000016E-02,26,1,  1.6766227200618247E-01,  1.7631234491128964E-04,  1.7631210470929232E-04,  1.1917379374234913E-02,  3.7046315787971688E-10, -9.1942504992102790E-15,  2.9868423415379936E-01,  5.0000000000000000E-01,  3.7046960595254714E-10
  2.0020021000000016E-02,26,2,  1.6766227728003985E-01,  1.7631234491128964E-04,  1.7631208833866532E-04,  1.1917495048728730E-02,  3.7046668493632925E-10, -2.9210162178835542E-15,  4.3776105686810424E-01,  6.5000000000000002E-01,  3.7046832724540048E-10
  2.0020031000000018E-02,27,1,  1.6766227727684471E-01,  1.7631208833866532E-04,  1.7631185314530572E-04,  1.1917367001036905E-02,  3.7046171608730252E-10, -6.6111580979677045E-15,  4.3776105686810424E-01,  5.0000000000000000E-01,  3.7046543313784438E-10
  2.0020031000000018E-02,27,2,  1.6766228466886943E-01,  1.7631208833866532E-04,  1.7631183019968803E-04,  1.1917529134508706E-02,  3.7046665972052511E-10,  1.2265826807286564E-15,  3.6925277803967388E-01,  6.5000000000000002E-01,  3.7046588605690675E-10
  2.0020041000000020E-02,28,1,  1.6766228466951108E-01,  1.7631183019968803E-04,  1.7631159355850463E-04,  1.1917400389669208E-02,  3.7046166312613120E-10, -4.2229307755436924E-15,  3.6925277803967388E-01,  5.0000000000000000E-01,  3.7046432672798641E-10
  2.0020041000000020E-02,28,2,  1.6766229411245961E-01,  1.7631183019968803E-04,  1.7631156424664679E-04,  1.1917607507239455E-02,  3.7046797835607817E-10,  3.6516280917527520E-15,  1.9802111414961129E-01,  6.5000000000000002E-01,  3.7046504982744959E-10
  2.0020051000000021E-02,29,1,  1.6766229411380335E-01,  1.7631156424664679E-04,  1.7631132044002227E-04,  1.1917474880161441E-02,  3.7046283097483181E-10, -2.2188526177872362E-15,  1.9802111414961129E-01,  5.0000000000000000E-01,  3.7046461044778207E-10
  2.0020051000000021E-02,29,2,  1.6766230553028694E-01,  1.7631156424664679E-04,  1.7631128500216779E-04,  1.1917725284429789E-02,  3.7047046603607527E-10,  5.8555882932040221E-15,  5.4416110335256597E-02,  2.5000000000000000E-01,  3.7046492908612070E-10
  2.0020061000000023E-02,30,1,  1.6766230553047842E-01,  1.7631128500216779E-04,  1.7631102901468642E-04,  1.1917586002346922E-02,  3.7046506059579848E-10,  1.3150967778211569E-16,  5.4416110335256597E-02,  5.0000000000000000E-01,  3.7046492908612070E-10
  2.0020061000000023E-02,30,2,  1.6766231883831920E-01,  1.7631128500216779E-04,  1.7631098770594700E-04,  1.1917877890871911E-02,  3.7047396051935638E-10,  9.0314332356888952E-15,  5.4416110335256597E-02,  5.0000000000000000E-01,  3.7046542054158811E-10
  2.0020071000000025E-02,31,1,  1.6766231883866931E-01,  1.7631098770594700E-04,  1.7631071516971322E-04,  1.1917729608113145E-02,  3.7046820574618617E-10,  2.7852045980565926E-15,  5.4416110335256597E-02,  5.0000000000000000E-01,  3.7046557210158881E-10
  2.0020071000000025E-02,31,2,  1.6766233395673086E-01,  1.7631098770594700E-04,  1.7631066824196892E-04,  1.1918061201297195E-02,  3.7047831625877940E-10,  1.2744157190594810E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.7046582698473264E-10
  2.0020081000000026E-02,32,1,  1.6766233395736030E-01,  1.7631066824196892E-04,  1.7631037538340871E-04,  1.1917901867456074E-02,  3.7047213255537519E-10,  6.3055706425539683E-15,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.7046595309614548E-10
  2.0020081000000026E-02,32,2,  1.6766235080588024E-01,  1.7631066824196892E-04,  1.7631032308427659E-04,  1.1918271415839635E-02,  3.7048340030179457E-10,  1.7447205649091144E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.7046630204025848E-10
  2.0020091000000028E-02,33,1,  1.6766235080670955E-01,  1.7631032308427659E-04,  1.7631000667135059E-04,  1.1918099270438215E-02,  3.7047671935957699E-10,  1.0417319318506268E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.7046651038664482E-10
  2.0020091000000028E-02,33,2,  1.6766236930805131E-01,  1.7631032308427659E-04,  1.7630994924185096E-04,  1.1918505071189925E-02,  3.7048909240547701E-10,  2.2582018832183145E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.7046696202702146E-10
  2.0020101000000030E-02,34,1,  1.6766236930835157E-01,  1.7630994924185096E-04,  1.7630960653491906E-04,  1.1918318606330275E-02,  3.7048185583716570E-10,  1.4893810144242051E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.7046725990322432E-10
  2.0020101000000030E-02,34,2,  1.6766238938717704E-01,  1.7630994924185096E-04,  1.7630954420893959E-04,  1.1918759007032764E-02,  3.7049528378452344E-10,  2.8023881299112369E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.7046782038085031E-10
  2.0020201000000029E-02,35,1,  1.6766238938785705E-01,  1.7630954420893959E-04,  1.7630742198202379E-04,  1.1917604287781977E-02,  3.7045047093351434E-10, -1.7349447335971343E-14,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.7046608543611671E-10
  2.0020201000000029E-02,35,2,  1.6766269241866305E-01,  1.7630954420893959E-04,  1.7630204581801169E-04,  1.1921837399229723E-02,  3.7055945420531638E-10,  9.3368769199673971E-14,  2.0000000000000000E-02,  1.2500000000000000E-01,  3.7046795281150070E-10
  2.0020301000000029E-02,36,1,  1.6766269243866166E-01,  1.7630204581801169E-04,  1.7629811656492937E-04,  1.1919699906447700E-02,  3.7047650156427698E-10,  8.5487527762823693E-15,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.7046812378655622E-10
