time_from_pulse_us,comsol_current_drop_uA,direct_current_drop_uA,mpi_current_drop_uA,direct_minus_comsol_uA,mpi_minus_comsol_uA
5.8500000000000005,-1.0429162827444458e-06,0.5134971064496311,0.5192249727612432,0.5134981493659139,0.519226015677526
5.9,-9.77135968869898e-07,0.5182499217817799,0.5240046307940099,0.5182508989177488,0.5240056079299789
5.95,-9.038647538530166e-07,0.5230001023555705,0.5287816458822971,0.5230010062203243,0.528782549747051
6.0,-8.230636824955009e-07,0.5277480961426835,0.5335564685116793,0.527748919206366,0.5335572915753618
6.050000000000001,-7.346937995990483e-07,0.5324922416003597,0.5383274378177318,0.5324929762941593,0.5383281725115314
6.1000000000000005,-6.189085946082046e-07,0.5372305507412317,0.5430925633068897,0.5372311696498263,0.5430931822154843
6.15,-4.319832896234965e-07,0.5419632359621466,0.5478520552461476,0.5419636679454362,0.5478524872294371
6.2,-1.7492161739774637e-07,0.5466905105229023,0.5526061247659053,0.5466906854445197,0.5526062996875227
6.25,1.4949094286616242e-07,0.5514125876832963,0.5573549829965632,0.5514124381923534,0.5573548335056203
6.300000000000001,5.384689119653539e-07,0.5561296807031266,0.5620988410685214,0.5561291422342146,0.5620983025996094
6.3500000000000005,9.892268106969307e-07,0.5608420028421907,0.5668379101121802,0.56084101361538,0.5668369208853695
6.4,1.498979159858016e-06,0.5655497673602866,0.5715724012579393,0.5655482683811267,0.5715709022787794
6.45,2.0649404802457266e-06,0.570253187517212,0.5763025256361994,0.5702511225767317,0.5763004606957192
6.5,2.6843252926571787e-06,0.5749524765727646,0.5810284943773603,0.5749497922474719,0.5810258100520675
6.550000000000001,3.3543481178895017e-06,0.5796478477867422,0.5857505186118225,0.5796444934386242,0.5857471642637045
6.6000000000000005,4.072223476739787e-06,0.5843395144189426,0.5904688094699857,0.5843354421954658,0.5904647372465089
6.65,4.835165890005165e-06,0.5890276897291634,0.5951835780822504,0.5890228545632734,0.5951787429163604
6.7,5.6403898784827505e-06,0.5937125869772025,0.5998950355790167,0.593706946587324,0.5998893951891382
