time_after_pulse_ms,reference_left_normalized,simulation_left_normalized,reference_right_normalized,simulation_right_normalized,left_residual,right_residual,region
0,0.156705213629,0.00132952300044,0.176704758825,0.182297955768,-0.155375690629,0.0055931969426,rise
0.01,0.157808811514,0.00138782408069,0.179289598413,0.203428622619,-0.156420987433,0.0241390242056,rise
0.02,0.158887459189,0.00145074657115,0.18191301232,0.226080234997,-0.157436712618,0.044167222677,rise
0.03,0.159941545361,0.00151828948015,0.184568143065,0.250222376394,-0.158423255881,0.0656542333283,rise
0.04,0.160973810323,0.0015903714286,0.187247924663,0.275790853594,-0.159383438894,0.0885429289308,rise
0.05,0.161989209027,0.00166682142376,0.189945158384,0.302680598458,-0.160322387603,0.112735440074,rise
0.06,0.162994449274,0.00174738233999,0.19265274904,0.330737897222,-0.161247066934,0.138085148182,rise
0.07,0.16399752334,0.00183173035527,0.195363578346,0.359754237559,-0.162165792985,0.164390659213,rise
0.08,0.165007196502,0.00191950951367,0.198069705594,0.389466952775,-0.163087686988,0.191397247181,rise
0.09,0.166032395681,0.00201037549376,0.200761194376,0.419570199687,-0.164022020188,0.218809005311,rise
0.1,0.167081571516,0.00210403743596,0.203425201655,0.44973342037,-0.164977534081,0.246308218715,rise
0.11,0.168161944645,0.00220029035967,0.206045756298,0.479621126013,-0.165961654285,0.273575369715,rise
0.12,0.169278605707,0.00229903798712,0.208604339356,0.508909907933,-0.16697956772,0.300305568577,rise
0.13,0.170433823844,0.00240030737593,0.211081200481,0.537301014036,-0.168033516468,0.326219813555,rise
0.14,0.17162689208,0.00250425566171,0.213457160133,0.564527822327,-0.169122636418,0.351070662194,rise
0.15,0.172854462636,0.00261117066599,0.215715531408,0.590359265567,-0.17024329197,0.374643734159,rise
0.16,0.174111256789,0.00272146936108,0.217843842053,0.614601673411,-0.171389787428,0.396757831358,rise
0.17,0.175391081667,0.00283569624364,0.219835117911,0.637100122964,-0.172555385424,0.417265005053,rise
0.18,0.176687839001,0.00295452036949,0.221688593583,0.657738667914,-0.173733318631,0.436050074331,rise
0.19,0.177996123084,0.00307873003884,0.223409846395,0.676439073579,-0.174917393045,0.453029227184,rise
0.2,0.179311394183,0.00320922603268,0.22501040099,0.693158350174,-0.176102168151,0.468147949184,rise
0.21,0.180629921001,0.00334701509975,0.226506796912,0.707885485868,-0.177282905901,0.481378688957,rise
0.22,0.181948481447,0.00349320453235,0.227919146592,0.720637716297,-0.178455276915,0.492718569705,rise
0.23,0.183263892096,0.00364899698907,0.229269483259,0.731456593435,-0.179614895107,0.502187110176,rise
0.24,0.184572708527,0.00381568394029,0.230580295345,0.740404050073,-0.180757024586,0.509823754728,rise
0.25,0.185871235457,0.00399463683438,0.231873320057,0.747558599892,-0.181876598622,0.515685279835,rise
0.26,0.18715568838,0.00418729616909,0.233168441968,0.753011768936,-0.182968392211,0.519843326967,rise
0.27,0.188422422308,0.00439515908074,0.234482690683,0.756864820266,-0.184027263227,0.522382129584,rise
0.28,0.189668155267,0.00461976616581,0.235829479969,0.759225806875,-0.185048389101,0.523396326906,rise
0.29,0.190889965776,0.00486268829504,0.237218201511,0.760206967842,-0.186027277481,0.522988766331,rise
0.3,0.192085015647,0.00512551389058,0.238654270421,0.759922468096,-0.186959501756,0.521268197675,rise
0.31,0.193250271885,0.00540983624339,0.240139660273,0.758486471088,-0.187840435642,0.518346810815,rise
0.32,0.194382397046,0.00571723982214,0.241673788395,0.756011525368,-0.188665157224,0.514337736972,rise
0.33,0.195477730172,0.0060492857902,0.243254573552,0.752607240945,-0.189428444382,0.509352667393,rise
0.34,0.196532433026,0.00640749833165,0.244879620934,0.748379229482,-0.190124934694,0.503499608549,rise
0.35,0.197542977859,0.00679335237858,0.246547486128,0.7434282816,-0.19074962548,0.496880795473,rise
0.36,0.198506790381,0.00720826188548,0.248258796616,0.737849754369,-0.191298528495,0.489590957753,rise
0.37,0.199422745845,0.00765356805033,0.250016944953,0.731733143754,-0.191769177795,0.481716198801,rise
0.38,0.200291567919,0.00813052789279,0.251828128021,0.725161818184,-0.192161040026,0.473333690163,rise
0.39,0.201116164376,0.00864030402456,0.253700585814,0.718212888689,-0.192475860351,0.464512302875,rise
0.4,0.201901687751,0.00918395608928,0.25564316688,0.71095719212,-0.192717731662,0.45531402524,rise
0.41,0.202655257998,0.00976243382416,0.257663707846,0.703459367331,-0.192892824173,0.445795659485,rise
0.42,0.203385371703,0.0103765714495,0.259767688869,0.695778006536,-0.193008800254,0.436010317667,rise
0.43,0.204100940059,0.0110270832274,0.261957327544,0.687965865749,-0.193073856831,0.426008538205,rise
0.44,0.20481017172,0.0117145603067,0.264231157515,0.680070120923,-0.193095611413,0.415838963408,rise
0.45,0.205519791581,0.0124394688038,0.266584129598,0.672132658461,-0.193080322777,0.405548528863,rise
0.46,0.206234814522,0.0132021491392,0.269008147349,0.664190389456,-0.193032665383,0.395182242106,rise
0.47,0.206958665618,0.0140028168927,0.271492838551,0.656275578673,-0.192955848725,0.384782740122,rise
0.48,0.207693430483,0.0148415647037,0.274026419256,0.648416181338,-0.192851865779,0.374389762082,rise
0.49,0.208440203106,0.0157183643752,0.276596582203,0.640636181275,-0.192721838731,0.364039599072,rise
0.5,0.209199412569,0.0166330694488,0.279191336535,0.632955925052,-0.19256634312,0.353764588517,rise
0.51,0.209970952224,0.0175854195351,0.281799815166,0.625392448542,-0.192385532689,0.343592633376,rise
0.52,0.210754187439,0.0185750467692,0.284413189345,0.617959792077,-0.19217914067,0.333546602732,rise
0.53,0.211547965645,0.0196014828765,0.28702565694,0.610669300507,-0.191946482768,0.323643643567,rise
0.54,0.212350532866,0.0206641657814,0.289635207079,0.603529906553,-0.191686367084,0.313894699474,rise
0.55,0.213159396928,0.0217624466064,0.292243887667,0.596548396718,-0.191396950322,0.30430450905,rise
0.56,0.213971423999,0.0228955974926,0.294857394768,0.58972965929,-0.191075826506,0.294872264522,rise
0.57,0.214783176097,0.0240628190135,0.297483881209,0.583076914852,-0.190720357084,0.285593033643,rise
0.58,0.215591168876,0.0252632461724,0.300132127369,0.576591929871,-0.190327922704,0.276459802502,rise
0.59,0.216391972169,0.0264959530668,0.302809397832,0.570275213626,-0.189896019102,0.267465815794,rise
0.6,0.217182356289,0.0277599567229,0.305519201103,0.564126198501,-0.189422399566,0.258606997399,rise
0.61,0.217959503727,0.0290542208537,0.308259106621,0.558143403547,-0.188905282874,0.249884296926,rise
0.62,0.218721186022,0.0303776599378,0.311019078964,0.552324581737,-0.188343526084,0.241305502773,rise
0.63,0.219465966987,0.0317291434751,0.313781023969,0.546666851914,-0.187736823512,0.232885827945,rise
0.64,0.220193405838,0.0331075010755,0.316519907922,0.54116681613,-0.187085904763,0.224646908208,rise
0.65,0.220904049574,0.0345115296157,0.319206156879,0.535820663264,-0.186392519958,0.216614506385,rise
0.66,0.221599247525,0.0359400018176,0.321808502321,0.53062426058,-0.185659245708,0.208815758259,rise
0.67,0.22228101027,0.0373916738109,0.324296346224,0.525573234769,-0.184889336459,0.201276888545,rise
0.68,0.222951852637,0.03886529075,0.32664116733,0.520663042847,-0.184086561887,0.194021875518,rise
0.69,0.223614486,0.0403595920487,0.328817082926,0.515889033175,-0.183254893951,0.187071950249,rise
0.7,0.224271538392,0.0418733176069,0.330801021112,0.511246497867,-0.182398220786,0.180445476755,rise
0.71,0.224925464892,0.0434052139486,0.332573013673,0.506730718147,-0.181520250944,0.174157704473,rise
0.72,0.225578528081,0.0449540382738,0.334116957654,0.502337003458,-0.180624489807,0.168220045804,rise
0.73,0.226232776266,0.0465185606346,0.335421845765,0.498060724572,-0.179714215632,0.162638878806,rise
0.74,0.226890076221,0.0480975660088,0.336483095163,0.493897340843,-0.178792510212,0.15741424568,rise
0.75,0.227552093311,0.0496898569251,0.337303469286,0.489842421714,-0.177862236386,0.152538952428,rise
