time_after_pulse_ms,comparison_channel,reference_normalized,simulation_normalized,residual,region
0,left,0.401826212093,0.00532033133011,-0.396505880763,rise
0.01,left,0.404656076826,0.00554446052278,-0.399111616304,rise
0.02,left,0.407421963803,0.00578759135826,-0.401634372445,rise
0.03,left,0.410124869749,0.00604999468958,-0.404074875059,rise
0.04,left,0.412771821372,0.00633166638116,-0.406440154991,rise
0.05,left,0.415375524245,0.00663226706082,-0.408743257184,rise
0.06,left,0.417953178627,0.00695108364393,-0.411002094983,rise
0.07,left,0.420525278452,0.00728704384888,-0.413238234603,rise
0.08,left,0.423114299792,0.00763879725273,-0.415475502539,rise
0.09,left,0.425743133213,0.00800485942562,-0.417738273788,rise
0.1,left,0.428433447989,0.0083837944567,-0.420049653532,rise
0.11,left,0.431203759402,0.00877438938499,-0.422429370017,rise
0.12,left,0.434067120962,0.00917578938749,-0.424891331575,rise
0.13,left,0.437029351237,0.00958759296062,-0.427441758277,rise
0.14,left,0.440088637389,0.0100099129417,-0.430078724447,rise
0.15,left,0.443236394985,0.0104434046276,-0.432792990358,rise
0.16,left,0.446459088234,0.0108892683098,-0.435569819925,rise
0.17,left,0.449740837264,0.0113492428724,-0.438391594392,rise
0.18,left,0.453066004789,0.0118255990098,-0.44124040578,rise
0.19,left,0.456420729405,0.0123211268605,-0.444099602544,rise
0.2,left,0.459793370247,0.0128391138439,-0.446954256403,rise
0.21,left,0.463174359458,0.0133833164534,-0.449791043005,rise
0.22,left,0.466555434901,0.013957933096,-0.452597501805,rise
0.23,left,0.469928433578,0.0145675814719,-0.455360852106,rise
0.24,left,0.473284523248,0.0152172769835,-0.458067246265,rise
0.25,left,0.476614228403,0.0159124054021,-0.460701823001,rise
0.26,left,0.479907844747,0.0166586860278,-0.463249158719,rise
0.27,left,0.483156025737,0.0174621261152,-0.465693899622,rise
0.28,left,0.486350355681,0.0183289691164,-0.468021386564,rise
0.29,left,0.489483343265,0.0192656397237,-0.470217703541,rise
0.3,left,0.49254771076,0.0202786888813,-0.472269021879,rise
0.31,left,0.495535680909,0.0213747407273,-0.474160940181,rise
0.32,left,0.498438695776,0.0225604397038,-0.475878256072,rise
0.33,left,0.501247367872,0.0238423934619,-0.47740497441,rise
0.34,left,0.503951855124,0.0252271124634,-0.478724742661,rise
0.35,left,0.506543111618,0.0267209529568,-0.479822158661,rise
0.36,left,0.509014536314,0.0283300657965,-0.480684470518,rise
0.37,left,0.511363245116,0.0300603475448,-0.481302897572,rise
0.38,left,0.513591093666,0.0319173913498,-0.481673702316,rise
0.39,left,0.515705538127,0.033906439314,-0.481799098813,rise
0.4,left,0.517719790715,0.0360323398341,-0.481687450881,rise
0.41,left,0.519652108542,0.0382995119025,-0.481352596639,rise
0.42,left,0.521524278702,0.0407119161733,-0.480812362528,rise
0.43,left,0.523359151422,0.0432730315645,-0.480086119858,rise
0.44,left,0.525177775482,0.0459858367368,-0.479191938746,rise
0.45,left,0.526997394972,0.0488527969363,-0.478144598036,rise
0.46,left,0.528830869133,0.0518758559906,-0.476955013143,rise
0.47,left,0.5306869806,0.0550564335435,-0.475630547056,rise
0.48,left,0.532571077342,0.0583954286191,-0.474175648722,rise
0.49,left,0.534485964585,0.0618932275475,-0.472592737037,rise
0.5,left,0.536432742586,0.065549712741,-0.470883029845,rise
0.51,left,0.538411137879,0.0693642734285,-0.46904686445,rise
0.52,left,0.54041952313,0.0733358237178,-0.467083699412,rise
0.53,left,0.542454942897,0.0774628295162,-0.464992113381,rise
0.54,left,0.544512899611,0.081743337995,-0.462769561616,rise
0.55,left,0.546587002794,0.0861750051511,-0.460411997643,rise
0.56,left,0.548669216615,0.0907551249949,-0.45791409162,rise
0.57,left,0.55075072535,0.0954806621636,-0.455270063187,rise
0.58,left,0.552822594373,0.100348282838,-0.452474311535,rise
0.59,left,0.55487602799,0.105354379754,-0.449521648236,rise
0.6,left,0.556902744586,0.110495091656,-0.44640765293,rise
0.61,left,0.558895519454,0.115766319284,-0.44312920017,rise
0.62,left,0.560848638334,0.121163741049,-0.439684897285,rise
0.63,left,0.562758418532,0.126682830041,-0.436075588491,rise
0.64,left,0.564623729784,0.132318871777,-0.432304858007,rise
0.65,left,0.566445974709,0.138066985423,-0.428378989286,rise
0.66,left,0.56822861329,0.143922153639,-0.424306459651,rise
0.67,left,0.569976801081,0.149879258351,-0.42009754273,rise
0.68,left,0.571696986651,0.155933112294,-0.415763874356,rise
0.69,left,0.57339612255,0.162078482432,-0.411317640118,rise
0.7,left,0.57508094763,0.168310111789,-0.406770835841,rise
0.71,left,0.576757757242,0.174622745415,-0.402135011827,rise
0.72,left,0.578432353136,0.181011155987,-0.397421197148,rise
0.73,left,0.58010998762,0.187470160702,-0.392639826918,rise
0.74,left,0.581795447503,0.193994630353,-0.387800817151,rise
0.75,left,0.583493003144,0.200579497978,-0.382913505166,rise
