% Model:              0902gakkai715uA.mph
% Version:            COMSOL 6.2.0.415
% Date:               Aug 2 2026, 14:15
% Table:              プローブテーブル 1 - 
% Time (ms)              温度 (K), 吸収体              温度 (K), TES              アンペアメーターを通る電流 # (µA)
20.343                   0.16948786419886475      0.1688085907230454       135.34148365866042
20.3435                  0.16948782460741074      0.16880861990577833      135.340491404036
20.344                   0.16948778502543457      0.16880864883266672      135.3395078466828
20.3445                  0.16948774545288445      0.16880867750539574      135.33853292921364
20.345                   0.16948770588970963      0.1688087059256405       135.33756659462426
20.3455                  0.16948766633585752      0.1688087340950663       135.33660878628226
20.346                   0.16948762679127974      0.16880876201532555      135.33565944793023
20.3465                  0.1694875872559238       0.16880878968806076      135.33471852368245
20.347                   0.16948754772974145      0.16880881711490334      135.3337859580226
20.3475                  0.16948750821268102      0.16880884429747345      135.33286169580074
20.348                   0.16948746870469347      0.1688088712373823       135.331945682228
20.3485                  0.16948742920573204      0.16880889793622958      135.33103786287984
20.349                   0.16948738971574623      0.16880892439560302      135.3301381836877
20.3495                  0.1694873502346871       0.16880895061708212      135.32924659094488
20.350000000000005       0.16948731076250814      0.168808976602235        135.32836303128812
20.3505                  0.16948727129916089      0.16880900235261836      135.32748745171682
20.351000000000003       0.1694872318445982       0.16880902786978133      135.32661979957422
20.3515                  0.16948719239877275      0.16880905315526057      135.325760022555
20.352                   0.1694871529616365       0.16880907821058397      135.32490806869768
20.3525                  0.1694871135331454       0.16880910303726768      135.32406388637995
20.353                   0.16948707411325195      0.16880912763681982      135.32322742432268
20.3535                  0.16948703470190937      0.16880915201073698      135.32239863158256
20.354                   0.16948699529907385      0.1688091761605075       135.32157745755646
20.3545                  0.16948695590469898      0.16880920008760858      135.3207638519725
20.355                   0.16948691651873957      0.1688092237935082       135.3199577648914
20.3555                  0.16948687714115188      0.16880924727966384      135.31915914669815
20.356                   0.16948683777189089      0.16880927054752623      135.31836794811218
20.3565                  0.16948679841091285      0.16880929359853356      135.31758412017132
20.357                   0.16948675905817248      0.16880931643411448      135.31680761424218
20.3575                  0.16948671971362822      0.16880933905569123      135.31603838200846
20.358                   0.16948668037723677      0.16880936146467276      135.31527637547256
20.3585                  0.16948664104895336      0.16880938366246304      135.3145215469579
20.359                   0.16948660172873595      0.16880940565045144      135.3137738490932
20.359500000000004       0.169486562416544        0.16880942743002356      135.3130332348285
20.36                    0.1694865231123336       0.16880944900255315      135.31229965741574
20.360500000000002       0.16948648381606227      0.16880947036940558      135.3115730704252
20.361                   0.16948644452769043      0.16880949153193597      135.31085342772317
20.3615                  0.16948640524717537      0.16880951249149287      135.31014068348506
20.362                   0.16948636597447703      0.16880953324941386      135.30943479219056
20.3625                  0.169486326709554        0.1688095538070281       135.3087357086179
20.363                   0.16948628745236521      0.16880957416565728      135.3080433878355
20.3635                  0.16948624820287084      0.168809594326613        135.30735778522157
20.364                   0.16948620896103053      0.16880961429119898      135.30667885643848
20.3645                  0.16948616972680658      0.16880963406070978      135.30600655744487
20.365                   0.16948613050015937      0.16880965363643197      135.3053408444906
20.3655                  0.16948609128104633      0.16880967301964386      135.30468167410987
20.366                   0.16948605206943115      0.16880969221161438      135.3040290031306
20.3665                  0.16948601286527473      0.168809711213605        135.30338278865293
20.367                   0.16948597366853912      0.1688097300268683       135.30274298807308
20.3675                  0.1694859344791858       0.16880974865264942      135.30210955906304
20.368000000000002       0.1694858952971764       0.1688097670921843       135.30148245957125
20.3685                  0.1694858561224742       0.16880978534670116      135.3008616478247
20.369000000000003       0.16948581695504064      0.16880980341742         135.30024708232483
20.3695                  0.16948577779483973      0.1688098213055542       135.29963872185402
20.37                    0.1694857386418333       0.16880983901230653      135.29903652545661
20.3705                  0.16948569949598571      0.16880985653887468      135.29844045245002
20.371                   0.16948566035726031      0.16880987388644514      135.2978504624241
20.3715                  0.16948562122562058      0.16880989105620015      135.29726651522992
20.372                   0.1694855821010297       0.1688099080493118       135.29668857098545
20.3725                  0.16948554298345447      0.16880992486694524      135.29611659006713
20.373                   0.16948550387285735      0.1688099415102586       135.29555053312095
20.3735                  0.16948546476920287      0.1688099579804          135.2949903610466
20.374                   0.16948542567245845      0.16880997427851327      135.29443603500314
20.3745                  0.16948538658258555      0.16880999040573236      135.2938875164021
20.375                   0.16948534749955305      0.168810006363185        135.2933447669151
20.3755                  0.1694853084233241       0.16881002215199023      135.29280774846418
20.376                   0.16948526935386682      0.1688100377732613       135.29227642322152
20.3765                  0.16948523029114484      0.16881005322810388      135.29175075360828
20.377                   0.16948519123512693      0.16881006851761443      135.2912307022937
20.377500000000005       0.16948515218577848      0.1688100836428843       135.29071623219005
20.378                   0.1694851131430659       0.1688100986049968       135.29020730646647
20.378500000000003       0.1694850741069562       0.16881011340502836      135.28970388851775
20.379                   0.1694850350774181       0.16881012804404813      135.28920594198527
20.3795                  0.16948499605441683      0.1688101425231191       135.28871343075832
20.38                    0.16948495703792138      0.1688101568432945       135.28822631895886
20.3805                  0.1694849180278993       0.1688101710056258       135.28774457094133
20.381                   0.16948487902431897      0.16881018501115128      135.28726815130216
20.3815                  0.16948484002714778      0.16881019886090678      135.28679702486264
20.382                   0.16948480103635497      0.16881021255592046      135.28633115668245
20.3825                  0.16948476205191002      0.16881022609721252      135.28587051205233
20.383                   0.16948472307377913      0.16881023948579782      135.2854150564883
20.3835                  0.16948468410193532      0.1688102527226835       135.28496475573013
20.384                   0.1694846451363427       0.16881026580887046      135.28451957575288
20.3845                  0.16948460617697572      0.1688102787453535       135.28407948275017
20.385                   0.16948456722380076      0.16881029153311977      135.28364444313863
20.3855                  0.16948452827679003      0.16881030417315068      135.2832144235541
20.386000000000003       0.16948448933591315      0.16881031666642177      135.28278939085683
20.3865                  0.16948445040113844      0.16881032901390106      135.28236931212092
20.387000000000004       0.16948441147243826      0.16881034121655067      135.28195415464216
20.3875                  0.16948437254978288      0.16881035327532615      135.2815438859262
20.388                   0.16948433363314352      0.16881036519117723      135.28113847370048
20.3885                  0.16948429472249116      0.16881037696504683      135.2807378858991
20.389                   0.16948425581779544      0.1688103885978722       135.2803420906699
20.3895                  0.16948421691903032      0.16881040009058323      135.27995105636174
20.39                    0.16948417802616556      0.16881041144410616      135.27956475155
20.3905                  0.1694841391391734       0.16881042265935844      135.2791831450018
20.391                   0.16948410025802715      0.16881043373725343      135.27880620569567
20.3915                  0.16948406138269764      0.16881044467869719      135.27843390281646
20.392                   0.1694840225131566       0.16881045548458987      135.27806620574907
20.3925                  0.1694839836493789       0.16881046615582715      135.2777030840809
20.393                   0.16948394479133425      0.16881047669329788      135.27734450759735
20.3935                  0.16948390593899837      0.16881048709788324      135.276990446289
20.394                   0.1694838670923437       0.1688104973704622       135.2766408703363
20.3945                  0.16948382825134148      0.16881050751190554      135.27629575012108
20.395                   0.16948378941596637      0.16881051752307835      135.2759550562241
