time_ms,left_signal,right_signal
-20,0.00287239625493,0.000215902984608
-19.99,0.00295836298275,0.000681615593668
-19.98,0.00303502148199,0.00110895477703
-19.97,0.00310071118783,0.00148602304629
-19.96,0.00315476514597,0.00180211573414
-19.95,0.00319730234547,0.00204831229586
-19.94,0.00322880452107,0.00221770411393
-19.93,0.00324965685598,0.00230537769294
-19.92,0.0032597967993,0.00230828978292
-19.91,0.00325855625264,0.00222515031778
-19.9,0.00324474111363,0.00205636742352
-19.89,0.00321691243048,0.00180405276361
-19.88,0.00317375019929,0.00147205031318
-19.87,0.00311438394343,0.0010659402898
-19.86,0.00303862738086,0.000593016145359
-19.85,0.00294706302288,6.22590318563e-05
-19.84,0.00284095369315,-0.000515717486994
-19.83,0.00272208657575,-0.0011288323654
-19.82,0.00259267100774,-0.00176388236828
-19.81,0.0024552536898,-0.00240708632793
-19.8,0.00231259076466,-0.00304475875572
-19.79,0.00216752317973,-0.00366395375557
-19.78,0.00202288955306,-0.00425294051851
-19.77,0.00188146370933,-0.0048014878351
-19.76,0.0017459172193,-0.00530101087968
-19.75,0.00161876703311,-0.00574461669082
-19.74,0.0015022413734,-0.00612703813617
-19.73,0.00139809598566,-0.00644445883996
-19.72,0.00130748472832,-0.00669432045759
-19.71,0.00123090902524,-0.00687527443808
-19.7,0.001168207634,-0.00698736859721
-19.69,0.00111860909216,-0.00703237836822
-19.68,0.00108086397063,-0.00701407969263
-19.67,0.00105335758046,-0.00693827998349
-19.66,0.00103412014338,-0.00681250673929
-19.65,0.00102080352271,-0.00664536766631
-19.64,0.00101072453451,-0.0064457077688
-19.63,0.0010010002144,-0.00622173299223
-19.62,0.000988779300485,-0.00598026168302
-19.61,0.000971533364707,-0.00572623041465
-19.6,0.000947304589167,-0.00546250298086
-19.59,0.000914863624062,-0.00518994200651
-19.58,0.000873833939452,-0.00490766087989
-19.57,0.000824800041091,-0.00461338836242
-19.56,0.000769289554937,-0.00430390781904
-19.55,0.000709535828848,-0.00397554227251
-19.54,0.000648079064876,-0.00362465685057
-19.53,0.00058730773245,-0.00324814344509
-19.52,0.000529034314995,-0.00284379915629
-19.51,0.000474245902385,-0.00241047794274
-19.5,0.00042309144686,-0.00194798450814
-19.49,0.000375025087823,-0.00145680007462
-19.48,0.000329033140274,-0.000937767261751
-19.47,0.000283921458445,-0.00039183846036
-19.46,0.000238591881595,0.000180040319213
-19.45,0.000192209627128,0.00077689315584
-19.44,0.00014425322236,0.00139759297877
-19.43,9.45144697316e-05,0.00204073820467
-19.42,4.30747104143e-05,0.00270450059892
-19.41,-9.74119335637e-06,0.00338632450526
-19.4,-6.33592753941e-05,0.0040824457909
-19.39,-0.00011683568239,0.00478740384857
-19.38,-0.000168687460153,0.00549383800086
-19.37,-0.000216783694285,0.00619277590978
-19.36,-0.000258362159029,0.00687437279227
-19.35,-0.000290227445545,0.0075288440381
-19.34,-0.000309126258604,0.00814732698123
-19.33,-0.000312186096176,0.0087225397227
-19.32,-0.000297307153938,0.00924920440555
-19.31,-0.000263453958723,0.00972420536945
-19.3,-0.000210777811229,0.0101463967579
-19.29,-0.000140502538004,0.0105159770034
-19.28,-5.46135277861e-05,0.010833502129
-19.27,4.45032903752e-05,0.0110988429609
-19.26,0.000154361406287,0.011310509965
-19.25,0.000272566268091,0.0114656278315
-19.24,0.000396850634038,0.0115605312233
-19.23,0.000524988742412,0.0115917204848
-19.22,0.000654727028439,0.0115568648698
-19.21,0.000783786028112,0.0114556135421
-19.2,0.00090989776844,0.0112900706493
-19.19,0.00103088590543,0.0110648486323
-19.18,0.00114479421934,0.0107866816383
-19.17,0.00124999693066,0.0104636851938
-19.16,0.0013452361541,0.0101044367878
-19.15,0.00142961246332,0.00971710953241
-19.14,0.00150257083926,0.00930888048389
-19.13,0.00156388462037,0.00888570041183
-19.12,0.00161366086204,0.00845235234392
-19.11,0.00165240470613,0.00801264658786
-19.1,0.00168108915699,0.00756958274294
-19.09,0.00170114876898,0.00712538212244
-19.08,0.00171440532235,0.0066814236633
-19.07,0.0017229364405,0.00623818349775
-19.06,0.00172885790315,0.00579528160647
-19.05,0.00173408568149,0.00535169090877
-19.04,0.00174020930853,0.00490605268305
-19.03,0.00174848281698,0.00445698574066
-19.02,0.00175984732976,0.00400336303585
-19.01,0.00177496588825,0.00354461456649
-19,0.00179427663814,0.00308105865089
-18.99,0.00181800028978,0.0026141538986
-18.98,0.00184604407452,0.00214656152919
-18.97,0.00187784592636,0.00168201746442
-18.96,0.00191224269822,0.00122512217677
-18.95,0.00194744294429,0.000781183269469
-18.94,0.00198120431344,0.000356142252646
-18.93,0.00201121735012,-4.35443044614e-05
-18.92,0.00203554261004,-0.000411208869378
-18.91,0.00205296221289,-0.000740450860982
-18.9,0.00206318536719,-0.00102567621804
-18.89,0.00206685508075,-0.00126260759187
-18.88,0.00206534287841,-0.00144871392698
-18.87,0.00206042046906,-0.00158353098541
-18.86,0.0020539439643,-0.00166886482158
-18.85,0.00204761317199,-0.00170884345312
-18.84,0.00204280547684,-0.00170973557339
-18.83,0.00204051116952,-0.00167947350307
-18.82,0.00204137001948,-0.00162690876514
-18.81,0.0020457539561,-0.0015609263719
-18.8,0.00205388741824,-0.00148957655811
-18.79,0.00206600165967,-0.00141938474615
-18.78,0.00208244320901,-0.00135497855974
-18.77,0.00210369080464,-0.00129905411205
-18.76,0.00213033122028,-0.00125258645698
-18.75,0.00216302164652,-0.00121518271952
-18.74,0.00220238939371,-0.00118550052343
-18.73,0.00224885206923,-0.0011616402394
-18.72,0.0023024411882,-0.00114141345229
-18.71,0.00236270937981,-0.00112246320468
-18.7,0.00242872697756,-0.00110231700334
-18.69,0.00249917705413,-0.00107845969741
-18.68,0.00257255527964,-0.00104846607976
-18.67,0.00264739794134,-0.0010102143805
-18.66,0.00272245614658,-0.000962157854798
-18.65,0.0027967955132,-0.00090358907222
-18.64,0.0028697846131,-0.000834840774849
-18.63,0.00294094521641,-0.000757375479851
-18.62,0.00300974837653,-0.000673711605894
-18.61,0.00307547260751,-0.00058714651052
-18.6,0.003137150798,-0.000501270842036
-18.59,0.00319360085064,-0.000419337117352
-18.58,0.0032435730057,-0.000343636479065
-18.57,0.00328599730475,-0.000275070524067
-18.56,0.00332020880507,-0.000213010239409
-18.55,0.00334603618066,-0.000155410438989
-18.54,0.0033637198477,-9.91519140722e-05
-18.53,0.00337367056267,-4.0609473055e-05
-18.52,0.00337618193936,2.36508912194e-05
-18.51,0.00337131003387,9.62301492047e-05
-18.5,0.00335899642768,0.000178467095614
-18.49,0.00333929561039,0.000270279356235
-18.48,0.00331256768574,0.00037021517154
-18.47,0.00327957989782,0.000475588274932
-18.46,0.00324145692719,0.000582590663441
-18.45,0.003199465332,0.000686376195361
-18.44,0.00315473879646,0.000781211896195
-18.43,0.00310807717599,0.000860821958199
-18.42,0.00305986205519,0.000918985446069
-18.41,0.00301006870146,0.000950332669258
-18.4,0.00295834866275,0.000951163946002
-18.39,0.00290412624192,0.000920084873054
-18.38,0.00284666370554,0.000858345885709
-18.37,0.00278514866864,0.000769843023964
-18.36,0.00271886155337,0.000660739142269
-18.35,0.00264737485933,0.000538729548748
-18.34,0.00257071468373,0.000412110896557
-18.33,0.00248945317142,0.000288894341324
-18.32,0.00240468078739,0.000176188460437
-18.31,0.0023178157252,7.9974656232e-05
-18.3,0.00223032034741,5.20188238855e-06
-18.29,0.00214348128124,-4.40414821667e-05
-18.28,0.00205833064013,-6.45306160746e-05
-18.27,0.00197567602479,-5.42021706768e-05
-18.26,0.00189621570577,-1.26764674924e-05
-18.25,0.00182067787836,5.81943268845e-05
-18.24,0.00174984081973,0.000153990827361
-18.23,0.00168439313899,0.000267824539968
-18.22,0.0016247313213,0.000390941728744
-18.21,0.00157076234322,0.000513693762016
-18.2,0.0015217618673,0.000626630239376
-18.19,0.00147638714616,0.000721465627115
-18.18,0.00143287783494,0.000791724015071
-18.17,0.00138935645645,0.000833001063189
-18.16,0.00134413264777,0.000842936363198
-18.15,0.00129595780167,0.000821050397488
-18.14,0.00124417356392,0.000768545267708
-18.13,0.00118872867546,0.000688098301146
-18.12,0.00113013341111,0.000583647357469
-18.11,0.0010694374427,0.000460118556413
-18.1,0.00100822687422,0.000323010816886
-18.09,0.000948594548356,0.000177821085941
-18.08,0.000893047911211,2.93896542796e-05
-18.07,0.000844287119842,-0.000118741429789
-18.06,0.000804832420029,-0.000264852754169
-18.05,0.00077662781386,-0.000409308611124
-18.04,0.000760769196167,-0.000554445644846
-18.03,0.000757406194169,-0.000704086635724
-18.02,0.000765827501834,-0.000862750895384
-18.01,0.000784722015278,-0.00103470969789
-18,0.000812519594464,-0.00122314500802
-17.99,0.000847637409019,-0.00142966729393
-17.98,0.000888540903192,-0.00165426910412
-17.97,0.000933702336784,-0.00189560795662
-17.96,0.00098157423871,-0.00215146354403
-17.95,0.00103062390966,-0.00241922924296
-17.94,0.00107943077863,-0.00269632128809
-17.93,0.0011267730354,-0.00298044429469
-17.92,0.00117160246761,-0.0032696614424
-17.91,0.0012129367417,-0.00356221031482
-17.9,0.00124978965274,-0.00385612921319
-17.89,0.00128117101311,-0.00414891459371
-17.88,0.00130608818685,-0.00443742962933
-17.87,0.00132353618583,-0.00471811782384
-17.86,0.00133255046827,-0.00498738244184
-17.85,0.00133233688295,-0.005241936929
-17.84,0.00132241484407,-0.00547901077949
-17.83,0.00130273873546,-0.0056963982643
-17.82,0.00127375428008,-0.00589239908605
-17.81,0.00123633966818,-0.00606569520447
-17.8,0.00119171054867,-0.00621518433283
-17.79,0.00114140157464,-0.0063398088661
-17.78,0.00108727628339,-0.00643843256025
-17.77,0.00103146373764,-0.00650978410895
-17.76,0.000976223944167,-0.00655245392395
-17.75,0.000923770462582,-0.00656491820832
-17.74,0.000876040159167,-0.0065455607122
-17.73,0.000834440763545,-0.0064926720727
-17.72,0.000799662358627,-0.00640442296939
-17.71,0.000771608133756,-0.00627882240715
-17.7,0.000749457073589,-0.00611369900881
-17.69,0.000731881374338,-0.0059067888231
-17.68,0.000717375180887,-0.00565602618396
-17.67,0.000704529999806,-0.00536003623267
-17.66,0.000692159005952,-0.00501867257555
-17.65,0.000679316404988,-0.00463339589266
-17.64,0.000665268789725,-0.00420735670574
-17.63,0.000649493775675,-0.0037451279081
-17.62,0.000631784772217,-0.00325215999019
-17.61,0.000612382076003,-0.00273418543325
-17.6,0.00059195933882,-0.00219682330545
-17.59,0.000571451488112,-0.00164550133201
-17.58,0.000551868730548,-0.00108563686647
-17.57,0.000534194232357,-0.000522895586386
-17.56,0.000519356929796,3.66811892858e-05
-17.55,0.000508263112939,0.000586797789072
-17.54,0.000501849878301,0.00112121742242
-17.53,0.000501070175852,0.00163408883757
-17.52,0.000506796492459,0.00212012057548
-17.51,0.000519716621813,0.00257454873062
-17.5,0.00054023388621,0.00299297817665
-17.49,0.00056836599824,0.00337124470157
-17.48,0.000603726818752,0.00370541538893
-17.47,0.000645665927702,0.00399196221408
-17.46,0.000693493678171,0.00422805605793
-17.45,0.000746624992654,0.00441189027336
-17.44,0.000804551420861,0.00454297952372
-17.43,0.000866697209058,0.00462237480139
-17.42,0.000932291975851,0.00465266069449
-17.41,0.00100037747802,0.00463765783958
-17.4,0.00106995399393,0.00458191149235
-17.39,0.00114012832973,0.00449012735869
-17.38,0.00121014930104,0.00436674991986
-17.37,0.00127938780831,0.00421579203709
-17.36,0.00134735372202,0.00404081147534
-17.35,0.00141372706191,0.00384486993686
-17.34,0.00147835326855,0.00363044390798
-17.33,0.00154120112134,0.00339935951766
-17.32,0.00160228674337,0.00315281877667
-17.31,0.00166159183147,0.00289154392669
-17.3,0.00171905263979,0.00261603116306
-17.29,0.00177465758787,0.00232686519081
-17.28,0.00182859116456,0.00202501079501
