time_ms,left_signal,right_signal
34.11,0.669923305636,0.940000575738
34.12,0.669995812214,0.939057262713
34.13,0.670062151261,0.938118488821
34.14,0.670122214196,0.937199253641
34.15,0.670175848729,0.936313271639
34.16,0.670222726347,0.935472756368
34.17,0.670262185414,0.934688338638
34.18,0.670293090463,0.933969008376
34.19,0.670313846175,0.933322023039
34.2,0.670322568871,0.932752758638
34.21,0.670317275471,0.932264543228
34.22,0.67029605358,0.931858605738
34.23,0.670257276006,0.931534233098
34.24,0.67019983104,0.931289108085
34.25,0.670123305174,0.931119736405
34.26,0.670028142908,0.931021863829
34.27,0.669915753743,0.930990827772
34.28,0.669788438142,0.931021846351
34.29,0.669649131803,0.931110259597
34.3,0.669501083557,0.931251687344
34.31,0.669347506089,0.9314420337
34.32,0.669191249198,0.931677322008
34.33,0.669034637724,0.931953413463
34.34,0.668879514436,0.93226569758
34.35,0.668727366003,0.93260886968
34.36,0.668579443264,0.932976903706
34.37,0.668436874422,0.933363281368
34.38,0.668300721219,0.93376148217
34.39,0.6681719128,0.934165669289
34.4,0.668051134341,0.934571426104
34.41,0.667938770955,0.934976338688
34.42,0.667834878833,0.935380242371
34.43,0.667739196111,0.935785072607
34.44,0.667651268558,0.936194335698
34.45,0.667570630266,0.93661223158
34.46,0.6674969462,0.937042587117
34.47,0.667430160209,0.937487883666
34.48,0.667370688073,0.937948593498
34.49,0.667319565733,0.938422881801
34.5,0.667278476529,0.938906649218
34.51,0.66724970989,0.939393868455
34.52,0.667236093364,0.939877137415
34.53,0.667240833633,0.940348357321
34.54,0.667267242666,0.940799480005
34.55,0.66731840603,0.941223277456
34.56,0.667396806175,0.941614034761
34.57,0.667503943907,0.94196805423
34.58,0.667640089113,0.942283905718
34.59,0.667804172971,0.942562398867
34.6,0.667993725793,0.942806300993
34.61,0.668204906548,0.943019877478
34.62,0.668432745948,0.94320831931
34.63,0.668671580015,0.943377075639
34.64,0.668915561137,0.943531133071
34.65,0.669159174785,0.943674344371
34.66,0.669397689624,0.943808911987
34.67,0.669627423185,0.943935100535
34.68,0.669845787832,0.944051227935
34.69,0.670051220887,0.944153932591
34.7,0.670243054207,0.944238639739
34.71,0.670421319247,0.94430012926
34.72,0.670586586602,0.944333126403
34.73,0.670739896748,0.944332825496
34.74,0.670882664003,0.944295264008
34.75,0.671016479046,0.944217537399
34.76,0.671142875928,0.944097889508
34.77,0.671263117578,0.943935686569
34.78,0.671378029134,0.943731296911
