time_ms,left_signal,right_signal
13.87,0.641479199627,0.988609521069
13.88,0.641516043609,0.989873106961
13.89,0.641555523812,0.991126812323
13.9,0.641594641576,0.992337036876
13.91,0.641632153474,0.99347523722
13.92,0.641668685884,0.994519352198
13.93,0.641706414847,0.995454339497
13.94,0.641748240942,0.996272085013
13.95,0.641796877726,0.996970963416
13.96,0.64185438686,0.997555187834
13.97,0.641922151919,0.998033757922
13.98,0.642001094818,0.99841877923
13.99,0.642091975288,0.998723286946
14,0.642195308653,0.998958946001
14.01,0.64231058912,0.999134063986
14.02,0.642435452013,0.999252330055
14.03,0.642565686455,0.999312343509
14.04,0.642696006362,0.999307666664
14.05,0.642820900706,0.999227393661
14.06,0.642935456966,0.999057540942
14.07,0.643036251149,0.998783245969
14.08,0.64312202228,0.998391231668
14.09,0.643193970963,0.997871903282
14.1,0.64325565916,0.997220761805
14.11,0.643312300226,0.996439225335
14.12,0.643369585082,0.99553524371
14.13,0.643432833123,0.994524010894
14.14,0.643506954826,0.993428574895
14.15,0.643596778101,0.992279741727
14.16,0.643707221922,0.991114723485
14.17,0.643843351293,0.989974368145
14.18,0.644010201668,0.988899413106
14.19,0.644212117883,0.987926721265
14.2,0.644452041949,0.987086420076
14.21,0.644731336721,0.986400327154
14.22,0.645049979316,0.985881601411
14.23,0.64540683427,0.985535427889
14.24,0.645800029345,0.985360372476
14.25,0.646227110312,0.98534981729
14.26,0.646684596646,0.985493042777
14.27,0.64716736848,0.985775994275
14.28,0.647668535769,0.986181919209
14.29,0.648179788899,0.986691650492
14.3,0.648692080036,0.987282992663
14.31,0.649196740961,0.987929091656
14.32,0.64968669956,0.988596453537
14.33,0.650157049715,0.989243796738
14.34,0.650604906373,0.989822994292
14.35,0.651029046541,0.990282616831
14.36,0.651429382359,0.990573211374
14.37,0.651806146756,0.990652603296
14.38,0.652159127329,0.99048969914
14.39,0.652487150014,0.990066023095
14.4,0.652787641863,0.989375095354
14.41,0.653056359233,0.98842039928
14.42,0.653287551887,0.987212801831
14.43,0.653474441197,0.985768061611
14.44,0.653609756634,0.984104848987
14.45,0.653686410374,0.982243566766
14.46,0.653698266762,0.980206005261
14.47,0.653640555917,0.978015526041
14.48,0.65350982805,0.975697248188
14.49,0.653303913591,0.973277700997
14.5,0.653022047315,0.970783731396
14.51,0.652664884874,0.968241118187
14.52,0.652234444687,0.96567394977
14.53,0.651734132094,0.96310566297
14.54,0.651168655143,0.960561658086
14.55,0.650543797308,0.958072525911
14.56,0.649866395477,0.955676665039
14.57,0.649144521395,0.953421247315
14.58,0.648387412399,0.951360965742
14.59,0.647605139019,0.949554666554
14.6,0.646808443259,0.94806053158
14.61,0.646008677433,0.946930691179
14.62,0.645217510013,0.946206205812
14.63,0.644446632581,0.945913314087
14.64,0.64370766942,0.946061534631
14.65,0.643011992659,0.946643870878
14.66,0.642370441772,0.947639081501
14.67,0.641793135302,0.949015454316
14.68,0.641289085676,0.950734910908
14.69,0.640865418015,0.95275623901
14.7,0.640526526805,0.955036989603
14.71,0.64027337371,0.957534326533
14.72,0.640102761011,0.960205385864
14.73,0.640006852405,0.963007761148
14.74,0.639973719593,0.965900504359
14.75,0.639989004243,0.968845488052
14.76,0.640037990439,0.971808722618
14.77,0.640107626786,0.974761278207
14.78,0.640188185304,0.977679444088
14.79,0.640274019714,0.980543963884
14.8,0.640363321391,0.983338692831
14.81,0.640457302622,0.986049155757
14.82,0.640559008488,0.988661158493
14.83,0.640671840529,0.991159672424
14.84,0.640798353569,0.993528654111
14.85,0.640939784404,0.995752267391
14.86,0.641095918668,0.997817131417
14.87,0.641264852077,0.999714653531
14.88,0.641442948977,1.00144248752
14.89,0.641625300031,1.00300444744
14.9,0.641806413048,1.00440891437
14.91,0.641980912139,1.00566657628
14.92,0.642144187904,1.00678837712
14.93,0.642292619996,1.0077839926
14.94,0.642423190874,1.00866081497
14.95,0.642533038463,1.00942336213
14.96,0.64261937351,1.01007303299
14.97,0.642679589152,1.01060831838
14.98,0.642711476846,1.01102572763
14.99,0.642713664229,1.0113213695
15,0.642686036123,1.01149258503
15.01,0.642629806513,1.01153900217
15.02,0.642547488882,1.01146290573
15.03,0.6424430801,1.01126921406
15.04,0.642322065182,1.01096536641
15.05,0.642190940005,1.01056130804
15.06,0.642056730918,1.0100695903
15.07,0.641926785437,1.00950544172
15.08,0.641808499096,1.00888662742
15.09,0.641708865427,1.00823286208
15.1,0.641633988788,1.00756454396
15.11,0.641588536662,1.00690100392
15.12,0.641575293152,1.00625908399
15.13,0.641595232917,1.0056527512
15.14,0.641648055588,1.00509349851
15.15,0.641732668509,1.00459061197
15.16,0.641847588297,1.00415062966
15.17,0.641991500154,1.00377594346
15.18,0.642163528794,1.00346297687
15.19,0.642362681991,1.00320070923
15.2,0.642586825239,1.00297039978
15.21,0.642831822067,1.00274692897
15.22,0.643091161507,1.00250163043
15.23,0.643356523195,1.00220617915
15.24,0.643619425406,1.00183666185
15.25,0.64387305023,1.00137673957
15.26,0.644113268585,1.00081927272
15.27,0.644338864379,1.00016636233
15.28,0.644551287614,0.999428076437
15.29,0.644753946788,0.998620298014
15.3,0.644951238137,0.997762219541
15.31,0.645147848461,0.996873926348
15.32,0.645348393749,0.995974225632
15.33,0.645557038274,0.995078681893
15.34,0.645777221733,0.994197946822
15.35,0.646011688859,0.993336648502
15.36,0.646262398297,0.992493124375
15.37,0.646530122803,0.991660268674
15.38,0.646814184599,0.990827536655
15.39,0.647112484173,0.989983644
15.4,0.647421600105,0.989119206916
15.41,0.647737041021,0.988228672464
15.42,0.648053779947,0.987311191105
15.43,0.648366662473,0.986370570393
15.44,0.648670343325,0.985414870965
15.45,0.648959132614,0.984456018314
15.46,0.649227099155,0.983509184178
15.47,0.649468271295,0.982591477361
15.48,0.649677032839,0.981719852873
15.49,0.649848963408,0.98090854484
15.5,0.649981650064,0.980166540108
15.51,0.650074866171,0.979495705987
15.52,0.650130320707,0.978890063973
15.53,0.650151317934,0.978336349815
15.54,0.65014223802,0.977815584687
15.55,0.650107968952,0.977305228606
15.56,0.650053646735,0.976781678764
15.57,0.649984494123,0.976223024553
15.58,0.649905242961,0.975611994441
15.59,0.649819250523,0.97493897532
15.6,0.649727810436,0.974204604123
15.61,0.649629850909,0.973421023019
15.62,0.649522205671,0.972611046668
15.63,0.649400713064,0.971805063547
15.64,0.649261733952,0.97103621647
15.65,0.64910333291,0.970335244733
15.66,0.648925974951,0.969726678466
15.67,0.648732823617,0.969227364601
15.68,0.648529403414,0.968847199872
15.69,0.648322615826,0.968591268947
15.7,0.648119561263,0.968462514529
15.71,0.647926420741,0.96846417105
15.72,0.647747359299,0.968601199919
15.73,0.647583887618,0.96888011983
15.74,0.647435367641,0.96930699971
15.75,0.647300465377,0.969883914239
15.76,0.647178709751,0.970604880255
15.77,0.647071624912,0.971452751683
15.78,0.646983091552,0.972398206023
15.79,0.646918687034,0.97340107726
15.8,0.646884392487,0.974413482898
15.81,0.646885383844,0.975383709738
15.82,0.646925113882,0.976259817878
15.83,0.647004650916,0.976992499685
15.84,0.647122555561,0.977537404197
15.85,0.64727542807,0.977857185474
15.86,0.647458670644,0.977923242195
15.87,0.647667087308,0.977717080613
15.88,0.647895489945,0.97723125341
15.89,0.648139284171,0.976469770136
15.9,0.648394627467,0.975447901911
15.91,0.648658223587,0.974191328698
15.92,0.648927090165,0.972734535697
15.93,0.649198199096,0.971118541341
15.94,0.649468045178,0.969388416963
15.95,0.649732652695,0.96759098659
15.96,0.649988076684,0.965772630713
15.97,0.650230947811,0.963977004793
15.98,0.650458903203,0.962242710545
15.99,0.650670869037,0.960601110283
16,0.65086671212,0.959074535264
16.01,0.651046036841,0.957675213647
16.02,0.651206879837,0.956405181128
16.03,0.651345011318,0.955257122184
16.04,0.651453827879,0.954215878581
16.05,0.651524961635,0.95326046991
16.06,0.651549849229,0.952366547583
16.07,0.651521702172,0.951509231067
16.08,0.651436968562,0.950666424817
16.09,0.65129592068,0.949822541197
16.1,0.651102308914,0.948971951094
16.11,0.6508621369,0.94812122097
16.12,0.650582192721,0.947289649449
16.13,0.650269189599,0.946508119764
16.14,0.649929407918,0.945816359354
16.15,0.649568180764,0.945258774578
16.16,0.649189482774,0.944879432223
16.17,0.648796246344,0.944717173253
16.18,0.648391148997,0.944801751202
16.19,0.647977381797,0.945151410062
16.2,0.647559322001,0.945772008308
16.21,0.647142789843,0.946657670637
16.22,0.646734506808,0.947792842968
16.23,0.646341168155,0.949155327605
16.24,0.645968684858,0.950719265088
16.25,0.645621506994,0.952456877715
16.26,0.64530200711,0.954338599413
16.27,0.645010335541,0.956332172162
16.28,0.644744828421,0.958401720828
16.29,0.644502528758,0.960507847117
16.3,0.644279671234,0.962609391011
16.31,0.644072352853,0.964666573693
16.32,0.643877224399,0.96664431572
16.33,0.643691968347,0.968514460002
16.34,0.64351583644,0.970256381771
16.35,0.643350223465,0.971856268822
16.36,0.643198714989,0.973305732252
16.37,0.643066567653,0.97460039568
16.38,0.642960035707,0.975738785515
16.39,0.642885578321,0.976721429717
16.4,0.642848924287,0.977549998906
16.41,0.642854307636,0.978226418992
16.42,0.642903995379,0.978751807657
16.43,0.642997861946,0.979125265026
16.44,0.643133058757,0.979343184607
16.45,0.643304187276,0.979399968743
16.46,0.643503909296,0.979290341655
16.47,0.643723559403,0.979012679142
16.48,0.643953850118,0.978572371117
16.49,0.64418590602,0.977984004247
16.5,0.644412259885,0.977271445751
16.51,0.644627368795,0.976465711791
16.52,0.644827613793,0.975601152009
16.53,0.64501082627,0.974710796167
16.54,0.645175501812,0.973821847099
16.55,0.645320247161,0.972952316342
16.56,0.645443860829,0.972109627907
16.57,0.645545686587,0.971291553953
16.58,0.645625725321,0.970489152537
16.59,0.645684614068,0.969690621445
16.6,0.645723634503,0.968884474656
16.61,0.645744504608,0.968060771218
16.62,0.645749052129,0.967210276009
16.63,0.645739261377,0.966322522215
16.64,0.645717651838,0.965384241917
16.65,0.645687599133,0.964379399327
16.66,0.645653560955,0.963290992366
16.67,0.645621168865,0.962103607839
16.68,0.645596921455,0.960805508609
16.69,0.645587537663,0.959389813588
16.7,0.645599330096,0.957855058639
16.71,0.645637633255,0.956205463145
16.72,0.645706173827,0.954451087692
16.73,0.645806794593,0.952607989007
16.74,0.645939893674,0.95069815311
16.75,0.646105037366,0.948748849333
16.76,0.646301166046,0.94679131334
16.77,0.646526605588,0.944858817188
16.78,0.64677911705,0.942984316612
16.79,0.647055916134,0.941198239341
16.8,0.64735382591,0.939527085269
16.81,0.647669575206,0.937992999156
16.82,0.647999764965,0.936613959711
16.83,0.648340414595,0.935404192173
16.84,0.648686695294,0.934374577875
16.85,0.649033158441,0.933533035106
16.86,0.649374087535,0.932884998317
16.87,0.649703734358,0.932434058331
16.88,0.650016528147,0.932182534314
16.89,0.650307118503,0.932131452472
16.9,0.650570244819,0.9322796545
