time_from_pulse_us,comsol_current_drop_uA,direct_current_drop_uA,mpi_current_drop_uA,direct_minus_comsol_uA,mpi_minus_comsol_uA
12.25,0.0018750929392150311,0.9337431093213598,1.1389496912902455,0.9318680163821448,1.1370745983510304
12.5,0.0021417860953823254,0.9362781860435032,1.1632411682409547,0.9341363999481209,1.1610993821455724
12.75,0.0024383846802447503,0.9385816043538522,1.185779962159684,0.9361432196736075,1.1833415774794394
13.0,0.002762655024440413,0.9406739168815589,1.2079815523657453,0.9379112618571185,1.205218897341305
13.25,0.003117342399424538,0.9425756762557752,1.23111356129366,0.9394583338563507,1.2279962188942353
13.5,0.0035173201235676496,0.9443074351056534,1.254857553196267,0.9407901149820858,1.2513402330726993
13.75,0.003959385873572691,0.9458897460603454,1.2779559666473423,0.9419303601867727,1.2739965807737696
14.0,0.004438575003861559,0.9473431617490032,1.299140891864138,0.9429045867451417,1.2947023168602765
14.25,0.0049511692983011234,0.9486882348007789,1.3171968088839585,0.9437370655024778,1.3122456395856574
14.5,0.005516946405819813,0.9499455178448244,1.3324439721626224,0.9444285714390046,1.3269270257568027
14.75,0.006139487646653935,0.9511355635102922,1.3458506760908122,0.9449960758636382,1.3397111884441584
15.0,0.006812385659628168,0.9522789244263339,1.358152591287867,0.9454665387667057,1.3513402056282386
15.25,0.007531868841993179,0.9533961532221017,1.3700853883731237,0.9458642843801085,1.3625535195311305
15.5,0.008309598255519291,0.9545078025267474,1.3823847379659213,0.9461982042712281,1.374075139710402
15.75,0.009158516327838003,0.9556344249694235,1.3957863106855983,0.9464759086415855,1.3866277943577603
16.0,0.010091093366405441,0.9567965731792818,1.411025777151493,0.9467054798128763,1.4009346837850876
16.25,0.01111366404157552,0.9580147997854742,1.4279365882799837,0.9469011357438987,1.4168229242384083
16.5,0.012220584530260474,0.9593096574171531,1.445927829736259,0.9470890728868927,1.4337072452059985
16.75,0.013406357399754043,0.9607016987034699,1.4650986242630424,0.9472953413037158,1.4516922668632883
17.0,0.014665485217349963,0.9622114762735774,1.4855480946030553,0.9475459910562274,1.4708826093857053
17.25,0.015992470550341975,0.9638595427566274,1.5073753634990203,0.9478670722062854,1.4913828929486783
